"Postal code area","Free-time residences, 2014 (RA)","Buildings, total, 2014 (RA)","Other buildings, 2014 (RA)","Residential buildings, 2014 (RA)","Dwellings, 2014 (RA)","Average floor area, 2014 (RA)","Dwellings in small houses, 2014 (RA)","Dwellings in blocks of flats, 2014 (RA)"
"07170 Keski-Pornainen   (Pornainen )",118,930,136,794,971,108.0,924,47
"07190 Halkia   (Pornainen )",104,685,109,576,555,120.6,553,2
"07220 Kaarenkylä   (Porvoo )",26,161,10,151,146,116.4,146,0
"07230 Monninkylä   (Askola )",115,658,118,540,684,101.5,677,7
"07280 Ilola   (Porvoo )",147,435,66,369,370,111.7,359,11
"07310 Sannainen   (Porvoo )",57,191,29,162,158,125.5,158,0
"07320 Jakari-Sannäs   (Porvoo )",72,229,22,207,205,109.2,205,0
"07350 Gäddrag   (Porvoo )",53,51,3,48,41,102.9,41,0
"07360 Tirmo   (Porvoo )",132,44,9,35,32,103.8,32,0
"07370 Pellinki   (Porvoo )",497,121,33,88,77,103.7,77,0
"07390 Suurpellinki   (Porvoo )",129,63,7,56,53,117.1,53,0
"07410 Kråkö   (Porvoo )",57,203,26,177,164,116.1,164,0
"07450 Voolahti   (Porvoo )",88,230,31,199,202,109.0,192,10
"07500 Askola Kirkonkylä   (Askola )",32,413,41,372,494,98.2,494,0
"07510 Vakkola   (Askola )",57,360,59,301,294,101.1,279,15
"07530 Onkimaa   (Askola )",57,201,27,174,149,97.4,149,0
"07550 Torpinkylä   (Pukkila )",56,153,13,140,135,105.9,135,0
"07560 Pukkila Keskus   (Pukkila )",168,695,103,592,692,94.7,678,14
"07565 Kantele   (Pukkila )",70,170,20,150,123,108.9,123,0
"07580 Tiilää   (Askola )",14,52,14,38,37,115.8,37,0
"07590 Huuvari-Tiilää   (Askola )",131,326,44,282,274,115.7,274,0
"07600 Myrskylä Keskus   (Myrskylä )",410,935,145,790,857,98.1,857,0
"07680 Juornaankylä   (Askola )",169,291,31,260,255,102.2,252,3
"07690 Kankkila   (Myrskylä )",72,102,15,87,67,108.3,67,0
"07700 Koskenkylän saha-alue   (Loviisa )",61,471,66,405,580,93.5,506,74
"07720 Malmgård   (Loviisa )",7,55,7,48,50,82.9,46,4
"07740 Gammelby   (Loviisa )",128,245,31,214,198,113.8,192,6
"07750 Isnäs   (Loviisa )",601,334,64,270,310,94.6,289,21
"07780 Härkäpää   (Loviisa )",478,172,27,145,113,96.7,113,0
"07800 Lapinjärvi Keskus   (Lapinjärvi )",44,408,80,328,510,82.6,507,3
"07810 Ingermaninkylä   (Lapinjärvi )",60,193,45,148,142,94.5,133,9
"07820 Porlammi   (Lapinjärvi )",164,335,41,294,293,92.6,289,4
"07830 Pukaro   (Lapinjärvi )",57,200,28,172,148,102.7,148,0
"07840 Lindkoski   (Lapinjärvi )",20,134,13,121,98,124.7,98,0
"07850 Heikinkylä   (Lapinjärvi )",24,173,17,156,143,112.0,143,0
"07870 Skinnarby   (Loviisa )",67,276,30,246,220,103.3,220,0
"07880 Liljendal Keskus   (Loviisa )",158,546,77,469,526,93.7,526,0
"07890 Mickelspiltom   (Loviisa )",42,125,12,113,101,105.8,101,0
"07900 Loviisa Keskus   (Loviisa )",886,1547,398,1149,2569,79.0,1355,1214
"07910 Valko   (Loviisa )",169,500,84,416,681,81.1,429,252
"07920 Etelä-Harju   (Loviisa )",6,482,29,453,749,93.5,546,203
"07930 Pernaja Kirkonkylä   (Loviisa )",278,345,56,289,321,104.8,316,5
"07940 Määrlahti   (Loviisa )",25,192,17,175,598,74.3,223,375
"07945 Kuggom   (Loviisa )",30,302,52,250,239,107.7,239,0
"07955 Tesjoki   (Loviisa )",131,559,80,479,575,98.4,575,0
"07960 Ahvenkoski   (Loviisa )",30,105,11,94,89,90.6,89,0
"07970 Ruotsinpyhtää Keskus   (Loviisa )",28,275,53,222,398,79.8,311,87
"07980 Kuninkaankylä   (Loviisa )",112,219,20,199,189,91.7,189,0
"07990 Ruotsinkylä-Koskisto   (Loviisa )",44,172,26,146,143,115.3,143,0
"08100 Lohja Keskus   (Lohja )",434,1530,257,1273,4767,72.1,1483,3284
"08150 Keskilohja   (Lohja )",1,1663,186,1477,2300,93.5,1740,560
"08200 Ojamo   (Lohja )",2,346,66,280,2143,69.9,714,1429
"08350 Routio   (Lohja )",273,505,33,472,1348,80.1,568,780
"08360 Kisakallio   (Lohja )",8,12,12,0,0,0.0,0,0
"08450 Hormajärvi   (Lohja )",215,154,30,124,141,104.9,117,24
"08480 Karstu   (Lohja )",78,136,11,125,121,118.7,121,0
"08500 Ventelä-Millola   (Lohja )",613,2145,289,1856,2877,95.4,2394,483
"08680 Muijala   (Lohja )",102,578,63,515,743,108.0,617,126
"08700 Virkkala   (Lohja )",126,2247,212,2035,3549,89.5,2440,1109
"08800 Kirkniemi   (Lohja )",772,715,97,618,717,108.2,654,63
"09120 Karjalohja   (Lohja )",1405,763,129,634,628,99.1,614,14
"09220 Sammatti   (Lohja )",1128,825,109,716,775,102.6,773,2
"09430 Saukkola   (Lohja )",388,812,97,715,787,101.3,786,1
"09520 Millola   (Lohja )",90,75,4,71,67,109.6,67,0
"09630 Koisjärvi   (Lohja )",314,279,34,245,221,109.4,221,0
"09810 Nummi-Oinola   (Lohja )",305,523,57,466,517,90.0,512,5
"09930 Leppäkorpi   (Lohja )",177,197,21,176,152,108.2,152,0
"10120 Tähtelä   (Inkoo )",83,356,48,308,287,120.4,287,0
"10140 Päivölä   (Inkoo )",62,165,21,144,130,120.2,130,0
"10160 Degerby   (Inkoo )",558,496,89,407,378,130.8,377,1
"10210 Inkoo Keskus   (Inkoo )",541,1149,224,925,1463,96.4,1146,317
"10230 Inkoo Asemanseutu   (Inkoo )",53,219,40,179,163,117.3,162,1
"10250 Fagervik   (Inkoo )",127,133,33,100,83,101.9,82,1
"10270 Barösund   (Inkoo )",759,222,101,121,89,109.2,89,0
"10300 Karjaa Keskus   (Raasepori )",322,2525,337,2188,3936,86.3,2214,1722
"10320 Bäljars   (Raasepori )",0,456,91,365,708,81.9,443,265
"10330 Pinjainen   (Raasepori )",10,269,34,235,352,79.3,302,50
"10350 Meltolan sairaala-alue   (Raasepori )",1,17,8,9,72,48.7,33,39
"10360 Mustio   (Raasepori )",411,721,104,617,644,99.8,628,16
"10380 Kaunislahti   (Raasepori )",19,72,10,62,53,111.9,52,1
"10410 Åminnefors   (Raasepori )",49,184,34,150,269,71.8,165,104
"10420 Pohjankuru   (Raasepori )",309,722,110,612,1100,79.0,729,371
"10440 Bollsta   (Raasepori )",24,168,27,141,186,84.8,186,0
"10470 Fiskari   (Raasepori )",29,243,33,210,301,84.9,232,69
"10480 Antskog   (Raasepori )",109,97,14,83,83,75.2,61,22
"10520 Tenhola Kirkonkylä   (Raasepori )",580,871,108,763,827,105.8,813,14
"10570 Bromarv   (Raasepori )",908,399,75,324,297,96.8,293,4
"10600 Tammisaari Keskus   (Raasepori )",2671,2098,560,1538,3310,81.6,1597,1713
"10620 Högbacka   (Raasepori )",32,787,57,730,931,95.9,770,161
"10640 Dragsvik   (Raasepori )",7,309,10,299,444,101.1,338,106
"10650 Flyet   (Raasepori )",5,698,42,656,1506,86.4,674,832
"10660 Trollböle   (Raasepori )",46,336,43,293,470,90.0,288,182
"10680 Skogby   (Raasepori )",41,173,87,86,121,84.6,105,16
"10710 Snappertuna   (Raasepori )",760,252,47,205,200,107.1,200,0
"10820 Lappohja   (Hanko )",396,361,114,247,416,81.1,262,154
"10900 Hanko Keskus   (Hanko )",536,1530,371,1159,3135,73.4,1179,1956
"10940 Hangonkylä   (Hanko )",17,1031,76,955,1091,98.5,1064,27
"10960 Hanko Pohjoinen   (Hanko )",14,910,177,733,1017,89.8,956,61
"11100 Riihimäki Keskus   (Riihimäki )",4,957,220,737,4472,62.5,803,3669
"11120 Pohjois-Riihimäki   (Riihimäki )",14,1938,160,1778,3622,81.1,2180,1442
"11130 Peltosaari-Patastenmäki   (Riihimäki )",23,2110,173,1937,4829,80.8,2304,2525
"11310 Taka-Kasarmi   (Riihimäki )",1,268,42,226,375,88.1,235,140
"11710 Herajoki   (Riihimäki )",355,1114,234,880,1491,90.4,1120,371
"11910 Lasi-Kumela   (Janakkala )",10,695,65,630,1253,83.3,831,422
"12100 Oitti   (Hausjärvi )",385,1050,166,884,1364,87.9,1192,172
"12130 Mommila   (Hausjärvi )",127,199,20,179,182,94.1,166,16
"12170 Hietoinen   (Hausjärvi )",94,140,11,129,110,124.3,110,0
"12210 Hausjärvi kk   (Hausjärvi )",18,141,31,110,109,108.2,109,0
"12240 Hikiä   (Hausjärvi )",104,716,95,621,756,101.0,694,62
"12310 Ryttylä   (Hausjärvi )",41,697,80,617,901,86.1,785,116
"12350 Turkhauta   (Hausjärvi )",48,254,35,219,218,109.1,215,3
"12380 Leppäkoski   (Janakkala )",38,264,32,232,275,88.8,233,42
"12400 Tervakoski   (Janakkala )",265,1504,177,1327,2424,86.1,1607,817
"12450 Vähikkälä   (Janakkala )",372,143,14,129,120,105.7,120,0
"12520 Kormu   (Loppi )",19,196,17,179,183,110.2,183,0
"12540 Launonen   (Loppi )",182,631,66,565,644,104.4,626,18
"12600 Läyliäinen   (Loppi )",629,910,116,794,895,101.9,854,41
"12630 Sajaniemi   (Loppi )",214,169,17,152,140,107.6,140,0
"12640 Joentaka   (Loppi )",45,169,26,143,141,120.1,141,0
"12700 Loppi kk   (Loppi )",385,823,137,686,1265,85.7,947,318
"12750 Pilpala   (Loppi )",1053,357,35,322,300,104.9,299,1
"12820 Räyskälä   (Loppi )",244,46,13,33,31,84.2,31,0
"12920 Topeno   (Loppi )",315,222,38,184,176,99.3,172,4
"12950 Vojakkala-Eerolankulma   (Loppi )",247,132,21,111,114,92.0,114,0
"13100 Hämeenlinna Keskus   (Hämeenlinna )",2,1467,193,1274,7085,67.7,1687,5398
"13110 Kantola   (Hämeenlinna )",84,155,107,48,117,61.4,85,32
"13130 Kauriala   (Hämeenlinna )",0,1140,241,899,4113,64.0,1135,2978
"13200 Keinusaari   (Hämeenlinna )",0,75,35,40,1023,55.3,6,1017
"13210 Hätilä   (Hämeenlinna )",42,1653,87,1566,4670,75.9,2084,2586
"13220 Sairio   (Hämeenlinna )",0,561,42,519,910,83.8,607,303
"13250 Katuma   (Hämeenlinna )",3,72,12,60,732,61.3,113,619
"13270 Ruununmylly   (Hämeenlinna )",148,508,22,486,629,112.4,589,40
"13300 Käikälä   (Hämeenlinna )",9,849,54,795,1144,98.1,1144,0
"13330 Harviala   (Janakkala )",44,328,37,291,305,114.3,305,0
"13430 Hattelmala   (Hämeenlinna )",52,500,76,424,477,107.7,472,5
"13500 Jukola   (Hattula )",606,2700,181,2519,5591,86.4,3891,1700
"13530 Hämeenlinna sairaala-alue   (Hämeenlinna )",0,6,6,0,0,0.0,0,0
"13600 Ojoinen   (Hämeenlinna )",6,738,63,675,2115,71.3,992,1123
"13700 Parolannummi   (Hattula )",116,201,27,174,254,95.7,167,87
"13720 Parola   (Hattula )",262,1624,255,1369,2215,90.5,1795,420
"13800 Katinala   (Hattula )",317,527,65,462,652,93.2,571,81
"13880 Rahkoila   (Hattula )",79,497,65,432,534,110.2,500,34
"13900 Pekola   (Hattula )",46,424,68,356,372,116.3,362,10
"14140 Jokimaa   (Janakkala )",229,121,13,108,104,102.4,104,0
"14200 Turenki   (Janakkala )",514,2754,405,2349,4687,84.8,3257,1430
"14240 Väli-Janakkala   (Janakkala )",267,469,60,409,427,108.3,412,15
"14300 Renko kk   (Hämeenlinna )",891,1137,164,973,1158,93.8,1115,43
"14330 Kaloinen   (Hämeenlinna )",0,7,1,6,11,82.5,11,0
"14370 Lukana   (Hämeenlinna )",17,31,0,31,26,100.0,26,0
"14430 Vuohiniemi   (Hattula )",275,75,24,51,42,87.2,42,0
"14450 Rimmilä   (Hämeenlinna )",268,84,11,73,65,88.5,65,0
"14500 Iittala   (Hämeenlinna )",792,1479,171,1308,1664,93.9,1424,240
"14530 Leteensuo   (Hattula )",69,139,18,121,112,108.8,111,1
"14610 Lepaa   (Hattula )",95,209,52,157,201,103.9,198,3
"14620 Tyrväntö   (Hattula )",238,121,24,97,92,97.8,91,1
"14680 Alvettula   (Hämeenlinna )",533,364,53,311,294,105.9,290,4
"14690 Torvoila   (Hämeenlinna )",411,128,18,110,99,96.4,99,0
"14700 Hauho kk   (Hämeenlinna )",1159,925,126,799,1151,87.3,987,164
"14770 Eteläinen   (Hämeenlinna )",135,422,37,385,400,107.5,399,1
"14810 Pohjoinen   (Hämeenlinna )",64,152,30,122,131,108.0,127,4
"14820 Syrjäntaka   (Hämeenlinna )",292,423,78,345,421,95.8,421,0
"14840 Sairiala   (Hämeenlinna )",111,143,16,127,122,102.4,107,15
"14870 Juttila   (Hämeenlinna )",353,150,23,127,121,99.6,121,0
"14930 Sappee   (Hämeenlinna )",519,103,16,87,73,97.6,73,0
"14960 Puutikkala   (Pälkäne )",363,74,17,57,53,83.8,53,0
"14980 Kuohijoki   (Pälkäne )",193,55,14,41,30,101.5,27,3
"15100 Lahti Asemanseutu   (Lahti )",0,574,112,462,4143,57.9,489,3654
"15110 Keski-Lahti   (Lahti )",0,191,81,110,3659,58.7,45,3614
"15140 Kartano-Paavola   (Lahti )",0,612,173,439,10582,58.5,280,10302
"15150 Möysä   (Lahti )",3,548,69,479,2901,60.6,508,2393
"15160 Kolava   (Lahti )",54,512,45,467,625,129.7,610,15
"15170 Tenava-Tonttila   (Lahti )",6,400,97,303,2309,67.0,343,1966
"15200 Kiveriö   (Lahti )",0,532,88,444,2236,59.6,410,1826
"15210 Kivistönmäki   (Lahti )",0,446,114,332,2788,56.9,274,2514
"15230 Kytölä   (Lahti )",343,989,123,866,1208,100.4,971,237
"15240 Mukkula   (Lahti )",14,1035,97,938,4199,76.5,1217,2982
"15270 Kukkila   (Hollola )",120,634,47,587,661,119.3,654,7
"15300 Myllypohja-Koiskala   (Lahti )",27,1039,107,932,1893,85.2,1191,702
"15320 Ahtiala   (Lahti )",89,844,27,817,1146,106.0,943,203
"15340 Kunnas-Hiekkanummi   (Lahti )",40,1032,35,997,1087,102.0,1085,2
"15460 Mäkelä   (Lahti )",370,344,49,295,265,116.7,265,0
"15500 Liipola   (Lahti )",1,307,36,271,3037,62.7,252,2785
"15520 Saksala   (Lahti )",0,270,133,137,1500,60.8,253,1247
"15540 Villähde   (Lahti )",130,1735,187,1548,1847,106.8,1723,124
"15550 Rakokivi   (Lahti )",1,848,157,691,1958,76.9,1016,942
"15560 Nastola kk   (Lahti )",421,1157,231,926,2322,81.5,1096,1226
"15580 Ruuhijärvi   (Lahti )",264,156,24,132,113,107.6,113,0
"15610 Laune-Nikkilä   (Lahti )",2,1777,128,1649,2462,89.3,2059,403
"15680 Renkomäki-Ämmälä   (Lahti )",2,1131,90,1041,1115,115.8,1111,4
"15700 Hennala-Jokimaa   (Hollola )",32,1526,249,1277,3481,77.6,1401,2080
"15800 Kärpänen   (Lahti )",5,633,155,478,2085,63.7,543,1542
"15810 Kasakkamäki   (Lahti )",0,407,21,386,602,89.7,498,104
"15820 Okeroinen   (Hollola )",17,453,43,410,413,116.9,409,4
"15830 Metsäkangas   (Lahti )",1,375,24,351,2247,69.7,371,1876
"15840 Riihelä   (Lahti )",0,400,9,391,954,81.0,663,291
"15850 Likolampi   (Lahti )",0,175,28,147,337,76.0,197,140
"15860 Kartano   (Hollola )",1,598,159,439,1905,74.8,612,1293
"15870 Salpakangas   (Hollola )",6,680,67,613,2273,77.8,1086,1187
"15880 Soramäki   (Hollola )",112,1395,150,1245,2253,96.3,1628,625
"15900 Jalkaranta   (Lahti )",4,400,27,373,835,113.6,588,247
"15950 Kiikkula   (Lahti )",8,544,35,509,2175,81.6,795,1380
"15980 Messilä   (Hollola )",42,21,20,1,..,..,..,..
"16100 Uusikylä   (Lahti )",303,648,78,570,708,93.3,594,114
"16160 Okkeri   (Lahti )",90,70,7,63,51,107.7,50,1
"16200 Artjärvi Keskus   (Orimattila )",197,399,66,333,404,92.9,379,25
"16230 Artjärvi Kirkonkylä   (Orimattila )",97,228,40,188,171,106.1,171,0
"16260 Hietana   (Orimattila )",49,127,13,114,98,115.2,98,0
"16270 Villikkala   (Orimattila )",39,94,7,87,70,102.5,70,0
"16280 Kuivanto   (Orimattila )",58,340,31,309,292,99.6,287,5
"16300 Orimattila Keskus   (Orimattila )",398,3620,452,3168,5607,86.3,3818,1789
"16310 Virenoja   (Orimattila )",43,275,24,251,242,116.8,242,0
"16320 Pennala   (Orimattila )",21,443,44,399,395,119.9,395,0
"16330 Heinämaa   (Orimattila )",34,198,22,176,158,106.1,158,0
"16350 Niinikoski   (Orimattila )",73,192,20,172,164,112.5,163,1
"16390 Pakaa   (Orimattila )",44,180,20,160,132,109.0,132,0
"16450 Mallusjoki   (Orimattila )",115,279,30,249,238,103.1,238,0
"16500 Herrala   (Hollola )",103,466,52,414,399,103.1,386,13
"16510 Luhtikylä   (Orimattila )",136,248,30,218,203,114.5,203,0
"16540 Mertie   (Kärkölä )",71,171,22,149,135,114.6,135,0
"16600 Järvelä   (Kärkölä )",113,1226,219,1007,1556,87.1,1386,170
"16610 Kärkölä kk   (Kärkölä )",93,396,49,347,339,113.1,339,0
"16630 Tennilä   (Hollola )",28,147,8,139,129,121.8,129,0
"16670 Lappila   (Kärkölä )",119,386,38,348,340,96.3,335,5
"16710 Hollola kk   (Hollola )",162,434,39,395,402,119.1,392,10
"16730 Kutajärvi   (Hollola )",280,474,45,429,439,114.1,437,2
"16790 Manskivi   (Hollola )",41,85,7,78,59,96.3,59,0
"16800 Hämeenkoski   (Hollola )",543,1061,137,924,1055,100.0,1029,26
"16900 Lammi kk   (Hämeenlinna )",1701,2234,364,1870,2750,90.0,2214,536
"16960 Iso-Evo   (Hämeenlinna )",75,110,6,104,94,97.9,94,0
"16970 Evo   (Hämeenlinna )",40,68,33,35,59,57.2,26,33
"16980 Ronni   (Hämeenlinna )",0,13,9,4,..,..,..,..
"17110 Sipilä   (Hollola )",36,485,28,457,483,118.5,483,0
"17120 Paimela   (Hollola )",390,296,22,274,251,119.6,250,1
"17130 Vesivehmaa   (Asikkala )",140,419,58,361,348,110.1,348,0
"17150 Urajärvi   (Asikkala )",721,236,41,195,178,105.9,177,1
"17200 Vääksy Keskus   (Asikkala )",965,1793,315,1478,3066,86.9,2072,994
"17220 Pietilä   (Asikkala )",719,159,12,147,104,91.2,104,0
"17240 Kalkkinen   (Asikkala )",745,359,52,307,243,97.0,243,0
"17320 Asikkala   (Asikkala )",432,240,48,192,176,96.6,168,8
"17410 Viitaila   (Asikkala )",135,176,15,161,129,116.8,129,0
"17430 Kurhila   (Asikkala )",94,164,22,142,119,114.2,119,0
"17440 Vähimaa   (Asikkala )",6,36,1,35,32,114.0,32,0
"17450 Iso-Äiniö-Vähimaa   (Asikkala )",126,152,22,130,108,108.4,107,1
"17470 Maakeski   (Padasjoki )",221,165,17,148,135,108.0,135,0
"17500 Padasjoki Keskus   (Padasjoki )",911,839,164,675,1103,82.2,880,223
"17510 Nyystölä   (Padasjoki )",221,169,25,144,132,96.7,132,0
"17530 Arrakoski   (Padasjoki )",343,189,31,158,140,95.4,134,6
"17610 Auttoinen   (Padasjoki )",470,271,36,235,186,102.6,186,0
"17630 Vesijako   (Padasjoki )",232,96,11,85,67,93.8,67,0
"17710 Torittu   (Padasjoki )",188,70,14,56,39,114.8,39,0
"17740 Kasiniemi-Torittu   (Padasjoki )",200,67,10,57,35,100.9,35,0
"17780 Harmoinen   (Kuhmoinen )",315,77,16,61,48,110.3,48,0
"17800 Kuhmoinen Keskus   (Kuhmoinen )",1414,1013,189,824,1211,79.3,908,303
"17840 Harjunsalmi   (Kuhmoinen )",120,75,21,54,42,102.0,42,0
"17850 Pihlajakoski   (Kuhmoinen )",321,84,15,69,56,92.8,56,0
"17870 Ruolahti   (Kuhmoinen )",198,61,9,52,44,92.3,44,0
"17930 Päijälä   (Kuhmoinen )",347,102,17,85,59,102.8,59,0
"17950 Kylämä   (Kuhmoinen )",211,35,6,29,24,87.2,24,0
"17970 Puukkoinen   (Kuhmoinen )",98,37,4,33,19,124.9,19,0
"18100 Heinola Keskus   (Heinola )",326,1619,268,1351,4420,72.9,1755,2665
"18120 Reumasairaala-alue   (Heinola )",5,274,12,262,398,86.9,330,68
"18130 Tommola-Sahanniemi   (Heinola )",2,308,58,250,1291,63.9,326,965
"18150 Jyränkö   (Heinola )",9,507,17,490,1385,75.4,683,702
"18200 Kaakonlampi-Pyhätön   (Heinola )",5,479,87,392,1287,66.9,435,852
"18300 Heinola kk   (Heinola )",1738,1307,156,1151,1427,95.5,1233,194
"18600 Myllyoja   (Heinola )",224,417,66,351,381,103.8,360,21
"19110 Vierumäki taajama   (Heinola )",42,332,96,236,341,87.0,293,48
"19120 Vierumäki urheiluopisto   (Heinola )",83,223,156,67,119,90.3,107,12
"19160 Huutotöyry   (Iitti )",828,300,29,271,256,102.7,256,0
"19210 Lusi   (Heinola )",490,309,52,257,240,99.4,240,0
"19230 Onkiniemi   (Sysmä )",405,103,13,90,70,96.6,70,0
"19250 Syrjäkoski   (Heinola )",111,54,6,48,38,85.8,38,0
"19260 Paaso-Syrjäkoski   (Heinola )",253,123,24,99,77,92.7,76,1
"19310 Karilanmaa   (Sysmä )",151,65,4,61,47,98.8,47,0
"19320 Nikkaroinen   (Sysmä )",138,81,5,76,49,99.9,49,0
"19370 Nuoramoinen   (Sysmä )",421,311,24,287,229,99.6,229,0
"19410 Kuortti   (Pertunmaa )",501,274,52,222,283,87.3,283,0
"19420 Mansikkamäki   (Pertunmaa )",157,121,20,101,95,102.0,95,0
"19430 Pertunmaa Keskus   (Pertunmaa )",497,414,88,326,461,76.2,448,13
"19460 Ruorasmäki   (Pertunmaa )",308,101,19,82,68,93.2,68,0
"19470 Lihavanpää-Hartosenpää   (Pertunmaa )",136,119,17,102,97,96.9,95,2
"19480 Hartosenpää   (Pertunmaa )",116,52,2,50,45,87.5,45,0
"19510 Lepsala   (Hartola )",208,41,9,32,25,102.9,25,0
"19540 Koitti-Lepsala   (Hartola )",488,252,24,228,180,96.5,180,0
"19600 Hartola Keskus   (Hartola )",1082,1133,221,912,1450,79.2,1153,297
"19610 Murakka   (Hartola )",133,97,11,86,64,92.8,63,1
"19620 Pohela   (Hartola )",165,128,11,117,100,100.1,100,0
"19630 Kalhonkylä   (Hartola )",41,59,14,45,45,112.3,45,0
"19650 Joutsa Keskus   (Joutsa )",1768,1649,257,1392,2116,79.2,1750,366
"19670 Mieskonmäki   (Joutsa )",191,113,7,106,92,93.8,92,0
"19700 Sysmä Keskus   (Sysmä )",1861,1512,229,1283,1992,78.4,1557,435
"19730 Särkilampi   (Sysmä )",30,22,2,20,16,97.3,16,0
"19740 Liikola   (Sysmä )",501,128,15,113,77,92.5,77,0
"19770 Valittula   (Sysmä )",203,99,17,82,73,99.4,73,0
"19850 Putkijärvi-Siltasuo   (Hartola )",264,107,28,79,64,96.0,64,0
"19910 Tammijärvi   (Luhanka )",265,313,53,260,261,93.7,255,6
"19920 Pappinen   (Joutsa )",120,112,11,101,88,96.5,88,0
"19950 Luhanka   (Luhanka )",564,219,35,184,214,89.7,214,0
"20100 Turku Keskus   (Turku )",177,1525,505,1020,19498,58.0,2529,16969
"20200 Iso-Heikkilä   (Turku )",0,318,219,99,1437,50.3,146,1291
"20210 Pahaniemi   (Turku )",0,300,54,246,2424,66.7,267,2157
"20240 Pansio-Perno   (Turku )",0,632,158,474,3004,66.4,764,2240
"20250 Pitkämäki-Muhkuri   (Turku )",0,308,44,264,354,103.9,326,28
"20300 Pohjola-Kastu   (Turku )",3,1357,144,1213,3768,71.8,1720,2048
