"Postal code area","Free-time residences, 2014 (RA)","Buildings, total, 2014 (RA)","Other buildings, 2014 (RA)","Residential buildings, 2014 (RA)","Dwellings, 2014 (RA)","Average floor area, 2014 (RA)","Dwellings in small houses, 2014 (RA)","Dwellings in blocks of flats, 2014 (RA)"
"62440 Perkiömäki   (Kauhava )",10,57,4,53,57,109.1,57,0
"62470 Purmojärvi   (Kauhava )",275,238,30,208,215,104.8,215,0
"62500 Evijärvi Keskus   (Evijärvi )",528,737,110,627,773,98.2,743,30
"62510 Kuoppa-aho   (Evijärvi )",9,169,30,139,170,102.2,160,10
"62520 Kautiainen   (Evijärvi )",37,94,18,76,81,101.3,81,0
"62540 Vasikka-aho   (Evijärvi )",92,180,29,151,161,101.9,161,0
"62570 Särkilä   (Evijärvi )",19,111,10,101,101,102.8,101,0
"62600 Lappajärvi Keskus   (Lappajärvi )",573,884,177,707,1014,91.2,826,188
"62610 Tarvola   (Lappajärvi )",88,93,10,83,74,110.2,74,0
"62620 Ala-Seppä   (Lappajärvi )",66,104,9,95,94,107.1,94,0
"62630 Karvala   (Lappajärvi )",187,249,36,213,191,105.7,191,0
"62640 Savonkylä   (Lappajärvi )",113,83,15,68,57,113.4,57,0
"62660 Itäkylä   (Lappajärvi )",118,327,39,288,286,102.9,277,9
"62710 Kurejoki   (Alajärvi )",115,365,63,302,303,102.8,303,0
"62720 Sissala   (Alajärvi )",24,149,10,139,126,112.2,126,0
"62730 Haukkala   (Alajärvi )",27,110,21,89,94,108.4,94,0
"62740 Koskenvarsi   (Alajärvi )",13,122,22,100,95,113.9,95,0
"62750 Saukonkylä   (Alajärvi )",22,133,12,121,105,100.4,105,0
"62760 Menkijärvi   (Alajärvi )",97,147,29,118,105,100.8,105,0
"62800 Vimpeli Keskus   (Vimpeli )",248,1151,206,945,1137,98.5,1099,38
"62810 Savonjoki   (Vimpeli )",25,82,11,71,62,101.4,62,0
"62830 Luoma-Aho   (Alajärvi )",84,171,17,154,144,108.1,144,0
"62840 Lakaniemi-Pokela   (Vimpeli )",19,30,2,28,26,111.9,26,0
"62860 Sahi   (Vimpeli )",64,113,11,102,100,105.7,100,0
"62870 Vinni   (Vimpeli )",13,35,5,30,27,93.6,27,0
"62880 Sääksvesi-Vinni   (Vimpeli )",72,169,15,154,147,102.9,147,0
"62900 Alajärvi Keskus   (Alajärvi )",305,1856,305,1551,2236,94.5,1999,237
"62920 Levijoki   (Alajärvi )",8,51,11,40,39,114.2,39,0
"62940 Hoisko   (Alajärvi )",106,307,54,253,242,111.7,242,0
"62950 Paalijärvi   (Alajärvi )",36,216,16,200,202,107.4,202,0
"62990 Möksy   (Alajärvi )",21,99,19,80,68,95.9,68,0
"63100 Kuortane Keskus   (Kuortane )",111,691,162,529,884,88.2,822,62
"63120 Leppälänkylä   (Kuortane )",47,224,48,176,181,99.3,178,3
"63130 Mäyry   (Kuortane )",244,414,51,363,352,111.0,351,1
"63150 Ruona   (Kuortane )",136,268,39,229,218,105.8,218,0
"63160 Salmi   (Kuortane )",84,95,11,84,72,113.3,72,0
"63210 Niinimaa   (Alavus )",108,79,4,75,67,90.7,67,0
"63230 Lentilä   (Kuortane )",36,172,24,148,151,106.1,150,1
"63250 Rantala   (Kuortane )",6,60,12,48,50,100.9,50,0
"63300 Alavus Keskus   (Alavus )",136,1729,276,1453,2408,89.0,1906,502
"63320 Kattelus   (Alavus )",29,40,5,35,34,94.6,34,0
"63330 Pahajoki   (Alavus )",60,115,17,98,85,99.3,85,0
"63340 Sapsalampi   (Alavus )",195,140,12,128,118,93.6,118,0
"63350 Sulkavankylä   (Alavus )",32,104,9,95,97,101.9,97,0
"63355 Seinäjärvi   (Alavus )",134,76,12,64,59,110.4,59,0
"63360 Kuivaskylä   (Alavus )",14,137,12,125,120,96.3,120,0
"63370 Taipalus   (Alavus )",78,259,27,232,229,102.2,229,0
"63400 Alavus Asemanseutu   (Alavus )",66,664,113,551,693,90.0,646,47
"63410 Rantatöysä   (Alavus )",39,257,45,212,234,90.6,229,5
"63430 Kätkänjoki   (Alavus )",7,75,4,71,77,102.2,77,0
"63450 Löyä   (Kuortane )",21,37,1,36,37,106.9,37,0
"63500 Lehtimäki Keskus   (Alajärvi )",192,469,75,394,550,84.5,533,17
"63510 Lehtimäki Kirkonkylä   (Alajärvi )",73,200,35,165,144,102.4,144,0
"63530 Länsikylä   (Alajärvi )",191,112,15,97,79,113.2,79,0
"63540 Hernesmaa   (Alajärvi )",31,149,21,128,112,98.7,112,0
"63600 Töysä Keskus   (Alavus )",106,627,134,493,705,86.4,659,46
"63610 Tuuri   (Alavus )",75,493,100,393,541,92.1,541,0
"63640 Ritola   (Alavus )",190,259,58,201,178,105.0,178,0
"63660 Ähtärinranta   (Ähtäri )",124,115,12,103,97,98.8,97,0
"63680 Hakojärvi   (Alavus )",83,175,34,141,150,100.8,147,3
"63700 Ähtäri Keskus   (Ähtäri )",515,1769,310,1459,2394,85.7,2034,360
"63770 Peränne   (Ähtäri )",125,124,14,110,106,108.3,106,0
"63780 Alastaipale   (Ähtäri )",68,114,10,104,91,94.8,91,0
"63800 Soini Keskus   (Soini )",442,964,200,764,918,87.6,918,0
"63830 Keisala   (Soini )",11,50,6,44,38,83.1,38,0
"63880 Kukonkylä   (Soini )",38,124,17,107,103,96.9,103,0
"63890 Hautakylä   (Soini )",20,75,9,66,63,101.7,63,0
"63900 Myllymäki-Vehunkylä   (Ähtäri )",262,341,44,297,287,91.6,286,1
"63910 Inhan Tehtaat   (Ähtäri )",39,142,28,114,142,82.6,135,7
"63920 Inha   (Ähtäri )",220,326,123,203,195,106.5,192,3
"63950 Vehunkylä   (Ähtäri )",35,56,8,48,33,102.9,33,0
"64100 Kristiinankaupunki Keskus   (Kristiinankaupunki",330,1319,291,1028,1723,91.1,1416,307
"64140 Tiukka   (Kristiinankaupunki )",12,304,46,258,260,106.5,260,0
"64200 Närpiö Keskus   (Närpiö )",25,1037,202,835,1460,86.3,935,525
"64210 Kalax   (Närpiö )",194,271,48,223,206,115.3,206,0
"64220 Yttermark   (Närpiö )",20,505,62,443,465,105.4,456,9
"64230 Närpiön Asemanseutu   (Närpiö )",6,587,189,398,439,110.5,436,3
"64240 Böle   (Närpiö )",68,136,13,123,109,110.2,109,0
"64250 Pjelax   (Närpiö )",152,237,46,191,174,114.8,174,0
"64260 Kaskinen   (Närpiö )",253,742,180,562,895,89.7,584,311
"64300 Lapväärtti   (Kristiinankaupunki )",167,1018,203,815,914,103.0,859,55
"64320 Dagsmark   (Kristiinankaupunki )",20,327,63,264,233,106.7,233,0
"64350 Karijoki Keskus   (Karijoki )",88,676,95,581,665,87.8,665,0
"64370 Myrkky   (Karijoki )",29,213,28,185,190,91.5,190,0
"64440 Metsälä-Kallträsk   (Kristiinankaupunki )",33,153,15,138,124,102.6,124,0
"64450 Kallträsk   (Kristiinankaupunki )",3,47,11,36,30,108.0,30,0
"64460 Härkmeri   (Kristiinankaupunki )",127,218,26,192,174,107.0,174,0
"64480 Skaftung   (Kristiinankaupunki )",347,206,37,169,145,99.0,145,0
"64490 Siipyy   (Kristiinankaupunki )",297,180,31,149,127,91.9,122,5
"64510 Nämpnäs   (Närpiö )",323,278,64,214,194,107.2,194,0
"64530 Norrnäs   (Närpiö )",245,196,32,164,143,110.3,143,0
"64550 Rangsby   (Närpiö )",127,177,28,149,137,104.6,134,3
"64610 Övermark   (Närpiö )",26,636,86,550,561,101.6,546,15
"64700 Teuva Keskus   (Teuva )",108,1609,229,1380,1778,95.3,1719,59
"64720 Perälä   (Teuva )",24,377,32,345,330,96.8,330,0
"64740 Horo   (Teuva )",17,164,14,150,151,96.0,151,0
"64760 Peltola   (Teuva )",3,196,17,179,185,101.2,185,0
"64770 Äystö   (Teuva )",13,278,34,244,236,100.8,236,0
"64810 Vanhakylä   (Isojoki )",64,190,32,158,162,94.1,162,0
"64820 Kärjenkoski   (Isojoki )",44,146,8,138,112,93.9,112,0
"64830 Villamo   (Isojoki )",26,146,30,116,100,96.8,100,0
"64840 Heikkilänjoki   (Isojoki )",12,36,2,34,30,80.6,30,0
"64850 Möykky   (Isojoki )",32,84,7,77,70,99.2,70,0
"64900 Isojoki Keskus   (Isojoki )",89,626,142,484,671,83.4,636,35
"64930 Kodesjärvi   (Isojoki )",38,144,14,130,107,95.6,107,0
"65100 Vaasa Keskus   (Vaasa )",0,1357,483,874,13091,58.0,340,12751
"65130 Hietalahti   (Vaasa )",0,14,13,1,..,..,..,..
"65170 Vaskiluoto   (Vaasa )",5,296,247,49,209,73.7,63,146
"65200 Palosaari   (Vaasa )",2,687,138,549,4176,57.4,475,3701
"65230 Vetokannas   (Vaasa )",8,1384,173,1211,2680,89.7,1614,1066
"65280 Gerby   (Vaasa )",868,2046,249,1797,2904,103.4,2448,456
"65300 Asevelikylä   (Vaasa )",2,1509,124,1385,2077,100.0,1801,276
"65320 Huutoniemi   (Vaasa )",1,1469,172,1297,3231,81.5,1856,1375
"65350 Suvilahti   (Vaasa )",2,464,157,307,2309,68.5,433,1876
"65370 Ristinummi   (Vaasa )",0,874,134,740,2521,75.0,849,1672
"65380 Vanha Vaasa   (Vaasa )",7,974,241,733,1741,84.7,896,845
"65410 Sundom   (Vaasa )",807,1182,245,937,1011,117.2,1007,4
"65450 Sulva   (Mustasaari )",51,879,140,739,832,113.1,825,7
"65460 Tölby-Rimal   (Mustasaari )",13,141,15,126,126,120.0,126,0
"65470 Rimal   (Mustasaari )",3,28,7,21,21,109.3,21,0
"65480 Vikby   (Mustasaari )",3,133,23,110,116,110.5,116,0
"65520 Helsingby   (Mustasaari )",40,710,144,566,629,113.4,628,1
"65610 Mustasaari Keskus   (Mustasaari )",77,1661,387,1274,2652,96.7,1904,748
"65630 Karperö   (Mustasaari )",50,492,68,424,507,110.3,507,0
"65650 Koskö   (Mustasaari )",87,139,12,127,126,101.7,126,0
"65710 Singsby   (Mustasaari )",10,274,37,237,244,122.8,244,0
"65730 Jungsund   (Mustasaari )",104,207,27,180,193,106.4,193,0
"65760 Iskmo   (Mustasaari )",476,177,43,134,129,116.0,129,0
"65800 Raippaluoto   (Mustasaari )",372,431,89,342,343,112.9,343,0
"65870 Björköby   (Mustasaari )",231,247,56,191,185,104.0,185,0
"65920 Norra Vallgrund-Söderudden   (Mustasaari )",141,180,33,147,143,110.2,143,0
"65930 Södra Vallgrund   (Mustasaari )",390,221,33,188,180,106.0,180,0
"65970 Söderudden   (Mustasaari )",423,153,32,121,106,104.3,106,0
"66100 Maalahti   (Maalahti )",710,866,157,709,931,100.8,876,55
"66140 Övermalax   (Maalahti )",68,768,54,714,806,96.5,782,24
"66160 Långåminne   (Maalahti )",36,172,19,153,156,98.2,156,0
"66200 Korsnäs Keskus   (Korsnäs )",238,443,132,311,383,103.4,370,13
"66210 Moikipää   (Korsnäs )",543,323,60,263,283,107.5,279,4
"66220 Bergö   (Maalahti )",492,315,44,271,263,97.2,263,0
"66230 Korsbäck   (Korsnäs )",4,69,11,58,47,112.2,47,0
"66240 Petolahti   (Maalahti )",495,591,105,486,531,102.5,531,0
"66260 Svarvar   (Maalahti )",24,76,9,67,56,99.0,56,0
"66270 Pirttikylä-Sorvari   (Närpiö )",29,529,97,432,463,99.2,430,33
"66280 Taklax   (Korsnäs )",15,215,35,180,178,111.7,178,0
"66290 Harrström   (Korsnäs )",147,200,41,159,174,106.7,174,0
"66295 Töjby   (Närpiö )",306,227,34,193,178,107.1,178,0
"66300 Jurva Keskus   (Kurikka )",48,1010,239,771,1125,86.3,1013,112
"66320 Niemenkylä   (Kurikka )",16,199,30,169,158,96.0,156,2
"66330 Hakko   (Kurikka )",42,171,18,153,138,87.6,138,0
"66340 Sarvijoki   (Kurikka )",55,199,17,182,166,97.6,166,0
"66350 Tainus   (Kurikka )",16,103,21,82,75,105.1,75,0
"66360 Kesti   (Kurikka )",44,241,39,202,199,102.5,198,1
"66370 Närvijoki   (Kurikka )",24,216,24,192,169,89.4,169,0
"66400 Laihia Keskus   (Laihia )",59,2142,270,1872,2901,94.5,2513,388
"66420 Ruto   (Laihia )",14,189,32,157,169,110.0,169,0
"66430 Vedenoja   (Vaasa )",9,106,26,80,87,92.3,85,2
"66440 Tervajoki   (Isokyrö )",91,957,131,826,944,97.8,944,0
"66450 Jakkula   (Laihia )",64,464,53,411,426,101.4,417,9
"66460 Haapala   (Laihia )",34,181,20,161,163,99.4,163,0
"66470 Jukaja-Jokisalo   (Laihia )",66,209,38,171,170,96.5,170,0
"66500 Vähäkyrö Keskus   (Vaasa )",104,1143,155,988,1163,95.3,1068,95
"66510 Merikaarto   (Vaasa )",52,541,58,483,522,111.5,512,10
"66520 Veikkaala   (Mustasaari )",38,291,38,253,276,101.5,276,0
"66530 Koivulahti   (Mustasaari )",27,730,143,587,762,106.0,731,31
"66540 Petsmo   (Mustasaari )",474,304,43,261,275,101.5,275,0
"66550 Västerhankmo   (Mustasaari )",67,155,18,137,143,104.2,143,0
"66560 Österhankmo   (Mustasaari )",151,129,20,109,106,104.4,106,0
"66580 Kuni   (Mustasaari )",23,197,31,166,161,113.2,161,0
"66590 Vassor   (Mustasaari )",133,100,13,87,88,101.4,84,4
"66600 Vöyri Keskus   (Vöyri )",118,1382,263,1119,1365,101.0,1279,86
"66640 Maksamaa   (Vöyri )",1317,609,96,513,543,98.7,537,6
"66660 Bertby   (Vöyri )",117,78,14,64,65,100.4,65,0
"66680 Kaurajärvi   (Vöyri )",3,60,13,47,44,105.1,44,0
"66710 Kaitsor   (Vöyri )",174,170,39,131,143,105.4,125,18
"66730 Oxkangar   (Vöyri )",239,51,9,42,42,90.9,42,0
"66800 Oravainen Keskus   (Vöyri )",242,414,86,328,494,98.5,374,120
"66810 Kimo   (Vöyri )",20,167,25,142,156,107.6,150,6
"66820 Komossa   (Vöyri )",102,132,15,117,110,118.8,107,3
"66830 Oravaisten Tehdas   (Vöyri )",95,283,45,238,275,95.3,233,42
"66840 Pensala   (Uusikaarlepyy )",13,181,31,150,169,102.1,169,0
"66850 Jepua   (Uusikaarlepyy )",27,490,94,396,469,98.7,456,13
"66900 Uusikaarlepyy Keskus   (Uusikaarlepyy )",480,1492,302,1190,1945,90.7,1306,639
"66910 Soklot   (Uusikaarlepyy )",249,206,32,174,175,123.5,175,0
"66930 Kovjoki   (Uusikaarlepyy )",16,132,35,97,94,110.8,94,0
"66950 Munsala   (Uusikaarlepyy )",397,513,92,421,438,107.0,431,7
"66970 Hirvlax   (Uusikaarlepyy )",434,307,58,249,260,104.2,260,0
"66980 Monå   (Uusikaarlepyy )",109,70,5,65,58,112.9,58,0
"66999 Kaukaluoto   (Mustasaari )",413,61,21,40,35,84.2,35,0
"67100 Kokkola Keskus   (Kokkola )",22,2142,425,1717,6223,69.7,2350,3873
"67200 Kiviniitty-Tullimäki   (Kokkola )",11,736,87,649,2718,69.7,947,1771
"67300 Halkokari   (Kokkola )",175,1209,56,1153,1683,102.5,1534,149
"67400 Rytimäki   (Kokkola )",154,1461,57,1404,1752,111.1,1688,64
"67410 Vitsari   (Kokkola )",24,356,34,322,318,119.3,318,0
"67500 Sokoja   (Kokkola )",6,482,63,419,434,117.5,434,0
"67600 Linnusperä-Kaustari   (Kokkola )",1,1130,169,961,1046,120.8,1046,0
"67700 Kirkonmäki-Isokylä   (Kokkola )",4,1543,108,1435,1924,105.9,1776,148
"67800 Koivuhaka   (Kokkola )",137,780,151,629,1939,79.8,805,1134
"67900 Ykspihjala   (Kokkola )",29,769,218,551,655,89.4,638,17
"68100 Himanka Keskus   (Kalajoki )",459,1226,200,1026,1201,97.2,1201,0
"68150 Hillilä   (Kalajoki )",17,151,12,139,138,114.0,138,0
"68210 Marinkainen   (Kokkola )",107,370,36,334,397,105.0,397,0
"68220 Karhi   (Kokkola )",37,57,4,53,54,118.4,54,0
"68230 Lohtaja Keskus   (Kokkola )",159,532,76,456,533,103.1,525,8
"68240 Ala-Viirre   (Kokkola )",107,174,18,156,166,105.4,166,0
"68300 Kälviä Keskus   (Kokkola )",69,1522,179,1343,1654,105.8,1567,87
"68320 Ruotsalo   (Kokkola )",491,338,21,317,316,117.7,316,0
"68370 Ullava Keskus   (Kokkola )",33,191,30,161,192,92.0,192,0
"68380 Yli-Ullava   (Kokkola )",62,189,26,163,175,105.9,175,0
"68390 Rahkonen   (Kokkola )",12,66,5,61,61,107.8,61,0
"68410 Alaveteli   (Kruunupyy )",167,845,199,646,710,111.4,696,14
"68500 Kruunupyy Keskus   (Kruunupyy )",431,1368,363,1005,1261,104.1,1153,108
"68530 Lepplax   (Pedersören kunta )",411,219,47,172,176,129.9,176,0
"68550 Öja   (Kokkola )",562,365,51,314,322,115.7,322,0
"68555 Bosund   (Luoto )",402,314,41,273,337,111.2,337,0
"68560 Eugmo   (Luoto )",675,301,43,258,278,117.9,278,0
"68570 Luoto   (Luoto )",619,715,66,649,797,106.5,750,47
"68580 Furuholmen   (Luoto )",159,275,10,265,310,106.4,310,0
"68600 Pietarsaari Keskus   (Pietarsaari )",149,3714,867,2847,5902,84.7,3323,2579
"68620 Skutnäs-Västermalm   (Pietarsaari )",959,1432,186,1246,2516,80.8,1498,1018
"68630 Kyrkostrand   (Pietarsaari )",0,903,90,813,1027,106.3,961,66
"68660 Östermalm-Björnholmen   (Pietarsaari )",130,693,128,565,1232,80.2,590,642
"68690 Sundby   (Pedersören kunta )",12,191,37,154,156,111.4,156,0
"68700 Teerijärvi   (Kruunupyy )",251,995,270,725,865,106.4,855,10
"68750 Småbönders   (Kruunupyy )",9,142,32,110,119,116.8,119,0
"68800 Kolppi   (Pedersören kunta )",11,527,132,395,440,113.3,428,12
"68810 Ytteresse   (Pedersören kunta )",10,513,126,387,440,120.6,440,0
"68820 Ähtävä   (Pedersören kunta )",54,485,110,375,459,106.5,432,27
"68830 Bäckby   (Pedersören kunta )",4,73,14,59,63,114.0,63,0
"68840 Nederlappfors   (Pedersören kunta )",101,197,41,156,151,103.4,151,0
"68870 Edsevö   (Pedersören kunta )",6,200,36,164,244,95.8,179,65
"68910 Pännäinen   (Pedersören kunta )",25,596,159,437,518,106.7,465,53
"68920 Forsby   (Pedersören kunta )",25,225,42,183,191,119.2,191,0
"68930 Purmo   (Pedersören kunta )",27,354,74,280,307,106.8,291,16
"68940 Lillby   (Pedersören kunta )",58,260,62,198,216,103.6,204,12
"68970 Överpurmo   (Pedersören kunta )",35,165,25,140,126,97.5,126,0
"68999 Rita   (Kokkola )",1,31,2,29,31,112.3,31,0
"69100 Kannus Keskus   (Kannus )",81,2075,309,1766,2478,93.4,2214,264
"69150 Eskola   (Kannus )",34,267,35,232,233,87.5,228,5
"69170 Yli-Kannus   (Kannus )",38,146,10,136,119,112.1,119,0
"69300 Toholampi Keskus   (Toholampi )",56,917,135,782,1092,95.7,1050,42
"69310 Laitala   (Toholampi )",23,176,25,151,140,115.6,140,0
"69330 Määttälä   (Toholampi )",16,72,7,65,71,115.8,71,0
"69340 Purontaka   (Toholampi )",28,83,8,75,69,121.1,69,0
"69410 Sykäräinen   (Toholampi )",38,259,32,227,241,101.0,241,0
"69420 Syri   (Lestijärvi )",8,33,6,27,29,126.5,29,0
"69440 Lestijärvi Keskus   (Lestijärvi )",310,270,48,222,265,91.1,265,0
"69450 Yli-Lesti   (Lestijärvi )",117,134,27,107,100,106.1,100,0
"69510 Halsua Keskus-Marjusaari   (Halsua )",141,498,126,372,426,96.6,426,0
"69550 Kanala   (Halsua )",29,64,6,58,50,101.0,50,0
"69570 Karvonen   (Halsua )",55,155,16,139,137,110.7,137,0
"69600 Kaustinen Keskus   (Kaustinen )",159,1792,279,1513,1881,99.6,1806,75
"69660 Köyhäjoki   (Kaustinen )",13,118,11,107,109,112.9,109,0
"69700 Veteli Keskus   (Veteli )",70,688,134,554,703,97.5,695,8
"69730 Tunkkari   (Veteli )",4,219,27,192,215,109.8,215,0
"69750 Sillanpää   (Veteli )",44,132,36,96,92,100.7,92,0
"69820 Räyrinki   (Veteli )",100,417,64,353,377,95.0,361,16
"69830 Pulkkinen   (Veteli )",23,149,12,137,132,106.4,132,0
"69850 Patana   (Veteli )",38,121,18,103,98,100.5,98,0
"69910 Kivikangas   (Perho )",15,41,6,35,31,93.4,31,0
"69920 Oksakoski-Kivikangas   (Perho )",25,265,33,232,231,103.3,231,0
"69950 Perho Keskus-Salamajärvi   (Perho )",92,537,92,445,598,90.3,598,0
"69970 Salamajärvi   (Perho )",40,31,2,29,20,99.6,20,0
"69980 Möttönen   (Perho )",69,387,53,334,344,108.9,344,0
"70100 Kuopio Keskus   (Kuopio )",273,724,200,524,8278,59.4,434,7844
"70110 Etu-Niirala   (Kuopio )",0,198,103,95,2842,51.4,71,2771
"70150 Neulamäki   (Kuopio )",14,731,102,629,3187,62.9,1024,2163
"70200 Puijonlaakso   (Kuopio )",2,227,62,165,3813,62.8,287,3526
"70210 Kuopion Keskussairaala-alue   (Kuopio )",152,52,51,1,..,..,..,..
"70240 Niuvaniemen Sairaala-alue   (Kuopio )",0,28,19,9,75,50.9,9,66
"70260 Julkula   (Kuopio )",147,406,33,373,1138,85.9,920,218
"70280 Länsi-Puijo   (Kuopio )",0,331,13,318,1150,77.4,475,675
"70300 Linnanpelto   (Kuopio )",0,149,27,122,542,72.8,180,362
"70340 Inkilänmäki   (Kuopio )",0,455,39,416,1931,69.3,534,1397
"70400 Kettulanlahti   (Kuopio )",2,304,33,271,337,106.0,337,0
"70420 Päiväranta   (Kuopio )",334,450,75,375,1207,80.6,619,588
"70460 Saarijärvi   (Kuopio )",11,429,169,260,2288,66.4,371,1917
"70500 Männistö   (Kuopio )",0,613,107,506,4537,57.2,706,3831
"70600 Niirala-Huuhanmäki   (Kuopio )",0,461,33,428,2150,60.3,499,1651
"70620 Haapaniemi   (Kuopio )",1,453,100,353,1429,63.0,514,915
"70700 Särkiniemi   (Kuopio )",148,429,132,297,2031,69.1,605,1426
"70780 Jynkkä   (Kuopio )",6,1090,170,920,2388,82.7,1721,667
"70800 Pitkälahti   (Kuopio )",169,1054,133,921,1480,97.6,1177,303
"70820 Litmanen   (Kuopio )",20,1891,81,1810,5685,81.4,2841,2844
"70840 Jynkänmäki   (Kuopio )",129,1062,30,1032,2351,100.8,1392,959
"70870 Hiltulanlahti   (Kuopio )",335,1071,111,960,983,119.5,983,0
"70900 Toivala   (Siilinjärvi )",130,1077,180,897,1108,112.7,1100,8
"70910 Vuorela   (Siilinjärvi )",200,575,90,485,1438,83.8,1040,398
"70940 Jännevirta   (Kuopio )",163,288,51,237,231,123.5,231,0
"71130 Kortejoki   (Kuopio )",342,284,32,252,250,111.4,250,0
"71150 Vartiala   (Kuopio )",342,327,47,280,277,108.3,277,0
"71160 Riistavesi   (Kuopio )",552,672,72,600,752,94.3,721,31
"71170 Laukka-aho   (Tuusniemi )",15,61,5,56,53,92.8,50,3
"71200 Tuusniemi Keskus   (Tuusniemi )",357,772,122,650,937,80.2,844,93
"71210 Tuusjärvi   (Tuusniemi )",74,149,21,128,113,91.2,113,0
"71240 Paakkila   (Tuusniemi )",178,161,39,122,117,91.0,117,0
"71260 Juurikkamäki   (Tuusniemi )",128,106,11,95,74,96.1,74,0
"71280 Kosula   (Tuusniemi )",514,246,40,206,155,81.1,155,0
"71310 Vehmersalmi Keskus   (Kuopio )",625,584,57,527,711,87.0,682,29
"71330 Räsälä   (Kuopio )",309,180,9,171,166,107.6,166,0
"71360 Litmaniemi   (Kuopio )",449,120,8,112,106,95.8,106,0
"71380 Mustinlahti   (Kuopio )",242,113,9,104,89,89.1,89,0
"71460 Paukarlahti   (Leppävirta )",114,239,25,214,209,110.5,209,0
"71470 Oravikoski   (Leppävirta )",117,161,25,136,226,87.3,141,85
"71480 Kurkimäki   (Kuopio )",68,425,32,393,404,114.3,404,0
"71490 Airaksela   (Kuopio )",188,163,17,146,133,103.7,133,0
