"Postal code area","Free-time residences, 2014 (RA)","Buildings, total, 2014 (RA)","Other buildings, 2014 (RA)","Residential buildings, 2014 (RA)","Dwellings, 2014 (RA)","Average floor area, 2014 (RA)","Dwellings in small houses, 2014 (RA)","Dwellings in blocks of flats, 2014 (RA)"
"93170 Yli-Kollaja   (Pudasjärvi )",94,73,17,56,44,105.9,44,0
"93180 Ikosenniemi   (Pudasjärvi )",19,21,1,20,18,90.0,18,0
"93187 Ala-Siurua   (Pudasjärvi )",102,95,9,86,69,96.1,69,0
"93190 Yli-Siurua-Ikosenniemi   (Pudasjärvi )",48,96,9,87,69,96.4,69,0
"93195 Kokkokylä   (Pudasjärvi )",4,44,1,43,35,95.6,35,0
"93220 Livo   (Pudasjärvi )",104,61,3,58,52,95.4,52,0
"93225 Pärjänsuo   (Pudasjärvi )",93,152,11,141,119,96.0,118,1
"93240 Rytinki   (Pudasjärvi )",77,94,9,85,69,94.7,69,0
"93250 Sarajärvi   (Pudasjärvi )",183,202,18,184,161,91.0,161,0
"93270 Sotkajärvi   (Pudasjärvi )",235,282,42,240,216,100.7,216,0
"93277 Iinattijärvi   (Pudasjärvi )",169,120,16,104,81,96.8,81,0
"93280 Syöte   (Pudasjärvi )",527,463,323,140,143,91.9,143,0
"93290 Pintamo   (Pudasjärvi )",150,68,9,59,48,86.4,48,0
"93350 Jaurakkajärvi   (Pudasjärvi )",189,127,13,114,78,92.8,78,0
"93390 Puhoskylä   (Pudasjärvi )",304,147,16,131,129,90.0,129,0
"93400 Taivalkoski Keskus   (Taivalkoski )",467,1333,237,1096,1556,87.5,1234,322
"93420 Jurmu   (Taivalkoski )",134,154,14,140,124,99.5,124,0
"93440 Loukusa   (Taivalkoski )",55,53,8,45,33,106.2,33,0
"93470 Inget   (Taivalkoski )",160,82,11,71,62,106.9,62,0
"93540 Tyrövaara   (Taivalkoski )",247,218,55,163,143,107.5,143,0
"93590 Vanhala   (Taivalkoski )",137,126,9,117,110,93.2,107,3
"93600 Kuusamo Keskus   (Kuusamo )",284,3289,618,2671,5873,80.2,3803,2070
"93630 Kuoliovaara   (Kuusamo )",61,110,15,95,80,105.6,80,0
"93680 Vasaraperä   (Kuusamo )",88,94,16,78,63,107.3,63,0
"93730 Poussu   (Kuusamo )",9,21,2,19,16,114.4,16,0
"93760 Kemilä-Murtovaara-Teeriranta   (Kuusamo )",7,25,2,23,22,86.2,22,0
"93780 Teeriranta   (Kuusamo )",43,31,12,19,13,96.8,13,0
"93820 Aikkila-Rukatunturi   (Kuusamo )",75,100,30,70,63,109.1,63,0
"93825 Rukatunturi   (Kuusamo )",881,449,357,92,153,86.3,153,0
"93840 Patoniemi   (Kuusamo )",33,18,2,16,15,80.6,15,0
"93850 Käylä-Patoniemi   (Kuusamo )",140,182,59,123,130,95.9,130,0
"93920 Määttälänvaara   (Kuusamo )",51,71,9,62,46,119.9,46,0
"93940 Vuotunki   (Kuusamo )",42,73,13,60,48,105.0,43,5
"93990 Kärpänkylä   (Kuusamo )",32,17,0,17,10,75.3,10,0
"93999 Kuusamo   (Kuusamo )",4864,2644,533,2111,1800,107.9,1795,5
"94100 Kemi Keskus   (Kemi )",135,900,264,636,4898,59.8,759,4139
"94200 Torvinen-Vainio   (Kemi )",4,1008,229,779,1425,78.5,932,493
"94300 Pajusaari   (Kemi )",85,177,59,118,159,84.5,111,48
"94400 Keminmaa Keskus   (Keminmaa )",20,814,69,745,1551,84.9,1081,470
"94430 Kaakamo   (Tornio )",116,518,61,457,446,102.8,446,0
"94450 Lassila-Jokisuu   (Keminmaa )",13,1010,219,791,977,107.3,954,23
"94460 Ruottala   (Tornio )",20,120,14,106,88,97.4,88,0
"94500 Lautiosaari   (Keminmaa )",177,1122,175,947,1100,91.6,976,124
"94600 Ristikangas-Kivikko   (Kemi )",8,1313,266,1047,1320,91.9,1254,66
"94700 Takajärvi-Haukkari   (Kemi )",11,2186,280,1906,3399,82.0,2150,1249
"94720 Peurasaari   (Kemi )",0,251,56,195,619,74.5,429,190
"94800 Veitsiluoto   (Kemi )",0,63,63,0,0,0.0,0,0
"94830 Pikku Berliini-Hepola   (Kemi )",34,527,52,475,1261,73.3,731,530
"94900 Ajos   (Kemi )",63,244,82,162,161,95.0,160,1
"95100 Kuivaniemi Keskus   (Ii )",262,508,81,427,542,86.4,542,0
"95110 Kuivaniemi kk   (Ii )",163,225,33,192,172,91.0,168,4
"95130 Hyryoja   (Ii )",59,93,7,86,81,86.9,81,0
"95160 Oijärvi-Lamminperä   (Ii )",289,210,34,176,143,81.3,143,0
"95200 Simo Keskus   (Simo )",265,670,89,581,715,93.4,700,15
"95210 Filpus   (Simo )",134,153,7,146,128,102.8,128,0
"95220 Simoniemi   (Simo )",75,174,18,156,157,104.3,157,0
"95225 Viantie   (Simo )",56,139,9,130,114,99.3,114,0
"95230 Maksniemi   (Simo )",232,364,20,344,369,99.5,368,1
"95255 Alaniemi   (Simo )",64,70,12,58,55,101.1,55,0
"95260 Tainionjoki   (Simo )",84,51,6,45,28,87.5,28,0
"95270 Yli-Kärppä-Tainionjoki   (Simo )",43,81,6,75,79,90.3,76,3
"95300 Tervola Keskus   (Tervola )",143,907,133,774,1001,84.8,980,21
"95310 Liedakkala   (Keminmaa )",60,240,32,208,199,106.6,199,0
"95315 Törmä   (Keminmaa )",99,156,32,124,105,104.3,105,0
"95325 Paakkola   (Tervola )",58,123,17,106,89,97.2,89,0
"95330 Tervola   (Tervola )",115,352,65,287,273,87.7,270,3
"95340 Loue   (Tervola )",59,186,29,157,157,93.9,157,0
"95350 Peura   (Tervola )",0,8,2,6,..,..,..,..
"95355 Koivu-Peura   (Tervola )",119,248,44,204,165,85.7,160,5
"95365 Maula   (Keminmaa )",72,180,13,167,147,103.6,147,0
"95370 Itäkoski   (Keminmaa )",67,139,14,125,104,105.1,104,0
"95375 Yli-Paakkola   (Tervola )",23,81,14,67,54,89.8,54,0
"95400 Tornio Keskus   (Tornio )",68,381,202,179,1748,60.4,139,1609
"95410 Kiviranta   (Tornio )",37,1041,116,925,1640,92.2,1171,469
"95420 Miukki-Palosaari-Luotomäki   (Tornio )",0,1243,307,936,2172,79.1,1191,981
"95430 Suensaari   (Tornio )",0,205,42,163,800,71.0,157,643
"95440 Kyläjoki   (Tornio )",131,466,80,386,367,116.7,367,0
"95450 Kirkonmäki   (Tornio )",36,1175,132,1043,1382,106.7,1352,30
"95460 Kantojärvi   (Tornio )",82,521,76,445,419,117.5,419,0
"95470 Pirkkiö-Röyttä   (Tornio )",191,512,77,435,415,105.5,415,0
"95490 Terästehtaanalue   (Tornio )",0,81,81,0,0,0.0,0,0
"95500 Vojakkala-Yli-Liakka   (Tornio )",147,602,85,517,498,112.7,495,3
"95520 Kukkola   (Tornio )",109,226,32,194,170,105.9,170,0
"95530 Karunki   (Tornio )",137,401,54,347,334,100.6,334,0
"95540 Korpikylä   (Tornio )",55,80,8,72,49,94.3,49,0
"95560 Aapajoki   (Tornio )",48,128,19,109,97,102.9,97,0
"95590 Arpela   (Tornio )",55,533,68,465,431,97.3,427,4
"95600 Ylitornio Keskus   (Ylitornio )",197,1013,193,820,1139,91.9,1036,103
"95610 Kainuunkylä   (Ylitornio )",29,167,15,152,130,101.7,130,0
"95615 Pekanpää   (Ylitornio )",46,99,23,76,62,100.9,62,0
"95620 Aavasaksa   (Ylitornio )",53,330,75,255,239,96.1,239,0
"95630 Kuivakangas   (Ylitornio )",33,94,13,81,81,98.1,73,8
"95635 Kaulinranta   (Ylitornio )",110,183,25,158,135,94.7,134,1
"95640 Juoksenki   (Pello )",133,219,34,185,146,89.0,146,0
"95645 Turtola   (Pello )",140,209,39,170,157,88.3,157,0
"95655 Etelä-Portimojärvi   (Ylitornio )",16,78,11,67,65,96.1,65,0
"95660 Kantomaanpää   (Ylitornio )",84,145,18,127,109,96.8,107,2
"95670 Pessalompolo   (Ylitornio )",265,123,22,101,82,90.8,82,0
"95675 Meltosjärvi   (Ylitornio )",58,126,24,102,100,80.9,100,0
"95680 Lohijärvi   (Ylitornio )",50,55,10,45,42,95.1,42,0
"95690 Mellakoski   (Ylitornio )",110,156,25,131,109,93.8,109,0
"95700 Pello Keskus   (Pello )",142,1221,212,1009,1227,94.6,1083,144
"95710 Naamijoki   (Pello )",33,41,4,37,27,90.3,27,0
"95720 Jarhoinen   (Pello )",18,30,4,26,21,100.6,21,0
"95750 Orajärvi   (Pello )",30,93,10,83,67,99.8,67,0
"95760 Konttajärvi   (Pello )",58,78,8,70,64,100.1,64,0
"95770 Lankojärvi   (Pello )",97,149,17,132,112,93.2,112,0
"95780 Sirkkakoski   (Pello )",165,84,17,67,60,93.0,60,0
"95790 Lampsijärvi   (Pello )",106,92,7,85,65,82.9,65,0
"95800 Sieppijärvi-Taapajärvi   (Kolari )",136,342,42,300,263,91.8,259,4
"95830 Vaattojärvi   (Kolari )",52,107,13,94,86,96.0,86,0
"95840 Venejärvenkylä   (Kolari )",18,52,5,47,35,81.2,35,0
"95850 Ruokojärvi   (Kolari )",25,31,6,25,17,67.1,17,0
"95860 Pasmajärvi   (Kolari )",11,47,5,42,25,94.4,25,0
"95900 Kolari Keskus   (Kolari )",596,1136,288,848,1003,87.6,931,72
"95920 Saaripudas   (Kolari )",20,109,14,95,79,98.3,79,0
"95930 Äkäsjoensuu   (Kolari )",35,77,12,65,62,98.0,62,0
"95940 Tapojärvi   (Muonio )",51,41,3,38,34,90.7,34,0
"95950 Kihlanki-Tapojärvi   (Muonio )",52,42,9,33,20,104.7,19,1
"95970 Äkäslompolo   (Muonio )",1021,650,395,255,295,89.9,295,0
"95980 Ylläsjärvi   (Kolari )",403,204,102,102,120,92.2,120,0
"95990 Kurtakko   (Kolari )",33,56,7,49,38,90.1,38,0
"96100 Rovaniemi Keskus   (Rovaniemi )",51,1315,355,960,6626,59.0,1057,5569
"96190 Lapinrinne-Ahokangas   (Rovaniemi )",0,1144,121,1023,1569,95.5,1306,263
"96200 Sahanperä-Ratantaus   (Rovaniemi )",5,522,103,419,3459,60.8,442,3017
"96300 Niemelänkangas-Korvanniemi   (Rovaniemi )",3,967,185,782,3554,63.3,1018,2536
"96320 Teollisuuskylä   (Rovaniemi )",0,132,132,0,0,0.0,0,0
"96400 Pullinranta-Kiiruna   (Rovaniemi )",105,998,215,783,1761,83.0,1092,669
"96440 Ounasrinne   (Rovaniemi )",8,617,50,567,1847,75.5,702,1145
"96460 Pöykkölä   (Rovaniemi )",2,795,63,732,1073,98.3,1023,50
"96500 Korkalovaara   (Rovaniemi )",2,1069,78,991,3239,76.2,1273,1966
"96600 Koskenkylä   (Rovaniemi )",41,599,141,458,523,111.4,522,1
"96700 Niskanperä   (Rovaniemi )",45,420,147,273,286,114.0,286,0
"96800 Ylikylä-Patosaari   (Rovaniemi )",4,572,95,477,749,96.9,594,155
"96900 Saarenkylä   (Rovaniemi )",592,2778,645,2133,3050,98.5,2882,168
"96910 Syväsenvaara   (Rovaniemi )",1,933,128,805,1422,89.1,1143,279
"96930 Napapiiri Rovaniemi   (Rovaniemi )",0,89,74,15,29,75.0,29,0
"96960 Someroharju   (Rovaniemi )",0,21,9,12,82,72.7,82,0
"97110 Rautionsaari   (Rovaniemi )",48,196,48,148,195,99.4,181,14
"97130 Hirvas   (Rovaniemi )",18,364,80,284,351,98.1,338,13
"97140 Muurola   (Rovaniemi )",124,515,86,429,675,79.8,489,186
"97145 Totonvaara   (Rovaniemi )",0,2,2,0,0,0.0,0,0
"97160 Petäjäinen   (Rovaniemi )",6,58,15,43,84,80.7,58,26
"97170 Jaatila   (Rovaniemi )",48,114,18,96,95,96.7,95,0
"97220 Sinettä   (Rovaniemi )",157,448,118,330,387,94.2,381,6
"97240 Sonka   (Rovaniemi )",310,225,69,156,146,85.4,146,0
"97250 Raanujärvi   (Ylitornio )",303,152,17,135,116,83.0,116,0
"97280 Tapio   (Rovaniemi )",244,286,122,164,172,99.3,172,0
"97290 Marraskoski   (Rovaniemi )",119,123,58,65,67,78.6,67,0
"97310 Patokoski   (Rovaniemi )",66,104,28,76,73,88.1,73,0
"97320 Marrasjärvi   (Rovaniemi )",154,104,52,52,54,83.2,54,0
"97330 Rattosjärvi   (Pello )",72,56,3,53,43,91.8,43,0
"97335 Ruuhivaara   (Pello )",28,54,7,47,39,88.4,39,0
"97340 Meltaus-Jääskö-Perttaus   (Rovaniemi )",257,267,74,193,208,82.7,201,7
"97370 Unarin-Luusua   (Sodankylä )",92,49,9,40,28,90.8,28,0
"97380 Kukasranta   (Sodankylä )",18,19,1,18,16,79.2,16,0
"97390 Kierinki   (Sodankylä )",80,114,7,107,91,82.6,91,0
"97420 Lohiniva   (Kittilä )",202,327,38,289,255,88.8,255,0
"97430 Taapajärvi   (Kolari )",3,8,0,8,..,..,..,..
"97470 Alakylä-Sailehto   (Kittilä )",60,105,9,96,88,73.8,88,0
"97510 Vikajärvi   (Rovaniemi )",154,164,58,106,112,92.1,112,0
"97520 Nampa   (Rovaniemi )",37,35,9,26,25,96.3,25,0
"97530 Nampa-Yli-Nampa   (Rovaniemi )",93,78,20,58,55,92.4,55,0
"97540 Tiainen   (Rovaniemi )",171,110,48,62,57,94.3,57,0
"97580 Misi   (Rovaniemi )",121,83,23,60,57,74.0,57,0
"97590 Raajärvi   (Kemijärvi )",0,15,4,11,25,93.0,25,0
"97610 Oikarainen   (Rovaniemi )",251,319,89,230,231,101.2,226,5
"97615 Tennirova   (Rovaniemi )",19,27,6,21,23,84.6,17,6
"97620 Viiri-Tennirova   (Rovaniemi )",49,85,19,66,56,91.1,56,0
"97625 Vanttauskoski   (Rovaniemi )",239,284,109,175,181,81.4,181,0
"97630 Pekkala   (Rovaniemi )",51,89,21,68,59,82.3,59,0
"97635 Juuniemi   (Rovaniemi )",18,80,18,62,100,80.2,100,0
"97645 Juujärvi   (Kemijärvi )",71,105,10,95,76,89.0,76,0
"97650 Juotas   (Rovaniemi )",104,112,21,91,86,78.9,86,0
"97655 Autti   (Rovaniemi )",67,127,29,98,105,79.1,105,0
"97665 Pohjasperä   (Ranua )",252,143,22,121,100,97.5,100,0
"97670 Kivitaipale   (Rovaniemi )",158,150,42,108,119,90.3,119,0
"97675 Narkaus-Kämät   (Rovaniemi )",76,123,36,87,83,94.2,83,0
"97680 Saari-Kämä   (Rovaniemi )",75,46,6,40,31,96.0,31,0
"97685 Siika-Kämä   (Rovaniemi )",87,56,26,30,31,86.7,31,0
"97690 Sulaoja   (Rovaniemi )",8,56,4,52,58,90.5,58,0
"97700 Ranua Keskus   (Ranua )",765,1351,286,1065,1422,88.6,1393,29
"97715 Raiskio   (Ranua )",140,161,20,141,114,88.1,114,0
"97720 Yli-Simo-Raiskio   (Ranua )",36,73,10,63,60,89.9,56,4
"97760 Saariharju   (Ranua )",65,97,24,73,75,90.7,75,0
"97765 Kuha-Impiö-Itäranua   (Ranua )",121,55,9,46,43,103.3,43,0
"97770 Petäjäjärvi   (Ranua )",11,11,2,9,..,..,..,..
"97780 Kuukasjärvi-Petäjäjärvi   (Ranua )",36,56,11,45,39,100.6,39,0
"97785 Kelankylä   (Ranua )",46,54,6,48,39,97.3,39,0
"97810 Suorsa   (Posio )",38,19,6,13,10,81.6,10,0
"97815 Pernu-Suorsa   (Posio )",133,61,17,44,32,91.8,32,0
"97820 Perä-Posio   (Posio )",101,77,6,71,61,95.6,58,3
"97840 Lehtiniemi   (Posio )",190,76,11,65,56,102.1,56,0
"97850 Ristilä   (Posio )",215,81,11,70,52,84.1,52,0
"97870 Jumisko   (Posio )",187,51,6,45,33,75.4,33,0
"97880 Nolimo-Jumisko   (Posio )",13,35,6,29,23,102.5,23,0
"97890 Karjalaisenniemi   (Posio )",185,144,17,127,109,113.8,109,0
"97895 Mourujärvi   (Posio )",65,56,6,50,43,99.5,43,0
"97900 Posio Keskus   (Posio )",830,927,214,713,1014,87.2,919,95
"97920 Suonnankylä   (Posio )",36,51,9,42,42,98.8,42,0
"97925 Tolva   (Posio )",103,66,13,53,43,105.5,43,0
"97940 Lohiranta   (Posio )",83,53,4,49,43,104.1,43,0
"97950 Säikkä   (Posio )",14,11,2,9,..,..,..,..
"97960 Kuloharju-Säikkä   (Posio )",107,82,13,69,57,85.8,57,0
"97965 Kynsilä   (Posio )",46,64,2,62,52,93.7,52,0
"97970 Sirniö   (Posio )",32,48,6,42,37,101.9,37,0
"97980 Anetjärvi   (Posio )",87,90,10,80,69,107.0,69,0
"97999 Köngäs   (Kittilä )",35,4,4,0,0,0.0,0,0
"98100 Kemijärvi Keskus   (Kemijärvi )",588,929,169,760,1676,74.0,867,809
"98120 Särkikangas   (Kemijärvi )",3,698,136,562,1330,74.1,664,666
"98230 Luusua-Karsimus   (Kemijärvi )",138,157,25,132,143,90.7,143,0
"98310 Karvakko   (Kemijärvi )",25,262,20,242,242,97.3,236,6
"98350 Tapionniemi   (Kemijärvi )",90,111,11,100,93,89.8,91,2
"98360 Vuostimo   (Kemijärvi )",43,143,24,119,88,85.9,87,1
"98400 Isokylä-Ryti-Lehtola   (Kemijärvi )",203,365,33,332,320,103.5,320,0
"98420 Ryti-Lehtola   (Kemijärvi )",224,97,8,89,81,85.9,81,0
"98440 Kallaanvaara   (Kemijärvi )",8,302,26,276,473,86.4,325,148
"98450 Kostamo   (Kemijärvi )",117,201,10,191,175,88.1,175,0
"98500 Pelkosenniemi Keskus   (Pelkosenniemi )",93,302,59,243,316,77.7,308,8
"98510 Saunavaara   (Pelkosenniemi )",16,50,1,49,34,92.8,34,0
"98530 Pyhätunturi   (Pelkosenniemi )",630,274,156,118,157,80.5,157,0
"98550 Suvanto   (Pelkosenniemi )",48,30,11,19,17,82.5,17,0
"98560 Kairala-Luiro   (Pelkosenniemi )",16,75,3,72,59,100.7,59,0
"98570 Aapajärvi   (Pelkosenniemi )",47,43,7,36,30,70.2,30,0
"98580 Luiro   (Pelkosenniemi )",32,26,2,24,23,86.8,23,0
"98600 Kursu   (Salla )",93,231,35,196,181,82.2,181,0
"98620 Pahkakumpu   (Salla )",13,46,5,41,34,99.7,34,0
"98630 Ahvenselkä   (Pelkosenniemi )",27,67,10,57,38,92.4,38,0
"98660 Salmivaara   (Salla )",30,99,8,91,79,93.2,79,0
"98710 Joutsijärvi   (Kemijärvi )",38,94,19,75,60,92.9,60,0
"98720 Suomutunturi   (Kemijärvi )",313,174,83,91,89,76.6,89,0
"98760 Hirvasvaara-Paloperä   (Salla )",52,62,5,57,49,98.3,49,0
"98770 Aholanvaara   (Salla )",56,45,1,44,32,92.6,32,0
"98780 Maaninkavaara   (Posio )",48,49,5,44,36,99.2,36,0
"98790 Paloperä   (Salla )",117,62,18,44,25,84.1,25,0
"98800 Savukoski Keskus-Värriö   (Savukoski )",83,347,87,260,313,85.4,313,0
"98810 Lunkkaus   (Savukoski )",40,47,15,32,23,92.5,23,0
"98820 Värriö   (Savukoski )",39,39,2,37,26,99.9,26,0
"98830 Martti-Ruuvaoja   (Savukoski )",159,140,46,94,88,101.4,88,0
"98840 Ruuvaoja   (Savukoski )",8,10,1,9,..,..,..,..
"98850 Kuosku   (Savukoski )",16,86,6,80,66,102.2,66,0
"98900 Salla Keskus   (Salla )",313,1034,277,757,1247,79.8,998,249
"98920 Kelloselkä   (Salla )",31,126,17,109,84,100.6,84,0
"98930 Kotalankylä   (Salla )",37,85,11,74,72,84.8,72,0
"98950 Saija   (Salla )",91,130,15,115,89,89.7,89,0
"98960 Naruska   (Salla )",198,66,28,38,25,106.2,25,0
"98970 Onkamojärvi   (Salla )",88,63,7,56,44,103.9,44,0
"98980 Kallunki-Niemelä   (Salla )",124,54,7,47,24,90.3,24,0
"98995 Hautajärvi   (Salla )",138,202,26,176,155,90.8,155,0
"99100 Kittilä Keskus   (Kittilä )",119,1125,202,923,1462,82.8,1196,266
"99110 Kaukonen   (Kittilä )",74,227,25,202,165,89.7,165,0
"99120 Kallo   (Kittilä )",231,173,65,108,82,77.7,82,0
"99130 Sirkka-Rauhala   (Kittilä )",1530,894,429,465,738,76.5,596,142
"99135 Rauhala   (Kittilä )",59,13,3,10,..,..,..,..
"99140 Köngäs-Hanhivaara   (Kittilä )",91,128,31,97,96,118.6,95,1
"99150 Tepasto   (Kittilä )",115,73,20,53,46,92.4,46,0
"99160 Lompolo-Pulju   (Kittilä )",70,50,9,41,33,80.9,33,0
"99170 Pulju   (Kittilä )",74,18,2,16,14,88.4,14,0
"99180 Rautusjärvi   (Kittilä )",34,48,8,40,38,77.7,38,0
"99190 Hanhimaa   (Kittilä )",42,27,3,24,23,94.8,23,0
"99195 Pokka   (Kittilä )",50,18,7,11,..,..,..,..
"99230 Jeesiöjärvi   (Kittilä )",33,39,6,33,30,80.9,30,0
"99240 Kuivasalmi   (Kittilä )",16,35,11,24,27,77.2,15,12
"99250 Kiistala-Jeesiöjärvi   (Kittilä )",44,94,30,64,52,86.9,52,0
"99270 Hormakumpu   (Kittilä )",15,26,3,23,19,96.3,19,0
"99280 Tepsa   (Kittilä )",27,67,4,63,49,80.2,49,0
"99290 Kelontekemä   (Kittilä )",67,56,7,49,46,84.7,46,0
"99300 Muonio Keskus   (Muonio )",625,1182,374,808,877,97.7,859,18
"99310 Yli-Muonio   (Muonio )",117,129,21,108,78,111.5,78,0
"99320 Kätkäsuvanto   (Muonio )",54,113,24,89,61,100.2,61,0
"99330 Pallastunturi   (Muonio )",0,3,1,2,10,39.7,10,0
"99340 Raattama-Pallastunturi   (Kittilä )",242,138,54,84,73,98.9,73,0
"99360 Kangosjärvi   (Muonio )",129,85,11,74,54,94.1,54,0
"99400 Enontekiö Keskus   (Enontekiö )",199,448,142,306,388,87.6,372,16
"99410 Vuontisjärvi   (Enontekiö )",48,76,8,68,63,98.8,63,0
"99420 Peltovuoma   (Enontekiö )",149,109,11,98,84,95.2,84,0
"99430 Nunnanen   (Enontekiö )",36,62,6,56,47,99.0,47,0
"99440 Leppäjärvi   (Enontekiö )",123,143,45,98,73,96.8,73,0
"99450 Palojoensuu-Kuttanen   (Enontekiö )",69,109,26,83,71,90.2,71,0
"99460 Kuttanen   (Enontekiö )",38,38,2,36,31,80.1,31,0
"99470 Karesuvanto   (Enontekiö )",119,256,109,147,158,79.9,154,4
"99490 Kilpisjärvi   (Enontekiö )",72,165,93,72,114,78.7,114,0
"99510 Raudanjoki-Seipäjärvi   (Sodankylä )",37,58,7,51,37,106.7,37,0
"99520 Seipäjärvi   (Sodankylä )",21,33,5,28,20,84.5,19,1
"99530 Vuojärvi   (Sodankylä )",5,43,3,40,35,86.1,35,0
"99540 Torvinen   (Sodankylä )",22,97,16,81,63,101.9,63,0
"99550 Aska-Orakylä   (Sodankylä )",85,64,10,54,50,78.7,50,0
"99555 Luosto   (Sodankylä )",301,151,111,40,63,69.3,63,0
"99560 Orakylä   (Sodankylä )",98,142,9,133,125,99.0,125,0
"99600 Sodankylä Keskus   (Sodankylä )",225,2067,406,1661,3126,79.6,2490,636
"99610 Siurunmaa   (Sodankylä )",3,22,0,22,19,118.3,19,0
"99620 Kelujärvi   (Sodankylä )",81,136,6,130,126,93.8,126,0
"99640 Tanhua   (Savukoski )",140,101,31,70,67,88.1,67,0
"99645 Lokka   (Sodankylä )",73,73,22,51,59,85.2,59,0
"99650 Sattanen   (Sodankylä )",38,137,7,130,126,104.4,126,0
"99655 Sattasvaara   (Sodankylä )",97,97,14,83,71,82.9,71,0
"99660 Kersilö   (Sodankylä )",10,32,4,28,27,78.3,27,0
"99665 Moskuvaara   (Sodankylä )",24,39,4,35,25,80.0,25,0
"99670 Petkula   (Sodankylä )",45,51,22,29,20,101.0,20,0
"99690 Vuotso   (Sodankylä )",119,217,57,160,141,91.0,141,0
"99695 Tankavaara   (Sodankylä )",1,9,8,1,..,..,..,..
"99710 Vaalajärvi   (Sodankylä )",55,162,10,152,149,93.8,149,0
"99720 Riipi   (Sodankylä )",57,136,13,123,106,88.9,106,0
"99740 Syväjärvi   (Sodankylä )",42,109,13,96,96,89.3,96,0
"99750 Sassali   (Sodankylä )",19,33,2,31,23,93.3,23,0
"99760 Uimaniemi   (Sodankylä )",28,34,3,31,23,84.0,23,0
"99770 Jeesiö   (Sodankylä )",61,79,1,78,68,83.4,68,0
"99800 Ivalo   (Inari )",1121,2475,519,1956,2414,83.3,2246,168
"99830 Saariselkä   (Inari )",318,484,346,138,346,67.0,262,84
"99860 Nellim   (Inari )",217,149,29,120,98,77.7,98,0
"99870 Inari Keskus-Lemmenjoki   (Inari )",451,704,223,481,515,85.6,494,21
"99885 Lemmenjoki   (Inari )",25,54,30,24,20,102.8,20,0
"99910 Kaamanen-Partakko   (Inari )",324,222,115,107,98,82.9,98,0
"99930 Sevettijärvi-Näätämö   (Inari )",148,127,53,74,78,81.4,71,7
"99940 Näätämö   (Inari )",7,18,10,8,13,79.0,13,0
"99950 Karigasniemi   (Utsjoki )",157,267,100,167,175,92.4,170,5
"99980 Utsjoki Keskus   (Utsjoki )",436,616,234,382,401,86.4,400,1
"99990 Nuorgam   (Utsjoki )",76,189,85,104,107,92.5,107,0
