"Postal code area","Free-time residences, 2013 (RA)","Buildings, total, 2013 (RA)","Other buildings, 2013 (RA)","Residential buildings, 2013 (RA)","Dwellings, 2013 (RA)","Average floor area, 2013 (RA)","Dwellings in small houses, 2013 (RA)","Dwellings in blocks of flats, 2013 (RA)"
"40520 Kuokkala-Ristikivi  (Jyväskylä)",153,2074,246,1828,8263,70.1,2442,5821
"40530 Keljonkangas  (Jyväskylä)",78,1460,133,1327,2251,94.4,1741,510
"40600 Mattilanpelto  (Jyväskylä)",0,373,47,326,1298,67.4,507,791
"40620 Keskussairaala-alue-Kukkumäki  (Jyväskylä)",0,26,17,9,291,49.4,0,291
"40630 Kypärämäki  (Jyväskylä)",1,945,79,866,1972,80.3,1081,891
"40640 Keltinmäki  (Jyväskylä)",1,926,72,854,3659,72.5,1079,2580
"40660 Länsi-Palokka  (Jyväskylä)",60,288,9,279,280,105.8,280,0
"40700 Mäki-Matti  (Jyväskylä)",0,391,97,294,3130,53.3,231,2899
"40720 Nisula  (Jyväskylä)",0,233,42,191,1789,61.5,297,1492
"40740 Kortepohja  (Jyväskylä)",8,401,78,323,4564,54.2,437,4127
"40800 Vaajakoski  (Jyväskylä)",287,2174,215,1959,3976,81.0,2473,1503
"40820 Vuoritsalo  (Jyväskylä)",106,145,14,131,509,72.8,161,348
"40900 Säynätsalo  (Jyväskylä)",53,956,81,875,1662,85.5,1068,594
"40930 Kinkomaa  (Muurame)",73,381,22,359,542,92.2,477,65
"40950 Muurame Keskus  (Muurame)",693,2304,221,2083,3477,95.6,2599,878
"41120 Puuppola  (Jyväskylä)",110,649,27,622,672,119.6,652,20
"41140 Kuikka  (Jyväskylä)",59,250,15,235,234,112.6,234,0
"41160 Tikkakoski  (Jyväskylä)",44,1252,89,1163,2235,86.1,1657,578
"41180 Vehniä  (Laukaa)",80,370,67,303,322,99.8,322,0
"41210 Jokihaara  (Uurainen)",131,183,12,171,172,106.6,172,0
"41220 Höytiä  (Uurainen)",114,162,11,151,154,98.8,154,0
"41230 Uurainen Keskus  (Uurainen)",219,662,96,566,811,87.3,753,58
"41240 Kyynämöinen  (Uurainen)",133,141,20,121,120,105.5,120,0
"41260 Hoikankylä  (Saarijärvi)",31,75,2,73,73,97.3,73,0
"41270 Lannevesi  (Saarijärvi)",217,315,35,280,273,96.7,273,0
"41290 Kangashäkki  (Uurainen)",61,321,33,288,294,116.3,294,0
"41310 Leppävesi  (Laukaa)",75,1033,138,895,1113,103.7,1113,0
"41325 Laukkavirta  (Laukaa)",178,166,28,138,135,112.3,135,0
"41330 Vihtavuori  (Laukaa)",114,993,208,785,1119,94.3,993,126
"41340 Laukaa Keskus  (Laukaa)",118,1442,175,1267,2621,84.2,1879,742
"41350 Laukaa Asemanseutu  (Laukaa)",59,343,89,254,306,98.2,306,0
"41360 Valkola  (Laukaa)",102,243,39,204,209,107.2,209,0
"41370 Kuusa  (Laukaa)",455,577,94,483,470,113.4,470,0
"41390 Äijälä  (Laukaa)",144,241,56,185,187,98.6,187,0
"41400 Lievestuore  (Laukaa)",279,1437,196,1241,1674,88.8,1574,100
"41410 Kankainen  (Toivakka)",83,98,7,91,93,91.9,93,0
"41440 Ruuhimäki  (Toivakka)",53,137,22,115,114,94.6,114,0
"41450 Leppälahti  (Jyväskylä)",340,317,18,299,296,102.6,296,0
"41490 Niemisjärvi  (Hankasalmi)",239,401,33,368,414,97.0,413,1
"41500 Hankasalmi Asemanseutu  (Hankasalmi)",235,703,111,592,841,79.5,727,114
"41520 Hankasalmi Keskus  (Hankasalmi)",544,847,109,738,1083,85.9,1083,0
"41530 Veneranta  (Hankasalmi)",113,92,10,82,86,105.6,86,0
"41540 Ristimäki  (Hankasalmi)",124,152,9,143,137,101.6,137,0
"41550 Hannula  (Hankasalmi)",108,106,9,97,95,108.7,95,0
"41560 Säkinmäki  (Hankasalmi)",111,103,8,95,98,100.2,98,0
"41580 Sauvamäki  (Hankasalmi)",95,162,13,149,150,106.8,150,0
"41630 Oravasaari  (Jyväskylä)",260,184,8,176,175,108.5,175,0
"41660 Toivakka Keskus  (Toivakka)",903,901,129,772,964,90.5,964,0
"41710 Rutalahti-Kivisuo  (Joutsa)",240,199,28,171,169,87.9,169,0
"41730 Kivisuo  (Joutsa)",33,29,2,27,24,74.1,24,0
"41750 Havumäki  (Joutsa)",50,77,7,70,63,88.0,63,0
"41770 Leivonmäki  (Joutsa)",301,378,73,305,439,82.0,439,0
"41800 Korpilahti Keskus  (Jyväskylä)",815,1520,186,1334,1928,87.1,1709,219
"41820 Saakoski  (Jyväskylä)",109,184,12,172,164,92.9,164,0
"41840 Moksi  (Jyväskylä)",61,70,9,61,56,87.1,56,0
"41860 Rannila  (Jyväskylä)",159,119,7,112,104,106.2,104,0
"41870 Putkilahti  (Jyväskylä)",314,141,21,120,115,96.5,111,4
"41880 Oittila  (Jyväskylä)",237,94,8,86,74,106.6,74,0
"41900 Petäjävesi Keskus  (Petäjävesi)",333,1157,158,999,1402,88.2,1239,163
"41920 Kintaus  (Petäjävesi)",160,284,31,253,256,100.4,256,0
"41925 Ylä-Kintaus  (Petäjävesi)",74,92,11,81,80,96.8,80,0
"41930 Kuohu  (Jyväskylä)",141,377,26,351,354,99.7,354,0
"41940 Vesanka  (Jyväskylä)",477,602,50,552,547,109.8,547,0
"41970 Huttula  (Keuruu)",16,49,14,35,31,96.9,31,0
"41980 Kuivasmäki  (Petäjävesi)",99,124,19,105,99,101.2,99,0
"42100 Jämsä Keskus  (Jämsä)",1629,4254,1063,3191,6004,82.0,3810,2194
"42140 Juokslahti  (Jämsä)",140,192,32,160,151,106.9,148,3
"42220 Kaipola  (Jämsä)",3,455,87,368,630,79.8,387,243
"42300 Jämsänkoski Keskus  (Jämsä)",95,2211,334,1877,3279,78.7,2299,980
"42330 Haavisto  (Jämsä)",168,237,40,197,183,117.1,183,0
"42440 Koskenpää  (Jämsä)",540,460,53,407,424,86.7,410,14
"42520 Asunta  (Keuruu)",108,126,16,110,98,97.2,98,0
"42560 Pohjoisjärvi  (Keuruu)",20,27,3,24,20,106.3,20,0
"42600 Multia Keskus-Väätäiskylä  (Multia)",512,776,125,651,867,85.5,840,27
"42660 Sahrajärvi  (Multia)",49,101,15,86,77,86.6,77,0
"42700 Keuruu Keskus  (Keuruu)",939,2753,471,2282,4675,80.1,2840,1835
"42720 Valkealahti  (Keuruu)",0,7,3,4,51,70.0,12,39
"42800 Haapamäki  (Keuruu)",189,618,82,536,774,79.9,606,168
"42820 Riiho  (Keuruu)",83,63,11,52,48,116.5,48,0
"42830 Ylä-Kolkki  (Mänttä-Vilppula)",68,44,4,40,38,98.7,38,0
"42840 Kolkki  (Mänttä-Vilppula)",272,116,13,103,91,99.8,91,0
"42850 Pohjaslahti  (Mänttä-Vilppula)",359,136,19,117,109,94.4,107,2
"42870 Kotala  (Virrat)",328,292,34,258,231,97.2,231,0
"42910 Pihlajavesi  (Keuruu)",403,251,29,222,208,82.2,201,7
"42930 Katajamäki  (Keuruu)",128,104,11,93,81,91.0,81,0
"43100 Saarijärvi Keskus  (Saarijärvi)",506,2364,344,2020,3584,83.1,2615,969
"43130 Tarvaala  (Saarijärvi)",41,238,52,186,191,113.0,191,0
"43170 Häkkilä  (Saarijärvi)",159,212,35,177,168,87.2,168,0
"43220 Mahlu  (Saarijärvi)",91,296,22,274,264,99.4,263,1
"43240 Lehtola  (Saarijärvi)",91,123,17,106,94,90.4,94,0
"43250 Kolkanlahti  (Saarijärvi)",75,291,132,159,159,104.1,159,0
"43270 Kalmari  (Saarijärvi)",183,318,39,279,289,98.8,285,4
"43300 Kannonkoski Keskus  (Kannonkoski)",582,733,151,582,700,89.9,690,10
"43340 Kannonjärvi  (Kannonkoski)",179,124,17,107,105,78.4,105,0
"43390 Lokakylä  (Kivijärvi)",87,55,7,48,45,108.2,45,0
"43420 Kukko  (Saarijärvi)",65,47,9,38,36,88.8,36,0
"43430 Väätäiskylä  (Multia)",50,35,8,27,26,97.3,26,0
"43440 Pylkönmäki Keskus  (Saarijärvi)",258,321,72,249,356,74.2,354,2
"43480 Pääjärvi  (Saarijärvi)",117,133,35,98,89,100.9,89,0
"43490 Kangasaho  (Karstula)",113,115,13,102,95,90.3,95,0
"43500 Karstula Keskus  (Karstula)",232,1242,204,1038,1690,82.8,1587,103
"43520 Kiminki  (Karstula)",66,157,19,138,138,92.8,138,0
"43540 Rantakylä-Pirttilahti  (Karstula)",66,80,16,64,68,104.9,68,0
"43560 Vahanka  (Karstula)",98,117,8,109,106,94.6,106,0
"43610 Aho  (Karstula)",166,75,3,72,62,89.1,62,0
"43640 Humppi  (Karstula)",12,142,68,74,76,98.4,76,0
"43660 Vastinki  (Karstula)",115,189,20,169,151,96.5,151,0
"43700 Kyyjärvi Keskus  (Kyyjärvi)",220,718,174,544,670,92.1,657,13
"43720 Kumpulainen  (Kyyjärvi)",18,95,9,86,80,97.7,80,0
"43800 Kivijärvi Keskus-Sompala  (Kivijärvi)",482,573,122,451,602,89.7,552,50
"43840 Sompala  (Kivijärvi)",75,40,7,33,35,81.2,35,0
"43900 Kinnula Keskus  (Kinnula)",183,610,91,519,687,96.9,681,6
"43940 Muhola-Saarensalmi  (Kinnula)",170,143,11,132,133,103.5,133,0
"43960 Saarensalmi  (Kinnula)",112,62,14,48,44,92.8,44,0
"44100 Äänekoski Keskus  (Äänekoski)",37,973,175,798,2662,69.0,921,1741
"44120 Mämmensalmi-Mustaniemi  (Äänekoski)",14,960,18,942,1131,99.8,1046,85
"44150 Likolahti-Karhunlähde  (Äänekoski)",348,1007,133,874,1835,77.0,1065,770
"44160 Huutomäki  (Äänekoski)",40,208,6,202,205,109.4,199,6
"44170 Hietama  (Äänekoski)",95,259,27,232,226,106.7,226,0
"44190 Parantala  (Äänekoski)",126,126,7,119,113,100.4,113,0
"44200 Suolahti Keskus  (Äänekoski)",153,1541,253,1288,2726,75.2,1612,1114
"44220 Sörkänmäki  (Äänekoski)",51,227,15,212,211,91.2,209,2
"44250 Äänekoivisto  (Äänekoski)",57,225,22,203,198,108.7,198,0
"44260 Vihijärvi  (Äänekoski)",257,148,11,137,135,101.9,135,0
"44280 Sumiainen Keskus  (Äänekoski)",625,485,57,428,514,90.6,514,0
"44300 Konnevesi Keskus  (Konnevesi)",432,873,146,727,994,84.3,921,73
"44320 Sirkkamäki  (Konnevesi)",131,95,17,78,70,105.3,70,0
"44330 Hytölä  (Konnevesi)",178,156,26,130,131,100.9,131,0
"44350 Istunmäki  (Konnevesi)",254,238,31,207,210,94.9,205,5
"44370 Mäntymäki  (Konnevesi)",259,128,16,112,103,90.9,103,0
"44400 Konginkangas Keskus  (Äänekoski)",312,336,45,291,393,85.9,368,25
"44420 Liimattala  (Äänekoski)",116,187,16,171,166,101.0,166,0
"44440 Räihä  (Äänekoski)",124,82,9,73,61,98.4,61,0
"44460 Kalaniemi  (Äänekoski)",202,108,9,99,90,94.1,90,0
"44480 Niinilahti  (Viitasaari)",165,117,12,105,101,102.4,101,0
"44500 Viitasaari Keskus  (Viitasaari)",283,1500,307,1193,2623,76.4,1760,863
"44530 Ilmolahti  (Viitasaari)",182,117,23,94,91,112.8,91,0
"44580 Huopanankoski  (Viitasaari)",132,142,15,127,134,90.0,134,0
"44590 Vuorilahti  (Viitasaari)",103,76,22,54,49,93.1,49,0
"44610 Kärnä  (Viitasaari)",132,122,14,108,103,104.1,103,0
"44630 Kumpumäki  (Viitasaari)",142,146,19,127,128,85.1,128,0
"44640 Kymönkoski  (Viitasaari)",228,262,43,219,218,97.5,218,0
"44670 Suovanlahti  (Viitasaari)",258,141,22,119,112,103.4,112,0
"44680 Lahnanen  (Viitasaari)",63,57,6,51,47,89.7,47,0
"44730 Löytänä  (Viitasaari)",51,71,9,62,57,91.3,57,0
"44740 Keitelepohja-Kotvala  (Viitasaari)",163,137,16,121,120,99.1,120,0
"44760 Keihärinkoski  (Viitasaari)",443,248,25,223,217,88.8,217,0
"44770 Valkeisjärvi  (Viitasaari)",5,22,5,17,13,84.2,13,0
"44790 Kotvala  (Viitasaari)",26,40,4,36,38,88.7,38,0
"44800 Pihtipudas Keskus  (Pihtipudas)",456,1091,190,901,1506,79.7,1419,87
"44860 Alvajärvi  (Pihtipudas)",190,175,15,160,152,97.6,152,0
"44880 Muurasjärvi  (Pihtipudas)",139,360,33,327,327,90.8,327,0
"44910 Elämäjärvi  (Pihtipudas)",33,163,25,138,142,94.3,142,0
"44920 Peninki  (Pihtipudas)",22,120,10,110,114,93.7,114,0
"44950 Kärväsjärvi  (Pihtipudas)",98,131,18,113,108,98.1,108,0
"44970 Korppinen  (Pihtipudas)",89,128,12,116,101,94.2,101,0
"45100 Kouvola Keskus  (Kouvola)",145,1940,282,1658,5847,72.0,1948,3899
"45120 Kotkankallio-Vahteranmäki  (Kouvola)",2,1201,32,1169,1854,95.5,1579,275
"45130 Korjala-Kaunisnurmi  (Kouvola)",0,536,201,335,1211,60.8,365,846
"45150 Kankaronmäki-Eskolanmäki  (Kouvola)",1,837,26,811,2673,76.7,1197,1476
"45160 Lehtomäki  (Kouvola)",0,808,78,730,3131,72.0,1151,1980
"45200 Tornionmäki  (Kouvola)",4,1303,241,1062,3838,68.5,1338,2500
"45330 Harju  (Kouvola)",89,164,6,158,160,110.1,158,2
"45360 Kukkuramäki  (Kouvola)",77,1134,110,1024,1724,95.4,1534,190
"45370 Valkeala kk  (Kouvola)",260,914,94,820,1205,99.0,1015,190
"45410 Utti  (Kouvola)",264,440,56,384,415,108.2,393,22
"45460 Savero  (Kouvola)",7,104,15,89,90,102.6,90,0
"45610 Koria  (Kouvola)",70,1893,223,1670,2447,93.6,2075,372
"45700 Kuusankoski Keskus  (Kouvola)",6,2302,286,2016,5387,72.7,2519,2868
"45720 Kotiharju-Ruhjonmäki  (Kouvola)",8,1105,121,984,1399,84.4,1134,265
"45740 Maunuksela  (Kouvola)",125,1158,155,1003,1556,86.2,1282,274
"45750 Kuusankosken Sairaala-alue  (Kouvola)",0,14,8,6,75,57.8,6,69
"45810 Pilkanmaa  (Kouvola)",164,783,49,734,737,87.7,735,2
"45910 Voikkaa  (Kouvola)",244,1168,126,1042,1561,75.3,1058,503
"45940 Oravala  (Kouvola)",94,164,8,156,155,104.2,155,0
"46110 Tuohikotti  (Kouvola)",301,224,25,199,209,107.6,209,0
"46140 Vekaranjärvi  (Kouvola)",30,87,19,68,165,71.8,91,74
"46230 Aro  (Kouvola)",165,267,25,242,239,112.6,239,0
"46400 Kaipiainen  (Kouvola)",204,338,88,250,278,93.5,278,0
"46430 Tirva-Inkerilä  (Kouvola)",322,192,19,173,156,113.1,156,0
"46450 Enäjärvi  (Kouvola)",96,97,9,88,90,110.3,90,0
"46530 Kannuskoski  (Luumäki)",328,134,18,116,93,101.6,93,0
"46570 Saaramaa  (Kouvola)",138,45,18,27,23,97.7,23,0
"46710 Sippola  (Kouvola)",116,439,60,379,423,96.5,421,2
"46730 Ruotila  (Kouvola)",25,73,8,65,66,113.2,66,0
"46750 Liikkala  (Kouvola)",32,165,7,158,161,111.0,161,0
"46800 Myllykoski  (Kouvola)",21,1740,147,1593,2682,82.3,1845,837
"46810 Ummeljoki  (Kouvola)",63,728,58,670,773,90.7,722,51
"46860 Anjalankoski Keskus  (Kouvola)",5,278,58,220,334,80.9,284,50
"46900 Inkeroinen  (Kouvola)",27,1431,177,1254,2137,80.0,1349,788
"46910 Anjala  (Kouvola)",51,819,62,757,1024,83.0,882,142
"46930 Huruksela  (Kotka)",165,161,20,141,130,103.0,130,0
"46950 Ahvio  (Kouvola)",26,42,3,39,37,109.4,37,0
"46960 Muhniemi  (Kouvola)",34,178,17,161,155,120.2,155,0
"47110 Löytty  (Kouvola)",0,52,5,47,46,107.4,46,0
"47150 Raussila  (Kouvola)",19,99,11,88,83,116.7,83,0
"47200 Elimäki kk  (Kouvola)",63,1009,135,874,1355,88.8,1148,207
"47260 Ratula  (Kouvola)",24,74,4,70,68,118.5,68,0
"47310 Haapa-Kimola  (Iitti)",39,148,11,137,130,116.4,130,0
"47350 Kimonkylä  (Lapinjärvi)",19,82,12,70,70,114.0,70,0
"47400 Kausala  (Iitti)",297,1722,269,1453,2695,81.2,2105,590
"47440 Sääskjärvi  (Iitti)",37,82,9,73,68,113.4,68,0
"47450 Erottaja  (Iitti)",57,163,17,146,145,104.4,142,3
"47460 Hiisiö  (Iitti)",3,43,7,36,39,100.7,39,0
"47490 Mankala-Hiisiö  (Iitti)",380,226,24,202,194,103.5,194,0
"47520 Iitti kk  (Iitti)",127,91,12,79,77,116.3,77,0
"47540 Löyttilä  (Iitti)",263,130,15,115,102,116.9,102,0
"47610 Kymentaka  (Iitti)",278,119,19,100,91,107.4,91,0
"47650 Kimola  (Kouvola)",128,135,15,120,109,105.2,109,0
"47710 Jaala kk  (Kouvola)",1584,644,98,546,675,84.4,674,1
"47760 Huhdasjärvi  (Kouvola)",690,144,40,104,93,99.9,93,0
"47810 Selänpää  (Kouvola)",240,205,20,185,175,101.9,175,0
"47830 Hasula  (Kouvola)",71,71,4,67,71,100.8,71,0
"47850 Verla  (Kouvola)",653,149,23,126,111,81.0,111,0
"47900 Vuohijärvi  (Kouvola)",514,186,23,163,223,71.6,162,61
"47910 Hillosensalmi  (Kouvola)",398,49,16,33,29,88.6,29,0
"48100 Kotkansaari  (Kotka)",841,694,304,390,7815,55.9,250,7565
"48130 Katariina  (Kotka)",0,235,47,188,464,73.0,204,260
"48200 Hovinsaari  (Kotka)",0,265,127,138,1325,52.3,137,1188
"48210 Toukolan Sairaala-Alue  (Kotka)",0,58,28,30,261,60.0,83,178
"48220 Metsola  (Kotka)",33,459,103,356,706,73.5,414,292
"48230 Korela-Jylppy  (Kotka)",91,537,140,397,719,69.7,477,242
"48300 Ruonala  (Kotka)",118,510,40,470,563,97.0,551,12
"48310 Mussalo  (Kotka)",237,1607,421,1186,1951,100.7,1644,307
"48350 Karhuvuori  (Kotka)",0,119,23,96,2323,57.9,0,2323
"48400 Sutela  (Kotka)",3,1160,141,1019,2037,89.9,1795,242
"48410 Kaukola  (Kotka)",48,645,71,574,739,104.8,722,17
"48600 Karhula  (Kotka)",6,1499,332,1167,4466,67.1,1398,3068
"48700 Kyminlinna  (Kotka)",2,468,45,423,1415,71.1,585,830
"48710 Koivula  (Kotka)",4,544,47,497,561,98.1,561,0
"48720 Kymi  (Kotka)",25,925,114,811,848,96.8,840,8
"48750 Nikeli  (Kotka)",13,91,11,80,87,102.4,87,0
"48770 Ristinkallio  (Kotka)",0,700,114,586,968,88.3,750,218
"48800 Otsola-Mäntykangas  (Kotka)",0,778,29,749,959,97.2,959,0
"48810 Rantahaka  (Kotka)",74,371,61,310,352,101.7,351,1
"48900 Sunila  (Kotka)",9,346,79,267,827,68.8,328,499
"48910 Suulisniemi  (Kotka)",71,539,43,496,776,80.1,557,219
"48930 Tiutinen  (Kotka)",12,187,24,163,182,101.9,170,12
"49200 Heinlahti  (Pyhtää)",208,405,85,320,331,121.7,331,0
"49210 Huutjärvi  (Pyhtää)",11,319,21,298,483,99.6,434,49
"49220 Siltakylä  (Pyhtää)",628,931,193,738,890,104.3,848,42
"49240 Purolanlahti  (Pyhtää)",266,245,44,201,203,104.5,203,0
"49270 Pyhtää kk  (Pyhtää)",288,533,119,414,529,85.8,484,45
"49290 Vastila  (Pyhtää)",253,254,30,224,229,108.9,229,0
"49300 Tavastila  (Kotka)",24,366,45,321,322,95.0,321,1
"49340 Juurikorpi  (Kotka)",14,78,15,63,63,91.0,63,0
"49400 Hamina Keskus  (Hamina)",423,3256,352,2904,5817,80.5,3817,2000
"49410 Poitsila  (Hamina)",0,461,46,415,1089,79.0,678,411
"49420 Uusi-Summa  (Hamina)",2,701,104,597,980,91.0,836,144
"49460 Hillo  (Hamina)",10,604,274,330,815,72.3,369,446
"49480 Vanha-Summa  (Hamina)",137,273,45,228,223,112.0,219,4
"49490 Neuvoton  (Hamina)",307,594,88,506,690,97.2,683,7
"49510 Husula  (Hamina)",5,382,38,344,689,78.4,445,244
"49520 Reitkalli  (Hamina)",29,177,17,160,146,104.6,146,0
"49540 Metsäkylä  (Hamina)",97,255,31,224,224,109.2,224,0
"49570 Kannusjärvi  (Hamina)",323,255,28,227,229,109.4,229,0
"49610 Sivatti  (Hamina)",6,52,4,48,45,100.2,45,0
"49630 Vehkajoki  (Hamina)",5,69,22,47,60,100.6,59,1
"49640 Paijärvi  (Hamina)",55,106,11,95,88,98.7,88,0
"49660 Pyhältö  (Hamina)",447,393,49,344,333,103.4,327,6
"49700 Miehikkälä Kirkonkylä  (Miehikkälä)",194,457,77,380,538,81.5,502,36
"49720 Hurttala  (Miehikkälä)",47,45,6,39,36,94.5,36,0
"49730 Muurikkala  (Miehikkälä)",193,215,42,173,183,95.7,183,0
"49750 Kalliokoski  (Miehikkälä)",92,134,34,100,92,99.6,92,0
"49760 Suur-Miehikkälä  (Miehikkälä)",60,158,24,134,128,96.6,128,0
"49770 Salo-Miehikkälä  (Miehikkälä)",34,153,14,139,132,103.1,132,0
"49780 Onkamaa  (Hamina)",97,88,11,77,65,107.7,65,0
"49840 Mäntlahti  (Hamina)",421,117,13,104,91,98.4,91,0
"49860 Klamila  (Virolahti)",496,469,93,376,406,95.7,398,8
"49900 Virolahti Keskus  (Virolahti)",775,1035,188,847,1159,89.8,1101,58
"49930 Vaalimaa  (Virolahti)",28,132,40,92,94,119.1,94,0
"49960 Ala-Pihlaja  (Virolahti)",68,149,29,120,116,103.3,116,0
"49980 Ravijoki  (Virolahti)",259,201,57,144,149,102.8,149,0
"50100 Mikkeli Keskus  (Mikkeli)",2,1406,369,1037,6669,60.0,1370,5299
"50120 Siekkilä  (Mikkeli)",0,284,34,250,957,69.0,336,621
"50130 Nuijamies  (Mikkeli)",39,745,142,603,1734,73.2,851,883
"50150 Karkialampi  (Mikkeli)",8,376,80,296,684,80.8,365,319
"50160 Kattilansilta  (Mikkeli)",0,237,15,222,1599,66.2,294,1305
"50170 Peitsari  (Mikkeli)",2,1517,180,1337,3067,78.7,1807,1260
"50180 Visulahti  (Mikkeli)",25,383,95,288,307,114.1,307,0
"50190 Tuppurala  (Mikkeli)",47,771,43,728,2777,72.0,1015,1762
"50200 Kovala  (Mikkeli)",164,286,20,266,266,110.7,266,0
"50300 Rämälä  (Mikkeli)",97,189,16,173,168,107.4,168,0
"50350 Norola  (Mikkeli)",42,172,32,140,142,113.2,138,4
"50500 Tuukkala-Kaituenmäki  (Mikkeli)",12,372,35,337,756,84.6,500,256
"50520 Moision Sairaala-alue  (Mikkeli)",0,25,13,12,98,64.4,24,74
"50600 Karikko  (Mikkeli)",235,1386,111,1275,2000,98.4,1745,255
"50670 Otava  (Mikkeli)",346,799,99,700,915,87.2,835,80
"50700 Syysjärvi  (Mikkeli)",194,229,18,211,234,119.7,234,0
"50770 Korpikoski  (Mikkeli)",349,143,13,130,129,111.4,129,0
"50800 Annilanselkä  (Mikkeli)",262,305,49,256,259,122.4,259,0
"50970 Ihastjärvi  (Mikkeli)",249,607,48,559,1110,83.1,676,434
"51130 Vanhamäki  (Mikkeli)",225,98,8,90,89,113.5,89,0
"51200 Kangasniemi Keskus  (Kangasniemi)",1749,1674,295,1379,2469,80.3,1945,524
"51260 Tahkomäki  (Kangasniemi)",125,108,14,94,91,100.1,91,0
"51270 Kutemajärvi  (Kangasniemi)",267,150,19,131,128,108.4,128,0
"51310 Levä  (Kangasniemi)",431,118,17,101,95,100.8,95,0
"51335 Kaihlamäki  (Kangasniemi)",21,27,2,25,25,88.7,25,0
"51340 Hännilä-Särkiharju  (Kangasniemi)",276,188,15,173,169,99.5,169,0
"51360 Koivula-Synsiö  (Kangasniemi)",172,182,48,134,126,106.2,126,0
"51380 Synsiö  (Kangasniemi)",23,33,4,29,28,102.9,28,0
"51420 Harjumaa-Pajulankylä  (Mikkeli)",112,134,9,125,125,110.9,125,0
"51430 Läsäkoski  (Kangasniemi)",146,72,7,65,56,99.6,56,0
