"Postal code area","Free-time residences, 2013 (RA)","Buildings, total, 2013 (RA)","Other buildings, 2013 (RA)","Residential buildings, 2013 (RA)","Dwellings, 2013 (RA)","Average floor area, 2013 (RA)","Dwellings in small houses, 2013 (RA)","Dwellings in blocks of flats, 2013 (RA)"
"93170 Yli-Kollaja  (Pudasjärvi)",92,74,17,57,49,105.8,49,0
"93180 Ikosenniemi  (Pudasjärvi)",19,21,1,20,19,88.4,19,0
"93187 Ala-Siurua  (Pudasjärvi)",101,94,9,85,77,95.5,77,0
"93190 Yli-Siurua-Ikosenniemi  (Pudasjärvi)",49,93,9,84,75,95.0,75,0
"93195 Kokkokylä  (Pudasjärvi)",4,44,1,43,42,92.5,42,0
"93220 Livo  (Pudasjärvi)",104,61,3,58,54,94.0,54,0
"93225 Pärjänsuo  (Pudasjärvi)",93,151,11,140,130,93.4,129,1
"93240 Rytinki  (Pudasjärvi)",77,92,9,83,73,93.7,73,0
"93250 Sarajärvi  (Pudasjärvi)",181,200,18,182,166,90.5,166,0
"93270 Sotkajärvi  (Pudasjärvi)",235,280,42,238,228,99.3,228,0
"93277 Iinattijärvi  (Pudasjärvi)",169,119,16,103,90,94.6,90,0
"93280 Syöte  (Pudasjärvi)",518,460,324,136,147,90.9,147,0
"93290 Pintamo  (Pudasjärvi)",152,67,9,58,54,85.0,54,0
"93350 Jaurakkajärvi  (Pudasjärvi)",188,127,13,114,92,89.2,92,0
"93390 Puhoskylä  (Pudasjärvi)",297,147,16,131,136,87.8,136,0
"93400 Taivalkoski Keskus  (Taivalkoski)",462,1322,233,1089,1586,87.2,1264,322
"93420 Jurmu  (Taivalkoski)",135,152,14,138,134,96.1,134,0
"93440 Loukusa  (Taivalkoski)",56,52,8,44,39,98.3,39,0
"93470 Inget  (Taivalkoski)",158,81,11,70,66,106.1,66,0
"93540 Tyrövaara  (Taivalkoski)",245,214,54,160,151,105.8,150,1
"93590 Vanhala  (Taivalkoski)",136,124,9,115,121,91.1,118,3
"93600 Kuusamo Keskus  (Kuusamo)",284,3242,591,2651,5816,80.5,3758,2058
"93630 Kuoliovaara  (Kuusamo)",61,108,14,94,86,104.2,86,0
"93680 Vasaraperä  (Kuusamo)",88,94,16,78,67,106.9,67,0
"93730 Poussu  (Kuusamo)",9,21,2,19,18,106.4,18,0
"93760 Kemilä-Murtovaara-Teeriranta  (Kuusamo)",6,27,3,24,26,87.3,26,0
"93780 Teeriranta  (Kuusamo)",43,31,12,19,15,97.9,15,0
"93820 Aikkila-Rukatunturi  (Kuusamo)",75,99,29,70,67,108.5,67,0
"93825 Rukatunturi  (Kuusamo)",872,448,355,93,150,88.9,150,0
"93840 Patoniemi  (Kuusamo)",32,17,2,15,15,83.5,15,0
"93850 Käylä-Patoniemi  (Kuusamo)",141,177,56,121,134,96.7,134,0
"93920 Määttälänvaara  (Kuusamo)",51,71,9,62,53,114.5,53,0
"93940 Vuotunki  (Kuusamo)",41,73,13,60,57,110.1,52,5
"93990 Kärpänkylä  (Kuusamo)",32,17,0,17,12,77.8,12,0
"93999 Kuusamo  (Kuusamo)",4840,2613,529,2084,1901,106.3,1896,5
"94100 Kemi Keskus  (Kemi)",135,899,264,635,4904,59.9,761,4143
"94200 Torvinen-Vainio  (Kemi)",4,1010,232,778,1418,78.9,943,475
"94300 Pajusaari  (Kemi)",85,177,59,118,161,84.3,113,48
"94400 Keminmaa Keskus  (Keminmaa)",20,810,68,742,1560,84.7,1090,470
"94430 Kaakamo  (Tornio)",115,517,62,455,461,101.0,461,0
"94450 Lassila-Jokisuu  (Keminmaa)",14,999,217,782,984,106.4,961,23
"94460 Ruottala  (Tornio)",19,122,14,108,98,93.9,98,0
"94500 Lautiosaari  (Keminmaa)",177,1117,174,943,1137,90.7,1013,124
"94600 Ristikangas-Kivikko  (Kemi)",8,1303,262,1041,1349,90.8,1263,86
"94700 Takajärvi-Haukkari  (Kemi)",11,2178,279,1899,3399,81.9,2164,1235
"94720 Peurasaari  (Kemi)",0,251,56,195,620,74.5,430,190
"94800 Veitsiluoto  (Kemi)",0,62,62,0,0,0.0,0,0
"94830 Pikku Berliini-Hepola  (Kemi)",34,527,52,475,1256,73.8,736,520
"94900 Ajos  (Kemi)",63,244,83,161,162,95.2,161,1
"95100 Kuivaniemi Keskus  (Ii)",260,506,81,425,565,85.3,565,0
"95110 Kuivaniemi kk  (Ii)",163,224,33,191,186,88.6,182,4
"95130 Hyryoja  (Ii)",59,93,7,86,86,86.0,86,0
"95160 Oijärvi-Lamminperä  (Ii)",289,207,33,174,159,79.8,159,0
"95200 Simo Keskus  (Simo)",265,665,89,576,726,92.9,711,15
"95210 Filpus  (Simo)",135,151,7,144,143,100.0,143,0
"95220 Simoniemi  (Simo)",74,173,18,155,163,103.7,163,0
"95225 Viantie  (Simo)",58,136,9,127,117,96.3,117,0
"95230 Maksniemi  (Simo)",232,364,20,344,376,98.6,375,1
"95255 Alaniemi  (Simo)",65,70,12,58,58,100.9,58,0
"95260 Tainionjoki  (Simo)",84,50,6,44,31,87.4,31,0
"95270 Yli-Kärppä-Tainionjoki  (Simo)",43,81,6,75,84,90.4,81,3
"95300 Tervola Keskus  (Tervola)",144,903,130,773,1043,83.9,1022,21
"95310 Liedakkala  (Keminmaa)",59,231,27,204,203,105.2,203,0
"95315 Törmä  (Keminmaa)",98,155,32,123,113,100.7,113,0
"95325 Paakkola  (Tervola)",59,122,17,105,96,97.8,96,0
"95330 Tervola  (Tervola)",117,346,64,282,295,86.6,292,3
"95340 Loue  (Tervola)",59,186,29,157,163,92.7,163,0
"95350 Peura  (Tervola)",0,8,3,5,..,..,..,..
"95355 Koivu-Peura  (Tervola)",120,247,45,202,185,84.7,180,5
"95365 Maula  (Keminmaa)",69,180,13,167,162,99.1,162,0
"95370 Itäkoski  (Keminmaa)",67,139,14,125,119,102.4,119,0
"95375 Yli-Paakkola  (Tervola)",23,78,13,65,58,88.1,58,0
"95400 Tornio Keskus  (Tornio)",68,386,206,180,1745,60.4,144,1601
"95410 Kiviranta  (Tornio)",36,1029,118,911,1613,92.2,1160,453
"95420 Miukki-Palosaari-Luotomäki  (Tornio)",0,1242,312,930,2184,79.0,1213,971
"95430 Suensaari  (Tornio)",0,207,45,162,798,71.0,157,641
"95440 Kyläjoki  (Tornio)",130,466,80,386,375,115.2,375,0
"95450 Kirkonmäki  (Tornio)",35,1173,134,1039,1386,106.4,1356,30
"95460 Kantojärvi  (Tornio)",81,516,76,440,434,114.5,434,0
"95470 Pirkkiö-Röyttä  (Tornio)",191,511,77,434,423,104.4,423,0
"95490 Terästehtaanalue  (Tornio)",0,81,81,0,0,0.0,0,0
"95500 Vojakkala-Yli-Liakka  (Tornio)",146,599,86,513,512,110.5,509,3
"95520 Kukkola  (Tornio)",108,224,30,194,184,103.0,184,0
"95530 Karunki  (Tornio)",138,401,55,346,354,98.2,354,0
"95540 Korpikylä  (Tornio)",55,79,7,72,61,92.7,61,0
"95560 Aapajoki  (Tornio)",48,126,19,107,101,99.6,101,0
"95590 Arpela  (Tornio)",55,532,68,464,461,95.6,457,4
"95600 Ylitornio Keskus  (Ylitornio)",196,1007,193,814,1171,91.2,1075,96
"95610 Kainuunkylä  (Ylitornio)",29,167,15,152,142,100.6,142,0
"95615 Pekanpää  (Ylitornio)",46,99,23,76,71,97.6,71,0
"95620 Aavasaksa  (Ylitornio)",53,331,76,255,252,95.7,252,0
"95630 Kuivakangas  (Ylitornio)",33,94,13,81,87,95.7,79,8
"95635 Kaulinranta  (Ylitornio)",110,180,25,155,147,91.7,146,1
"95640 Juoksenki  (Pello)",131,217,34,183,165,88.6,165,0
"95645 Turtola  (Pello)",140,205,38,167,172,87.4,172,0
"95655 Etelä-Portimojärvi  (Ylitornio)",16,76,11,65,66,93.5,66,0
"95660 Kantomaanpää  (Ylitornio)",84,143,18,125,117,95.4,115,2
"95670 Pessalompolo  (Ylitornio)",264,122,22,100,90,87.5,90,0
"95675 Meltosjärvi  (Ylitornio)",57,126,24,102,103,82.6,103,0
"95680 Lohijärvi  (Ylitornio)",50,55,10,45,45,95.0,45,0
"95690 Mellakoski  (Ylitornio)",111,154,25,129,122,94.6,122,0
"95700 Pello Keskus  (Pello)",140,1211,211,1000,1255,94.0,1110,145
"95710 Naamijoki  (Pello)",33,41,4,37,33,88.2,33,0
"95720 Jarhoinen  (Pello)",18,29,4,25,23,107.9,23,0
"95750 Orajärvi  (Pello)",30,92,10,82,75,97.1,75,0
"95760 Konttajärvi  (Pello)",58,77,8,69,66,98.3,66,0
"95770 Lankojärvi  (Pello)",98,144,17,127,122,91.5,122,0
"95780 Sirkkakoski  (Pello)",164,84,17,67,66,90.5,66,0
"95790 Lampsijärvi  (Pello)",105,91,7,84,68,83.7,68,0
"95800 Sieppijärvi-Taapajärvi  (Kolari)",134,342,43,299,289,90.8,285,4
"95830 Vaattojärvi  (Kolari)",52,107,13,94,88,96.1,88,0
"95840 Venejärvenkylä  (Kolari)",18,52,5,47,43,78.8,43,0
"95850 Ruokojärvi  (Kolari)",25,31,6,25,22,63.1,22,0
"95860 Pasmajärvi  (Kolari)",11,46,5,41,35,88.3,35,0
"95900 Kolari Keskus  (Kolari)",574,1111,273,838,1046,87.2,975,71
"95920 Saaripudas  (Kolari)",20,107,14,93,88,94.5,88,0
"95930 Äkäsjoensuu  (Kolari)",34,79,13,66,90,83.3,65,25
"95940 Tapojärvi  (Muonio)",50,41,3,38,36,88.6,36,0
"95950 Kihlanki-Tapojärvi  (Muonio)",53,42,9,33,28,89.8,27,1
"95970 Äkäslompolo  (Kolari)",1024,657,397,260,314,89.8,314,0
"95980 Ylläsjärvi  (Kolari)",395,205,105,100,121,90.4,121,0
"95990 Kurtakko  (Kolari)",33,56,7,49,44,89.0,44,0
"96100 Rovaniemi Keskus  (Rovaniemi)",51,1309,353,956,6442,59.2,1050,5392
"96190 Lapinrinne-Ahokangas  (Rovaniemi)",0,1113,120,993,1538,94.8,1273,265
"96200 Sahanperä-Ratantaus  (Rovaniemi)",5,521,105,416,3429,60.6,439,2990
"96300 Niemelänkangas-Korvanniemi  (Rovaniemi)",3,959,182,777,3499,63.5,1014,2485
"96320 Teollisuuskylä  (Rovaniemi)",0,127,127,0,0,0.0,0,0
"96400 Pullinranta-Kiiruna  (Rovaniemi)",105,990,211,779,1751,83.0,1086,665
"96440 Ounasrinne  (Rovaniemi)",8,614,49,565,1844,75.4,701,1143
"96460 Pöykkölä  (Rovaniemi)",2,777,62,715,1027,99.6,977,50
"96500 Korkalovaara  (Rovaniemi)",2,1063,77,986,3236,76.2,1269,1967
"96600 Koskenkylä  (Rovaniemi)",42,596,140,456,522,111.2,521,1
"96700 Niskanperä  (Rovaniemi)",45,418,148,270,287,113.0,287,0
"96800 Ylikylä-Patosaari  (Rovaniemi)",4,552,95,457,722,96.1,569,153
"96900 Saarenkylä  (Rovaniemi)",591,2750,644,2106,3020,98.1,2852,168
"96910 Syväsenvaara  (Rovaniemi)",1,928,125,803,1418,88.9,1139,279
"96930 Napapiiri Rovaniemi  (Rovaniemi)",0,89,74,15,28,75.7,28,0
"96960 Someroharju  (Rovaniemi)",0,21,9,12,82,72.7,82,0
"97110 Rautionsaari  (Rovaniemi)",49,194,48,146,191,100.9,182,9
"97130 Hirvas  (Rovaniemi)",19,366,87,279,346,97.5,333,13
"97140 Muurola  (Rovaniemi)",124,514,86,428,695,79.7,511,184
"97145 Totonvaara  (Rovaniemi)",0,2,2,0,0,0.0,0,0
"97160 Petäjäinen  (Rovaniemi)",6,58,15,43,75,82.3,58,17
"97170 Jaatila  (Rovaniemi)",49,113,18,95,100,93.6,100,0
"97220 Sinettä  (Rovaniemi)",160,444,118,326,385,93.1,379,6
"97240 Sonka  (Rovaniemi)",299,221,67,154,152,85.1,152,0
"97250 Raanujärvi  (Ylitornio)",303,152,18,134,118,84.3,118,0
"97280 Tapio  (Rovaniemi)",242,282,122,160,163,100.5,163,0
"97290 Marraskoski  (Rovaniemi)",119,122,58,64,69,78.4,69,0
"97310 Patokoski  (Rovaniemi)",81,119,32,87,91,85.2,91,0
"97320 Marrasjärvi  (Rovaniemi)",153,104,52,52,57,84.9,57,0
"97330 Rattosjärvi  (Pello)",75,56,3,53,47,87.3,47,0
"97335 Ruuhivaara  (Pello)",28,54,7,47,44,86.4,44,0
"97340 Meltaus-Jääskö-Perttaus  (Rovaniemi)",243,248,70,178,196,82.9,190,6
"97370 Unarin-Luusua  (Sodankylä)",92,47,9,38,31,95.5,31,0
"97380 Kukasranta  (Sodankylä)",17,19,1,18,17,75.8,17,0
"97390 Kierinki  (Sodankylä)",82,114,7,107,100,79.7,100,0
"97420 Lohiniva  (Kittilä)",199,325,37,288,276,87.6,276,0
"97430 Taapajärvi  (Kolari)",3,7,0,7,..,..,..,..
"97470 Alakylä-Sailehto  (Kittilä)",60,105,9,96,101,73.0,101,0
"97510 Vikajärvi  (Rovaniemi)",156,160,56,104,109,92.0,109,0
"97520 Nampa  (Rovaniemi)",36,33,6,27,26,95.6,26,0
"97530 Nampa-Yli-Nampa  (Rovaniemi)",92,77,20,57,57,91.0,57,0
"97540 Tiainen  (Rovaniemi)",171,110,48,62,61,91.7,61,0
"97580 Misi  (Rovaniemi)",121,79,22,57,55,76.2,55,0
"97590 Raajärvi  (Kemijärvi)",0,15,4,11,16,76.9,16,0
"97610 Oikarainen  (Rovaniemi)",251,318,90,228,236,100.9,233,3
"97615 Tennirova  (Rovaniemi)",19,28,6,22,25,83.0,19,6
"97620 Viiri-Tennirova  (Rovaniemi)",49,82,19,63,60,88.6,60,0
"97625 Vanttauskoski  (Rovaniemi)",236,283,108,175,186,80.4,186,0
"97630 Pekkala  (Rovaniemi)",51,88,21,67,64,80.1,64,0
"97635 Juuniemi  (Rovaniemi)",17,81,18,63,85,79.3,85,0
"97645 Juujärvi  (Kemijärvi)",69,104,10,94,87,87.3,87,0
"97650 Juotas  (Rovaniemi)",101,113,21,92,93,76.2,93,0
"97655 Autti  (Rovaniemi)",67,127,29,98,106,80.1,106,0
"97665 Pohjasperä  (Ranua)",247,140,21,119,113,93.2,113,0
"97670 Kivitaipale  (Rovaniemi)",157,151,42,109,120,88.1,120,0
"97675 Narkaus-Kämät  (Rovaniemi)",75,123,36,87,86,92.5,86,0
"97680 Saari-Kämä  (Rovaniemi)",75,46,6,40,36,88.9,36,0
"97685 Siika-Kämä  (Rovaniemi)",86,56,26,30,30,89.5,30,0
"97690 Sulaoja  (Rovaniemi)",8,56,4,52,56,92.6,56,0
"97700 Ranua Keskus  (Ranua)",755,1344,285,1059,1460,88.1,1433,27
"97715 Raiskio  (Ranua)",140,160,21,139,123,86.9,123,0
"97720 Yli-Simo-Raiskio  (Ranua)",37,73,10,63,65,86.0,61,4
"97760 Saariharju  (Ranua)",63,97,24,73,76,90.0,76,0
"97765 Kuha-Impiö-Itäranua  (Ranua)",121,55,9,46,45,102.2,45,0
"97770 Petäjäjärvi  (Ranua)",11,11,2,9,..,..,..,..
"97780 Kuukasjärvi-Petäjäjärvi  (Ranua)",36,56,11,45,44,97.8,44,0
"97785 Kelankylä  (Ranua)",45,54,6,48,42,95.7,42,0
"97810 Suorsa  (Posio)",37,19,6,13,10,81.6,10,0
"97815 Pernu-Suorsa  (Posio)",129,61,17,44,42,87.3,42,0
"97820 Perä-Posio  (Posio)",101,78,6,72,70,94.3,67,3
"97840 Lehtiniemi  (Posio)",190,76,11,65,63,97.9,63,0
"97850 Ristilä  (Posio)",215,81,12,69,64,81.2,64,0
"97870 Jumisko  (Posio)",185,51,6,45,41,77.8,41,0
"97880 Nolimo-Jumisko  (Posio)",13,35,6,29,28,101.3,28,0
"97890 Karjalaisenniemi  (Posio)",184,144,17,127,121,110.5,121,0
"97895 Mourujärvi  (Posio)",67,55,6,49,47,98.4,47,0
"97900 Posio Keskus  (Posio)",827,923,214,709,1041,86.7,946,95
"97920 Suonnankylä  (Posio)",37,53,9,44,43,98.8,43,0
"97925 Tolva  (Posio)",103,65,13,52,46,102.0,46,0
"97940 Lohiranta  (Posio)",82,52,4,48,45,103.9,45,0
"97950 Säikkä  (Posio)",14,11,2,9,..,..,..,..
"97960 Kuloharju-Säikkä  (Posio)",107,82,13,69,69,85.3,69,0
"97965 Kynsilä  (Posio)",48,64,2,62,58,96.5,58,0
"97970 Sirniö  (Posio)",31,48,6,42,39,99.4,39,0
"97980 Anetjärvi  (Posio)",88,89,10,79,72,103.3,72,0
"97999 Köngäs  (Kittilä)",35,4,4,0,0,0.0,0,0
"98100 Kemijärvi Keskus  (Kemijärvi)",586,925,167,758,1698,74.3,893,805
"98120 Särkikangas  (Kemijärvi)",3,695,135,560,1344,73.9,678,666
"98230 Luusua-Karsimus  (Kemijärvi)",138,155,25,130,149,91.0,149,0
"98310 Karvakko  (Kemijärvi)",25,261,21,240,251,95.8,245,6
"98350 Tapionniemi  (Kemijärvi)",90,110,11,99,100,89.6,98,2
"98360 Vuostimo  (Kemijärvi)",42,142,24,118,105,83.2,104,1
"98400 Isokylä-Ryti-Lehtola  (Kemijärvi)",203,363,33,330,338,101.9,338,0
"98420 Ryti-Lehtola  (Kemijärvi)",224,96,8,88,86,82.3,86,0
"98440 Kallaanvaara  (Kemijärvi)",8,301,26,275,503,84.9,337,166
"98450 Kostamo  (Kemijärvi)",118,199,10,189,181,88.7,181,0
"98500 Pelkosenniemi Keskus  (Pelkosenniemi)",94,301,59,242,326,77.9,318,8
"98510 Saunavaara  (Pelkosenniemi)",16,50,1,49,43,87.4,43,0
"98530 Pyhätunturi  (Pelkosenniemi)",628,268,156,112,153,81.1,153,0
"98550 Suvanto  (Pelkosenniemi)",48,29,11,18,18,86.8,18,0
"98560 Kairala-Luiro  (Pelkosenniemi)",16,73,3,70,65,95.9,65,0
"98570 Aapajärvi  (Pelkosenniemi)",46,44,8,36,32,69.9,32,0
"98580 Luiro  (Pelkosenniemi)",32,26,2,24,23,86.8,23,0
"98600 Kursu  (Salla)",92,232,35,197,203,81.4,203,0
"98620 Pahkakumpu  (Salla)",13,45,5,40,37,99.5,37,0
"98630 Ahvenselkä  (Salla)",27,68,11,57,48,89.8,48,0
"98660 Salmivaara  (Salla)",30,97,8,89,79,91.7,79,0
"98710 Joutsijärvi  (Kemijärvi)",38,92,19,73,66,91.5,66,0
"98720 Suomutunturi  (Kemijärvi)",312,174,83,91,99,74.1,99,0
"98760 Hirvasvaara-Paloperä  (Salla)",50,61,5,56,55,96.4,55,0
"98770 Aholanvaara  (Salla)",55,45,1,44,37,93.3,37,0
"98780 Maaninkavaara  (Posio)",47,49,5,44,41,100.6,41,0
"98790 Paloperä  (Salla)",117,62,18,44,35,88.1,35,0
"98800 Savukoski Keskus-Värriö  (Savukoski)",83,347,88,259,334,85.5,334,0
"98810 Lunkkaus  (Savukoski)",39,47,15,32,27,91.0,27,0
"98820 Värriö  (Savukoski)",39,39,2,37,30,95.2,30,0
"98830 Martti-Ruuvaoja  (Savukoski)",158,140,46,94,96,99.3,96,0
"98840 Ruuvaoja  (Savukoski)",8,10,1,9,..,..,..,..
"98850 Kuosku  (Savukoski)",16,85,6,79,71,100.1,71,0
"98900 Salla Keskus  (Salla)",308,1030,275,755,1287,79.7,1026,261
"98920 Kelloselkä  (Salla)",29,125,17,108,103,96.3,103,0
"98930 Kotalankylä  (Salla)",37,82,11,71,69,85.9,69,0
"98950 Saija  (Salla)",90,129,15,114,105,87.2,105,0
"98960 Naruska  (Salla)",193,65,28,37,31,97.6,31,0
"98970 Onkamojärvi  (Salla)",88,62,7,55,48,100.4,48,0
"98980 Kallunki-Niemelä  (Salla)",121,56,8,48,38,82.5,38,0
"98995 Hautajärvi  (Salla)",137,203,27,176,173,89.2,173,0
"99100 Kittilä Keskus  (Kittilä)",125,1134,199,935,1519,81.7,1254,265
"99110 Kaukonen  (Kittilä)",69,215,25,190,171,87.7,171,0
"99120 Kallo  (Kittilä)",224,171,64,107,88,77.8,88,0
"99130 Sirkka-Rauhala  (Kittilä)",1501,902,427,475,759,76.0,604,155
"99135 Rauhala  (Kittilä)",59,13,3,10,..,..,..,..
"99140 Köngäs-Hanhivaara  (Kittilä)",87,128,31,97,96,121.6,95,1
"99150 Tepasto  (Kittilä)",114,73,20,53,47,91.7,47,0
"99160 Lompolo-Pulju  (Kittilä)",67,50,9,41,35,79.2,35,0
"99170 Pulju  (Kittilä)",74,18,2,16,15,83.5,15,0
"99180 Rautusjärvi  (Kittilä)",34,45,5,40,39,75.8,39,0
"99190 Hanhimaa  (Kittilä)",44,26,3,23,22,94.8,22,0
"99195 Pokka  (Kittilä)",50,18,7,11,..,..,..,..
"99230 Jeesiöjärvi  (Kittilä)",33,39,6,33,32,78.7,32,0
"99240 Kuivasalmi  (Kittilä)",16,34,11,23,21,93.2,21,0
"99250 Kiistala-Jeesiöjärvi  (Kittilä)",44,90,28,62,55,86.0,55,0
"99270 Hormakumpu  (Kittilä)",15,26,3,23,22,92.6,22,0
"99280 Tepsa  (Kittilä)",27,67,4,63,53,79.2,53,0
"99290 Kelontekemä  (Kittilä)",67,55,7,48,47,83.4,47,0
"99300 Muonio Keskus  (Muonio)",617,1175,370,805,902,96.9,884,18
"99310 Yli-Muonio  (Muonio)",117,128,20,108,93,102.1,93,0
"99320 Kätkäsuvanto  (Muonio)",53,110,21,89,73,95.4,73,0
"99330 Pallastunturi  (Muonio)",0,3,1,2,..,..,..,..
"99340 Raattama-Pallastunturi  (Kittilä)",238,139,54,85,80,97.1,80,0
"99360 Kangosjärvi  (Muonio)",131,82,11,71,60,91.9,60,0
"99400 Enontekiö Keskus  (Enontekiö)",197,446,142,304,409,86.3,393,16
"99410 Vuontisjärvi  (Enontekiö)",48,74,8,66,64,97.9,64,0
"99420 Peltovuoma  (Enontekiö)",149,107,11,96,89,92.7,89,0
"99430 Nunnanen  (Enontekiö)",36,60,6,54,51,94.6,51,0
"99440 Leppäjärvi  (Enontekiö)",122,144,45,99,88,89.9,88,0
"99450 Palojoensuu-Kuttanen  (Enontekiö)",67,109,26,83,78,89.2,78,0
"99460 Kuttanen  (Enontekiö)",36,39,2,37,34,76.0,34,0
"99470 Karesuvanto  (Enontekiö)",118,255,109,146,164,79.8,160,4
"99490 Kilpisjärvi  (Enontekiö)",69,164,93,71,110,81.6,110,0
"99510 Raudanjoki-Seipäjärvi  (Sodankylä)",36,58,7,51,46,101.5,46,0
"99520 Seipäjärvi  (Sodankylä)",21,33,5,28,26,80.4,25,1
"99530 Vuojärvi  (Sodankylä)",5,43,3,40,39,84.1,39,0
"99540 Torvinen  (Sodankylä)",22,97,16,81,70,100.4,70,0
"99550 Aska-Orakylä  (Sodankylä)",84,63,10,53,52,78.2,52,0
"99555 Luosto  (Sodankylä)",296,153,111,42,65,68.4,65,0
"99560 Orakylä  (Sodankylä)",96,142,9,133,128,99.1,128,0
"99600 Sodankylä Keskus  (Sodankylä)",220,2037,401,1636,3068,79.7,2468,600
"99610 Siurunmaa  (Sodankylä)",3,22,0,22,21,113.6,21,0
"99620 Kelujärvi  (Sodankylä)",79,135,6,129,132,93.7,132,0
"99640 Tanhua  (Savukoski)",139,99,31,68,71,85.3,71,0
"99645 Lokka  (Sodankylä)",71,73,22,51,62,83.1,62,0
"99650 Sattanen  (Sodankylä)",38,135,7,128,125,105.7,125,0
"99655 Sattasvaara  (Sodankylä)",95,98,14,84,75,81.9,75,0
"99660 Kersilö  (Sodankylä)",9,32,4,28,29,77.8,29,0
"99665 Moskuvaara  (Sodankylä)",25,39,4,35,28,77.1,28,0
"99670 Petkula  (Sodankylä)",45,51,22,29,26,95.0,26,0
"99690 Vuotso  (Sodankylä)",117,217,56,161,151,90.2,151,0
"99695 Tankavaara  (Sodankylä)",1,9,8,1,..,..,..,..
"99710 Vaalajärvi  (Sodankylä)",54,162,11,151,152,94.3,152,0
"99720 Riipi  (Sodankylä)",56,135,11,124,120,85.0,120,0
"99740 Syväjärvi  (Sodankylä)",42,108,13,95,102,89.8,102,0
"99750 Sassali  (Sodankylä)",19,32,2,30,26,89.1,26,0
"99760 Uimaniemi  (Sodankylä)",24,34,3,31,25,83.6,25,0
"99770 Jeesiö  (Sodankylä)",61,80,1,79,75,79.9,75,0
"99800 Ivalo  (Inari)",1109,2463,521,1942,2467,82.6,2304,163
"99830 Saariselkä  (Inari)",311,458,324,134,335,67.0,251,84
"99860 Nellim  (Inari)",210,148,30,118,109,74.5,109,0
"99870 Inari Keskus-Lemmenjoki  (Inari)",446,698,221,477,539,84.4,518,21
"99885 Lemmenjoki  (Inari)",25,54,30,24,21,98.8,21,0
"99910 Kaamanen-Partakko  (Inari)",321,221,113,108,101,81.0,101,0
"99930 Sevettijärvi-Näätämö  (Inari)",145,127,53,74,80,82.8,73,7
"99940 Näätämö  (Inari)",7,18,10,8,15,81.5,15,0
"99950 Karigasniemi  (Utsjoki)",156,263,100,163,182,90.9,177,5
"99980 Utsjoki Keskus  (Utsjoki)",431,609,231,378,414,84.8,412,2
"99990 Nuorgam  (Utsjoki)",74,189,85,104,112,92.2,112,0
