"Postal code area","Free-time residences, 2017 (RA)","Buildings, total, 2017 (RA)","Other buildings, 2017 (RA)","Residential buildings, 2017 (RA)","Dwellings, 2017 (RA)","Average floor area, 2017 (RA)","Dwellings in small houses, 2017 (RA)","Dwellings in blocks of flats, 2017 (RA)"
"07830 Pukaro   (Lapinjärvi )",58,201,28,173,145,100.9,145,0
"07840 Lindkoski   (Lapinjärvi )",21,134,13,121,101,121.5,101,0
"07850 Heikinkylä   (Lapinjärvi )",23,175,18,157,141,112.0,141,0
"07870 Skinnarby   (Loviisa )",67,280,32,248,219,104.3,219,0
"07880 Liljendal Keskus   (Loviisa )",156,550,79,471,527,93.0,515,12
"07890 Mickelspiltom   (Loviisa )",42,123,12,111,99,106.1,99,0
"07900 Loviisa Keskus   (Loviisa )",899,1578,413,1165,2565,79.8,1356,1209
"07910 Valko   (Loviisa )",173,508,88,420,673,82.1,420,253
"07920 Etelä-Harju   (Loviisa )",6,488,29,459,757,94.0,550,207
"07930 Pernaja Kirkonkylä   (Loviisa )",288,347,55,292,320,105.9,315,5
"07940 Määrlahti   (Loviisa )",25,198,20,178,598,74.5,223,375
"07945 Kuggom   (Loviisa )",30,303,52,251,236,108.3,236,0
"07955 Tesjoki   (Loviisa )",132,562,84,478,573,98.9,573,0
"07960 Ahvenkoski   (Loviisa )",31,105,11,94,85,91.6,85,0
"07970 Ruotsinpyhtää Keskus   (Loviisa )",30,278,53,225,395,80.5,311,84
"07980 Kuninkaankylä   (Loviisa )",113,217,20,197,181,91.9,181,0
"07990 Ruotsinkylä-Koskisto   (Loviisa )",43,176,25,151,144,114.4,144,0
"08100 Lohja Keskus   (Lohja )",434,1550,273,1277,4817,72.1,1481,3336
"08150 Keskilohja   (Lohja )",1,1704,192,1512,2361,94.0,1801,560
"08200 Ojamo   (Lohja )",2,350,71,279,2150,69.9,720,1430
"08350 Routio   (Lohja )",275,510,36,474,1349,80.5,569,780
"08360 Kisakallio   (Lohja )",8,16,14,2,0,0.0,0,0
"08450 Hormajärvi   (Lohja )",216,155,30,125,145,107.6,121,24
"08480 Karstu   (Lohja )",72,138,11,127,124,119.0,124,0
"08500 Ventelä-Millola   (Lohja )",619,2187,306,1881,2906,96.1,2429,477
"08680 Muijala   (Lohja )",102,586,65,521,752,108.7,626,126
"08700 Virkkala   (Lohja )",124,2264,218,2046,3613,89.2,2442,1171
"08800 Kirkniemi   (Lohja )",777,724,101,623,720,108.9,659,61
"09120 Karjalohja   (Lohja )",1412,787,134,653,648,100.1,634,14
"09220 Sammatti   (Lohja )",1118,829,112,717,781,102.3,781,0
"09430 Saukkola   (Lohja )",388,815,96,719,788,101.4,787,1
"09520 Millola   (Lohja )",91,78,4,74,70,114.4,70,0
"09630 Koisjärvi   (Lohja )",313,278,34,244,224,112.9,224,0
"09810 Nummi-Oinola   (Lohja )",302,526,55,471,526,91.2,521,5
"09930 Leppäkorpi   (Lohja )",180,200,21,179,156,106.8,156,0
"10120 Tähtelä   (Inkoo )",83,364,50,314,294,121.3,294,0
"10140 Päivölä   (Inkoo )",61,163,21,142,131,121.1,131,0
"10160 Degerby   (Inkoo )",565,508,94,414,380,131.3,380,0
"10210 Inkoo Keskus   (Inkoo )",571,1169,233,936,1443,97.1,1149,294
"10230 Inkoo Asemanseutu   (Inkoo )",53,220,41,179,162,117.7,162,0
"10250 Fagervik   (Inkoo )",132,132,32,100,83,101.1,83,0
"10270 Barösund   (Inkoo )",773,220,101,119,83,110.2,83,0
"10300 Karjaa Keskus   (Raasepori )",320,2532,333,2199,3981,86.1,2206,1775
"10320 Bäljars   (Raasepori )",0,461,95,366,708,82.3,443,265
"10330 Pinjainen   (Raasepori )",8,273,38,235,350,83.8,301,49
"10350 Meltolan sairaala-alue   (Raasepori )",2,17,8,9,70,53.5,31,39
"10360 Mustio   (Raasepori )",410,731,109,622,645,101.2,629,16
"10380 Kaunislahti   (Raasepori )",21,73,11,62,53,112.2,53,0
"10410 Åminnefors   (Raasepori )",49,186,35,151,262,70.8,160,102
"10420 Pohjankuru   (Raasepori )",318,723,109,614,1085,79.1,715,370
"10440 Bollsta   (Raasepori )",22,169,28,141,188,84.5,188,0
"10470 Fiskari   (Raasepori )",29,253,33,220,301,85.3,234,67
"10480 Antskog   (Raasepori )",111,92,14,78,79,77.1,58,21
"10520 Tenhola Kirkonkylä   (Raasepori )",587,882,113,769,828,105.5,814,14
"10570 Bromarv   (Raasepori )",923,402,76,326,299,98.8,295,4
"10600 Tammisaari Keskus   (Raasepori )",2741,2151,581,1570,3352,81.9,1604,1748
"10620 Tammisaari   (Raasepori )",23,793,59,734,926,97.1,766,160
"10640 Dragsvik   (Raasepori )",6,319,12,307,448,100.7,340,108
"10650 Flyet   (Raasepori )",5,713,46,667,1517,86.7,685,832
"10660 Trollböle   (Raasepori )",47,337,45,292,469,90.8,286,183
"10680 Skogby   (Raasepori )",41,175,88,87,119,84.3,107,12
"10710 Snappertuna   (Raasepori )",772,255,48,207,201,108.4,201,0
"10820 Lappohja   (Hanko )",399,361,116,245,410,80.5,256,154
"10900 Hanko Keskus   (Hanko )",547,1549,385,1164,3162,73.5,1165,1997
"10940 Hangonkylä   (Hanko )",16,1041,77,964,1094,98.8,1063,31
"10960 Hanko Pohjoinen   (Hanko )",14,935,189,746,1014,90.7,956,58
"11100 Riihimäki Keskus   (Riihimäki )",4,957,218,739,4632,61.9,803,3829
"11120 Pohjois-Riihimäki   (Riihimäki )",14,1958,181,1777,3626,82.2,2173,1453
"11130 Peltosaari-Patastenmäki   (Riihimäki )",24,2165,186,1979,5117,80.7,2425,2692
"11310 Taka-Kasarmi   (Riihimäki )",1,269,41,228,400,86.8,236,164
"11710 Herajoki   (Riihimäki )",360,1124,250,874,1516,91.8,1144,372
"11910 Lasi-Kumela   (Janakkala )",11,699,66,633,1250,84.2,828,422
"12100 Oitti   (Hausjärvi )",379,1052,159,893,1365,88.8,1194,171
"12130 Mommila   (Hausjärvi )",129,201,20,181,179,95.9,163,16
"12170 Hietoinen   (Hausjärvi )",96,142,12,130,108,124.6,108,0
"12210 Hausjärvi kk   (Hausjärvi )",18,143,34,109,111,106.7,111,0
"12240 Hikiä   (Hausjärvi )",103,725,99,626,756,100.6,686,70
"12310 Ryttylä   (Hausjärvi )",41,702,81,621,904,86.9,794,110
"12350 Turkhauta   (Hausjärvi )",46,259,34,225,217,110.5,214,3
"12380 Leppäkoski   (Janakkala )",38,260,31,229,258,92.5,228,30
"12400 Tervakoski   (Janakkala )",271,1527,186,1341,2437,86.6,1622,815
"12450 Vähikkälä   (Janakkala )",376,142,13,129,122,105.5,122,0
"12520 Kormu   (Loppi )",21,197,17,180,183,112.1,183,0
"12540 Launonen   (Loppi )",179,640,71,569,649,105.3,631,18
"12600 Läyliäinen   (Loppi )",623,920,115,805,890,102.6,849,41
"12630 Sajaniemi   (Loppi )",208,168,16,152,140,106.3,140,0
"12640 Joentaka   (Loppi )",44,169,25,144,142,119.5,142,0
"12700 Loppi kk   (Loppi )",387,827,131,696,1279,86.2,960,319
"12750 Pilpala   (Loppi )",1027,363,38,325,297,104.4,297,0
"12820 Räyskälä   (Loppi )",234,46,14,32,29,84.8,29,0
"12920 Topeno   (Loppi )",319,224,37,187,175,100.7,171,4
"12950 Vojakkala-Eerolankulma   (Loppi )",265,135,21,114,112,91.5,112,0
"13100 Hämeenlinna Keskus   (Hämeenlinna )",1,1507,190,1317,7924,65.2,1774,6150
"13110 Kantola   (Hämeenlinna )",83,159,110,49,121,61.2,86,35
"13130 Kauriala   (Hämeenlinna )",0,1165,245,920,4095,64.1,1142,2953
"13200 Keinusaari   (Hämeenlinna )",0,73,34,39,1023,55.3,6,1017
"13210 Hätilä   (Hämeenlinna )",43,1668,89,1579,4705,75.6,2109,2596
"13220 Sairio   (Hämeenlinna )",0,569,48,521,925,83.9,600,325
"13250 Katuma   (Hämeenlinna )",3,82,13,69,759,60.5,151,608
"13270 Ruununmylly   (Hämeenlinna )",151,549,20,529,678,112.5,638,40
"13300 Käikälä   (Hämeenlinna )",9,861,56,805,1162,97.8,1162,0
"13330 Harviala   (Janakkala )",45,358,39,319,333,115.5,333,0
"13430 Hattelmala   (Hämeenlinna )",54,511,87,424,483,106.0,478,5
"13500 Jukola   (Hämeenlinna )",629,2747,178,2569,5756,86.2,4029,1727
"13530 Hämeenlinna sairaala-alue   (Hämeenlinna )",0,6,6,0,0,0.0,0,0
"13600 Ojoinen   (Hämeenlinna )",6,739,63,676,2103,71.4,985,1118
"13700 Parolannummi   (Hattula )",114,203,27,176,216,102.6,166,50
"13720 Parola   (Hattula )",263,1672,263,1409,2284,91.1,1847,437
"13800 Katinala   (Hattula )",320,535,68,467,651,93.6,570,81
"13880 Rahkoila   (Hattula )",79,506,68,438,538,110.7,505,33
"13900 Pekola   (Hattula )",47,421,70,351,361,118.7,351,10
"14140 Jokimaa   (Janakkala )",234,123,13,110,104,103.5,104,0
"14200 Turenki   (Janakkala )",522,2816,426,2390,4724,85.2,3292,1432
"14240 Väli-Janakkala   (Janakkala )",262,479,61,418,427,108.5,414,13
"14300 Renko kk   (Hämeenlinna )",937,1194,167,1027,1199,93.7,1142,57
"14430 Vuohiniemi   (Hattula )",305,79,24,55,41,89.2,41,0
"14450 Rimmilä   (Hämeenlinna )",316,98,13,85,73,90.8,73,0
"14500 Iittala   (Hämeenlinna )",751,1473,176,1297,1648,94.3,1408,240
"14530 Leteensuo   (Hattula )",70,140,19,121,109,109.0,109,0
"14610 Lepaa   (Hattula )",97,210,51,159,198,117.1,195,3
"14620 Tyrväntö   (Hattula )",241,120,26,94,91,97.6,91,0
"14680 Alvettula   (Hämeenlinna )",547,368,53,315,287,107.9,283,4
"14690 Torvoila   (Hämeenlinna )",420,129,18,111,99,95.3,99,0
"14700 Hauho kk   (Hämeenlinna )",1182,936,129,807,1138,87.7,979,159
"14770 Eteläinen   (Hämeenlinna )",139,426,37,389,398,108.5,398,0
"14810 Pohjoinen   (Hämeenlinna )",64,156,30,126,134,107.5,130,4
"14820 Syrjäntaka   (Hämeenlinna )",296,425,78,347,413,96.7,413,0
"14840 Sairiala   (Hämeenlinna )",112,144,16,128,123,103.0,109,14
"14870 Juttila   (Hämeenlinna )",356,151,23,128,119,101.2,119,0
"14930 Sappee   (Hämeenlinna )",533,103,17,86,68,97.1,68,0
"14960 Puutikkala   (Pälkäne )",367,72,16,56,52,83.7,52,0
"14980 Kuohijoki   (Pälkäne )",192,57,16,41,30,115.2,27,3
"15100 Lahti Asemanseutu   (Lahti )",0,600,123,477,4467,57.3,483,3984
"15110 Keski-Lahti   (Lahti )",0,194,83,111,3823,57.8,45,3778
"15140 Kartano-Paavola   (Lahti )",0,623,179,444,10973,57.9,277,10696
"15150 Möysä   (Lahti )",2,528,60,468,2940,60.3,495,2445
"15160 Kolava   (Lahti )",50,638,52,586,818,123.8,800,18
"15170 Tenava-Tonttila   (Lahti )",6,404,100,304,2397,66.6,347,2050
"15200 Kiveriö   (Lahti )",0,529,87,442,2215,59.9,410,1805
"15210 Kivistönmäki   (Lahti )",0,449,114,335,2983,56.1,270,2713
"15230 Kytölä   (Lahti )",270,1012,129,883,1230,101.9,993,237
"15240 Mukkula   (Lahti )",11,1031,86,945,4351,75.4,1223,3128
"15270 Kukkila   (Hollola )",122,661,48,613,687,120.4,681,6
"15300 Myllypohja-Koiskala   (Lahti )",28,1070,115,955,2031,83.1,1239,792
"15320 Ahtiala   (Lahti )",163,872,29,843,1227,104.8,1028,199
"15340 Kunnas-Hiekkanummi   (Lahti )",44,1042,37,1005,1095,103.5,1093,2
"15460 Mäkelä   (Lahti )",306,314,44,270,250,118.0,250,0
"15500 Liipola   (Lahti )",1,322,39,283,3119,62.9,261,2858
"15520 Saksala   (Lahti )",0,277,138,139,1500,60.8,253,1247
"15540 Villähde   (Lahti )",130,1751,190,1561,1879,107.4,1755,124
"15550 Rakokivi   (Lahti )",1,857,160,697,1972,77.0,1027,945
"15560 Nastola kk   (Lahti )",504,1179,238,941,2385,81.5,1134,1251
"15580 Ruuhijärvi   (Lahti )",257,150,24,126,113,108.9,113,0
"15610 Laune-Nikkilä   (Lahti )",2,1790,131,1659,2512,89.5,2062,450
"15680 Renkomäki-Ämmälä   (Lahti )",2,1177,96,1081,1176,115.9,1172,4
"15700 Hennala-Jokimaa   (Hollola )",34,1563,274,1289,3795,77.8,1413,2382
"15800 Kärpänen   (Lahti )",5,630,155,475,2085,64.0,541,1544
"15810 Kasakkamäki   (Lahti )",0,413,22,391,623,89.4,519,104
"15820 Okeroinen   (Hollola )",17,453,44,409,415,117.2,411,4
"15830 Metsäkangas   (Lahti )",1,377,24,353,2329,68.8,370,1959
"15840 Riihelä   (Lahti )",0,401,8,393,979,80.5,661,318
"15850 Likolampi   (Lahti )",0,175,28,147,361,74.7,197,164
"15860 Kartano   (Hollola )",1,647,162,485,1973,76.7,694,1279
"15870 Salpakangas   (Hollola )",6,684,64,620,2372,76.7,1087,1285
"15880 Soramäki   (Hollola )",111,1404,167,1237,2249,96.5,1624,625
"15900 Jalkaranta   (Lahti )",3,405,29,376,838,114.8,595,243
"15950 Kiikkula   (Lahti )",8,542,33,509,2177,81.6,794,1383
"15980 Messilä   (Hollola )",43,25,22,3,..,..,..,..
"16100 Uusikylä   (Lahti )",298,639,75,564,718,92.9,597,121
"16160 Okkeri   (Lahti )",88,66,7,59,51,107.4,51,0
"16200 Artjärvi Keskus   (Orimattila )",193,401,65,336,409,92.6,379,30
"16230 Artjärvi Kirkonkylä   (Orimattila )",99,231,43,188,173,106.0,173,0
"16260 Hietana   (Orimattila )",47,124,14,110,92,114.3,92,0
"16270 Villikkala   (Orimattila )",35,89,7,82,72,106.2,72,0
"16280 Kuivanto   (Orimattila )",56,336,30,306,286,102.8,281,5
"16300 Orimattila Keskus   (Orimattila )",407,3671,468,3203,5685,86.4,3907,1778
"16310 Virenoja   (Orimattila )",44,283,25,258,244,118.9,244,0
"16320 Pennala   (Orimattila )",20,470,48,422,413,121.4,413,0
"16330 Heinämaa   (Orimattila )",33,197,22,175,151,107.7,151,0
"16350 Niinikoski   (Orimattila )",78,193,22,171,164,113.0,164,0
"16390 Pakaa   (Orimattila )",46,172,21,151,129,111.0,129,0
"16450 Mallusjoki   (Orimattila )",114,281,31,250,235,106.7,235,0
"16500 Herrala   (Hollola )",103,447,53,394,393,103.1,380,13
"16510 Luhtikylä   (Orimattila )",137,249,30,219,207,112.7,207,0
"16540 Mertie   (Kärkölä )",73,171,22,149,136,116.6,136,0
"16600 Järvelä   (Kärkölä )",112,1227,221,1006,1551,86.8,1381,170
"16610 Kärkölä kk   (Kärkölä )",91,390,49,341,333,112.4,333,0
"16630 Tennilä   (Hollola )",28,145,9,136,129,123.1,129,0
"16670 Lappila   (Kärkölä )",120,377,39,338,330,96.0,327,3
"16710 Hollola kk   (Hollola )",165,434,40,394,403,118.9,393,10
"16730 Kutajärvi   (Hollola )",293,470,45,425,442,116.1,441,1
"16790 Manskivi   (Hollola )",42,81,9,72,53,105.0,53,0
"16800 Hämeenkoski   (Hollola )",549,1051,138,913,1058,102.0,1029,29
"16900 Lammi kk   (Hämeenlinna )",1731,2258,383,1875,2720,90.9,2214,506
"16960 Iso-Evo   (Hämeenlinna )",77,109,6,103,93,98.6,93,0
"16970 Evo   (Hämeenlinna )",41,67,33,34,58,57.0,25,33
"17110 Sipilä   (Hollola )",35,468,30,438,470,117.9,470,0
"17120 Paimela   (Hollola )",390,296,25,271,260,123.9,259,1
"17130 Vesivehmaa   (Asikkala )",149,429,66,363,355,112.2,355,0
"17150 Urajärvi   (Asikkala )",747,238,47,191,178,112.4,178,0
"17200 Vääksy Keskus   (Asikkala )",958,1794,328,1466,3068,87.8,2058,1010
"17220 Pietilä   (Asikkala )",750,141,13,128,97,92.7,97,0
"17240 Kalkkinen   (Asikkala )",783,347,58,289,251,109.5,251,0
"17320 Asikkala   (Asikkala )",445,237,54,183,169,103.0,169,0
"17410 Viitaila   (Asikkala )",142,164,16,148,131,114.7,131,0
"17430 Kurhila   (Asikkala )",99,161,26,135,125,114.1,125,0
"17440 Vähimaa   (Asikkala )",7,36,2,34,31,115.5,31,0
"17450 Iso-Äiniö-Vähimaa   (Asikkala )",132,150,28,122,106,111.1,106,0
"17470 Maakeski   (Padasjoki )",226,169,18,151,134,105.9,134,0
"17500 Padasjoki Keskus   (Padasjoki )",931,834,171,663,1099,81.5,866,233
"17510 Nyystölä   (Padasjoki )",223,167,25,142,132,97.2,132,0
"17530 Arrakoski   (Padasjoki )",353,183,31,152,141,95.5,136,5
"17610 Auttoinen   (Padasjoki )",489,251,37,214,170,102.9,170,0
"17630 Vesijako   (Padasjoki )",239,92,11,81,64,92.6,64,0
"17710 Torittu   (Padasjoki )",193,60,14,46,34,125.9,34,0
"17740 Kasiniemi-Torittu   (Padasjoki )",207,66,11,55,35,100.8,35,0
"17780 Harmoinen   (Kuhmoinen )",312,76,16,60,43,114.3,43,0
"17800 Kuhmoinen Keskus   (Kuhmoinen )",1498,1021,199,822,1213,79.4,903,310
"17840 Harjunsalmi   (Kuhmoinen )",120,73,18,55,43,101.5,43,0
"17850 Pihlajakoski   (Kuhmoinen )",341,87,16,71,59,95.4,59,0
"17870 Ruolahti   (Kuhmoinen )",206,60,9,51,44,92.3,44,0
"17930 Päijälä   (Kuhmoinen )",360,102,16,86,55,103.9,55,0
"17950 Kylämä   (Kuhmoinen )",187,31,5,26,23,88.1,23,0
"17970 Puukkoinen   (Kuhmoinen )",103,38,4,34,18,125.1,18,0
"18100 Heinola Keskus   (Heinola )",345,1632,277,1355,4451,73.0,1756,2695
"18120 Reumasairaala-alue   (Heinola )",5,276,11,265,490,81.0,332,158
"18130 Tommola-Sahanniemi   (Heinola )",2,310,59,251,1295,64.2,334,961
"18150 Jyränkö   (Heinola )",10,509,18,491,1384,75.5,682,702
"18200 Kaakonlampi-Pyhätön   (Heinola )",5,484,90,394,1292,67.1,440,852
"18300 Heinola kk   (Heinola )",1754,1300,159,1141,1429,94.2,1236,193
"18600 Myllyoja   (Heinola )",230,417,70,347,377,103.7,356,21
"19110 Vierumäki taajama   (Heinola )",43,337,100,237,356,86.4,308,48
"19120 Vierumäki urheiluopisto   (Heinola )",96,230,162,68,119,90.2,107,12
"19160 Huutotöyry   (Iitti )",828,306,32,274,257,103.5,257,0
"19210 Lusi   (Heinola )",500,308,53,255,235,101.8,235,0
"19230 Onkiniemi   (Sysmä )",406,105,13,92,68,99.2,68,0
"19250 Syrjäkoski   (Heinola )",109,53,6,47,34,88.3,34,0
"19260 Paaso-Syrjäkoski   (Heinola )",266,123,24,99,72,96.4,72,0
"19310 Karilanmaa   (Sysmä )",155,63,4,59,46,96.8,46,0
"19320 Nikkaroinen   (Sysmä )",140,81,4,77,49,100.8,49,0
"19370 Nuoramoinen   (Sysmä )",423,305,24,281,219,101.5,219,0
"19410 Kuortti   (Pertunmaa )",512,284,56,228,286,87.5,286,0
"19420 Mansikkamäki   (Pertunmaa )",154,127,24,103,91,103.5,91,0
"19430 Pertunmaa Keskus   (Pertunmaa )",497,422,96,326,459,76.5,446,13
"19460 Ruorasmäki   (Pertunmaa )",309,97,21,76,64,95.5,64,0
"19470 Lihavanpää-Hartosenpää   (Pertunmaa )",138,123,21,102,96,96.9,96,0
"19480 Hartosenpää   (Pertunmaa )",114,54,3,51,44,89.1,44,0
"19510 Lepsala   (Hartola )",206,39,9,30,23,104.3,23,0
"19540 Koitti-Lepsala   (Hartola )",494,244,24,220,175,96.7,175,0
"19600 Hartola Keskus   (Hartola )",1104,1131,224,907,1431,79.6,1137,294
"19610 Murakka   (Hartola )",135,94,11,83,64,95.0,64,0
"19620 Pohela   (Hartola )",164,125,11,114,96,99.6,96,0
"19630 Kalhonkylä   (Hartola )",43,56,14,42,42,109.9,42,0
"19650 Joutsa Keskus   (Joutsa )",1786,1670,273,1397,2088,79.3,1725,363
"19670 Mieskonmäki   (Joutsa )",193,110,7,103,88,94.5,88,0
"19700 Sysmä Keskus   (Sysmä )",1872,1504,234,1270,1992,77.6,1526,466
"19730 Särkilampi   (Sysmä )",31,24,2,22,17,101.7,17,0
"19740 Liikola   (Sysmä )",523,125,15,110,68,93.8,68,0
"19770 Valittula   (Sysmä )",206,99,17,82,70,100.6,70,0
"19850 Putkijärvi-Siltasuo   (Hartola )",270,103,28,75,58,99.9,58,0
"19910 Tammijärvi   (Luhanka )",268,311,54,257,251,93.6,245,6
"19920 Pappinen   (Joutsa )",122,113,13,100,82,98.2,82,0
"19950 Luhanka   (Luhanka )",581,225,36,189,215,91.6,215,0
"20100 Turku Keskus   (Turku )",175,1562,516,1046,20378,57.9,2496,17882
"20200 Iso-Heikkilä   (Turku )",0,329,227,102,1656,50.0,147,1509
"20210 Pahaniemi   (Turku )",0,306,58,248,2446,67.0,278,2168
"20240 Pansio-Perno   (Turku )",0,634,160,474,3057,66.3,788,2269
"20250 Pitkämäki-Muhkuri   (Turku )",0,310,44,266,365,106.3,337,28
"20300 Pohjola-Kastu   (Turku )",3,1382,152,1230,4192,69.4,1793,2399
"20320 Kuninkoja-Mälikkälä   (Turku )",1,1800,275,1525,9704,72.5,2583,7121
"20360 Kärsämäki-Urusvuori-Halinen   (Turku )",6,1230,310,920,6865,66.0,958,5907
"20380 Räntämäki-Saramäki   (Turku )",10,1020,362,658,1306,85.3,1039,267
"20400 Moisio   (Turku )",5,996,44,952,1198,113.5,1198,0
"20460 Jäkärlä   (Turku )",7,806,41,765,1794,80.0,1033,761
"20500 Vesilinna   (Turku )",0,313,124,189,5272,49.5,401,4871
"20520 Kupittaa   (Turku )",0,351,196,155,2649,55.3,137,2512
"20540 Nummi-Ylioppilaskylä   (Turku )",17,2580,249,2331,11287,65.3,3756,7531
"20610 Varissuo   (Turku )",1,982,98,884,7189,69.0,1680,5509
"20660 Littoinen   (Kaarina )",23,2361,156,2205,3034,107.7,2721,313
"20700 Vartiovuori-Samppalinna   (Turku )",2,444,163,281,4378,56.5,310,4068
"20720 Vasaramäki   (Turku )",0,721,67,654,3808,63.7,1004,2804
"20730 Skanssi   (Turku )",0,26,12,14,58,65.8,10,48
"20740 Ilpoinen-Harittu   (Turku )",7,1067,155,912,5238,71.4,1702,3536
"20750 Huhkola-Lauste-Vaala   (Turku )",0,536,92,444,2734,73.6,916,1818
"20760 Piispanristi   (Kaarina )",47,917,141,776,2225,85.6,1175,1050
"20780 Kaarina Keskus   (Kaarina )",16,2520,398,2122,6150,85.1,3193,2957
"20800 Ammattikorkeakoulu   (Turku )",0,5,5,0,0,0.0,0,0
"20810 Martti-Korppolaismäki   (Turku )",0,1445,179,1266,11091,60.4,2202,8889
"20880 Uittamo   (Turku )",0,390,28,362,2440,75.9,535,1905
"20900 Moikoinen-Pikisaari   (Turku )",557,2270,162,2108,3847,112.9,3513,334
"20960 Kakskerta   (Turku )",1681,768,103,665,642,139.0,642,0
"21100 Naantali Keskus   (Naantali )",380,1695,413,1282,4221,77.8,1483,2738
"21110 Taimo-Nuhjala-Lietsala   (Naantali )",58,1742,165,1577,3450,98.8,2419,1031
"21120 Viherjäinen   (Raisio )",45,685,59,626,815,107.9,663,152
"21130 Poikko   (Naantali )",440,342,61,281,259,126.0,259,0
"21140 Rymättylä Keskus   (Naantali )",815,619,107,512,670,97.0,577,93
"21150 Röölä   (Naantali )",1197,277,62,215,167,107.5,167,0
"21160 Merimasku   (Naantali )",854,757,82,675,764,120.4,761,3
"21180 Livonsaari   (Naantali )",280,148,32,116,106,110.2,106,0
"21195 Velkua   (Naantali )",534,166,36,130,127,101.1,127,0
"21200 Raisio Keskus   (Raisio )",11,1977,384,1593,7052,73.4,2255,4797
"21210 Hakinmäki   (Raisio )",1,735,53,682,1220,95.7,820,400
"21220 Somersoja   (Raisio )",5,416,54,362,714,91.3,455,259
"21230 Lemu   (Masku )",202,756,69,687,766,112.9,766,0
"21240 Askainen Keskus   (Masku )",448,428,47,381,408,104.3,408,0
"21250 Masku   (Masku )",319,2716,444,2272,2810,116.3,2601,209
"21260 Ihala   (Raisio )",2,1085,82,1003,1582,103.8,1269,313
"21270 Nousiainen   (Nousiainen )",357,2055,203,1852,2199,111.2,1973,226
"21280 Kuloinen   (Raisio )",3,739,60,679,1014,100.5,946,68
"21290 Rusko   (Rusko )",44,1641,230,1411,1760,117.1,1652,108
"21310 Vahto   (Rusko )",97,782,120,662,748,112.0,741,7
"21330 Paattinen   (Turku )",18,824,69,755,851,108.9,819,32
"21340 Tortinmäki   (Turku )",65,293,22,271,252,105.1,252,0
"21350 Ilmarinen   (Lieto )",8,753,29,724,771,115.5,771,0
"21360 Lieto Asemanseutu   (Lieto )",45,892,132,760,809,105.7,802,7
"21370 Aura kk.   (Aura )",29,290,32,258,294,103.0,294,0
"21380 Aura Keskus   (Aura )",78,1317,193,1124,1621,91.8,1568,53
"21410 Vanhalinna   (Lieto )",4,887,68,819,942,121.6,919,23
"21420 Lieto Keskus   (Lieto )",31,2384,384,2000,3745,93.9,2415,1330
"21430 Yliskulma   (Lieto )",31,387,46,341,344,114.5,336,8
"21450 Tarvasjoki Keskus   (Lieto )",112,984,220,764,873,104.2,833,40
"21480 Prunkila   (Marttila )",66,245,60,185,174,113.0,174,0
"21490 Marttila   (Marttila )",57,613,143,470,637,93.1,585,52
"21500 Piikkiö   (Kaarina )",445,2629,357,2272,3283,99.9,2586,697
"21510 Hevonpää   (Paimio )",70,255,39,216,217,121.8,217,0
"21520 Naskarla   (Paimio )",0,7,6,1,..,..,..,..
"21530 Paimio Keskus   (Paimio )",154,2525,281,2244,4407,92.2,2835,1572
"21540 Preitilä   (Paimio )",20,532,34,498,592,109.1,575,17
"21555 Taatila   (Paimio )",32,177,17,160,173,105.1,157,16
"21560 Ollila   (Marttila )",97,343,60,283,276,104.6,268,8
"21570 Sauvo Keskus   (Sauvo )",567,1203,130,1073,1312,103.8,1265,47
"21590 Karuna   (Sauvo )",826,315,31,284,259,113.9,259,0
"21600 Parainen Keskus   (Parainen )",1844,4357,863,3494,5558,95.2,3871,1687
"21610 Kirjala   (Parainen )",398,565,106,459,506,117.4,482,24
