"Postal code area","Free-time residences, 2017 (RA)","Buildings, total, 2017 (RA)","Other buildings, 2017 (RA)","Residential buildings, 2017 (RA)","Dwellings, 2017 (RA)","Average floor area, 2017 (RA)","Dwellings in small houses, 2017 (RA)","Dwellings in blocks of flats, 2017 (RA)"
"91930 Ala-Temmes   (Liminka )",24,224,28,196,187,109.2,187,0
"91950 Temmes   (Liminka )",112,359,56,303,328,93.2,328,0
"91980 Lumijoki   (Lumijoki )",219,816,86,730,818,103.6,818,0
"92100 Raahe Keskus   (Raahe )",349,1150,285,865,2747,67.9,1027,1720
"92120 Ollinsaari-Mestauskallio   (Raahe )",2,939,173,766,1922,78.5,938,984
"92130 Isoholmi-Antinkangas   (Raahe )",3,998,88,910,1549,96.2,1271,278
"92140 Pattijoki Keskus   (Raahe )",143,2284,233,2051,2546,102.4,2546,0
"92150 Kummatti-Junnilanmäki   (Raahe )",0,354,76,278,1081,64.7,420,661
"92160 Saloinen   (Raahe )",32,1050,299,751,768,107.7,768,0
"92180 Lapaluoto   (Raahe )",0,131,46,85,86,86.1,86,0
"92210 Arkkukari   (Raahe )",134,371,67,304,292,120.2,288,4
"92220 Piehinki   (Raahe )",100,398,80,318,305,104.9,305,0
"92230 Mattilanperä   (Raahe )",3,117,23,94,92,114.9,92,0
"92240 Lasikangas   (Raahe )",14,162,18,144,134,110.6,134,0
"92260 Kopsa   (Raahe )",24,180,30,150,145,106.9,145,0
"92320 Siikajoki Keskus   (Siikajoki )",300,505,54,451,464,96.4,464,0
"92330 Karinkanta   (Siikajoki )",107,144,8,136,113,96.8,113,0
"92350 Revonlahti   (Siikajoki )",105,352,46,306,347,100.0,347,0
"92400 Ruukki Keskus   (Siikajoki )",114,842,125,717,885,86.7,866,19
"92430 Paavola-Huumola   (Siikajoki )",114,458,50,408,475,97.2,471,4
"92440 Saarikoski   (Siikajoki )",21,26,4,22,20,94.3,20,0
"92450 Luohua   (Siikajoki )",77,171,18,153,138,102.9,138,0
"92470 Tuomioja   (Siikajoki )",36,161,16,145,132,99.1,132,0
"92500 Rantsila Keskus   (Siikalatva )",230,850,133,717,800,87.8,800,0
"92520 Sipola   (Siikalatva )",36,72,15,57,41,90.1,41,0
"92530 Mankila   (Siikalatva )",117,114,10,104,82,99.4,82,0
"92600 Pulkkila Keskus   (Siikalatva )",115,648,127,521,691,87.6,684,7
"92610 Vorna   (Siikalatva )",33,72,14,58,37,93.8,37,0
"92620 Piippola Keskus   (Siikalatva )",78,476,81,395,520,88.1,520,0
"92640 Leskelä   (Siikalatva )",39,128,12,116,98,98.4,98,0
"92650 Laakkola   (Siikalatva )",34,99,8,91,88,96.1,88,0
"92700 Kestilä   (Siikalatva )",272,816,123,693,742,90.1,729,13
"92810 Pelsonsuo   (Vaala )",43,107,20,87,74,106.3,74,0
"92830 Veneheitto   (Vaala )",39,159,11,148,136,107.8,136,0
"92910 Tavastkenkä   (Pyhäntä )",50,165,8,157,134,110.3,134,0
"92920 Ahokylä   (Pyhäntä )",27,55,10,45,38,96.8,38,0
"92930 Pyhäntä   (Pyhäntä )",282,495,103,392,577,87.2,577,0
"93100 Pudasjärvi Keskus   (Pudasjärvi )",543,1923,323,1600,2658,79.1,2211,447
"93140 Kipinä   (Pudasjärvi )",340,296,36,260,221,98.8,221,0
"93160 Hetejärvi   (Pudasjärvi )",208,174,16,158,116,98.8,116,0
"93170 Yli-Kollaja   (Pudasjärvi )",94,72,17,55,44,102.0,44,0
"93180 Ikosenniemi   (Pudasjärvi )",21,21,1,20,16,87.2,16,0
"93187 Ala-Siurua   (Pudasjärvi )",105,97,9,88,71,97.5,71,0
"93190 Yli-Siurua-Ikosenniemi   (Pudasjärvi )",48,94,9,85,67,97.0,67,0
"93195 Kokkokylä   (Pudasjärvi )",5,43,1,42,31,97.0,31,0
"93220 Livo   (Pudasjärvi )",106,60,3,57,50,95.6,50,0
"93225 Pärjänsuo   (Pudasjärvi )",97,149,11,138,113,97.6,113,0
"93240 Rytinki   (Pudasjärvi )",80,95,10,85,65,96.0,65,0
"93250 Sarajärvi   (Pudasjärvi )",184,196,17,179,154,90.8,154,0
"93270 Sotkajärvi   (Pudasjärvi )",240,280,42,238,209,102.5,209,0
"93277 Iinattijärvi   (Pudasjärvi )",170,116,17,99,80,96.8,80,0
"93280 Syöte   (Pudasjärvi )",552,463,319,144,138,95.2,138,0
"93290 Pintamo   (Pudasjärvi )",149,69,10,59,46,87.4,46,0
"93350 Jaurakkajärvi   (Pudasjärvi )",195,126,13,113,76,92.3,76,0
"93390 Puhoskylä   (Pudasjärvi )",315,149,17,132,123,89.6,123,0
"93400 Taivalkoski Keskus   (Taivalkoski )",477,1346,237,1109,1582,87.4,1255,327
"93420 Jurmu   (Taivalkoski )",139,155,14,141,120,100.8,120,0
"93440 Loukusa   (Taivalkoski )",57,52,8,44,32,102.5,32,0
"93470 Inget   (Taivalkoski )",172,79,11,68,60,109.1,60,0
"93540 Tyrövaara   (Taivalkoski )",258,217,58,159,136,108.2,136,0
"93590 Vanhala   (Taivalkoski )",141,126,9,117,106,94.1,103,3
"93600 Kuusamo   (Kuusamo )",127,3002,537,2465,5652,79.2,3562,2090
"93700 Kurkijärvi - Oijusluoma   (Kuusamo )",1837,1093,165,928,784,105.8,777,7
"93800 Muojärvi   (Kuusamo )",2275,1435,266,1169,1008,111.6,1003,5
"93830 Rukatunturi   (Kuusamo )",1625,899,528,371,422,103.4,422,0
"93900 Oulangan kansallispuisto   (Kuusamo )",969,643,185,458,404,101.5,404,0
"93999 Lososaari   (Kuusamo )",1,0,0,0,0,0.0,0,0
"94100 Kemi Keskus   (Kemi )",136,937,298,639,4929,59.7,760,4169
"94200 Torvinen-Vainio   (Kemi )",4,1007,228,779,1402,79.2,919,483
"94300 Pajusaari   (Kemi )",87,181,63,118,159,84.5,111,48
"94400 Keminmaa Keskus   (Keminmaa )",21,817,71,746,1543,85.2,1079,464
"94430 Kaakamo   (Tornio )",122,537,65,472,453,104.0,453,0
"94450 Lassila-Jokisuu   (Keminmaa )",11,1015,230,785,975,107.4,952,23
"94460 Ruottala   (Tornio )",20,124,15,109,86,97.6,86,0
"94500 Lautiosaari   (Keminmaa )",184,1171,188,983,1108,92.4,984,124
"94600 Ristikangas-Kivikko   (Kemi )",7,1350,296,1054,1298,93.0,1252,46
"94700 Takajärvi-Haukkari   (Kemi )",10,2222,307,1915,3380,82.0,2159,1221
"94720 Peurasaari   (Kemi )",0,257,59,198,617,75.0,428,189
"94800 Veitsiluoto   (Kemi )",0,61,61,0,0,0.0,0,0
"94830 Pikku Berliini-Hepola   (Kemi )",34,526,52,474,1257,73.4,727,530
"94900 Ajos   (Kemi )",65,268,104,164,160,94.9,160,0
"95100 Kuivaniemi Keskus   (Ii )",266,509,85,424,531,86.7,531,0
"95110 Kuivaniemi kk   (Ii )",163,228,35,193,179,91.8,175,4
"95130 Hyryoja   (Ii )",59,92,7,85,76,87.2,76,0
"95160 Oijärvi-Lamminperä   (Ii )",293,204,34,170,133,81.9,133,0
"95200 Simo Keskus   (Simo )",269,687,114,573,695,93.5,680,15
"95210 Filpus   (Simo )",137,153,12,141,125,103.9,125,0
"95220 Simoniemi   (Simo )",77,174,17,157,155,104.6,155,0
"95225 Viantie   (Simo )",55,140,10,130,114,99.4,114,0
"95230 Maksniemi   (Simo )",235,363,19,344,369,99.7,368,1
"95255 Alaniemi   (Simo )",70,67,11,56,52,101.9,52,0
"95260 Tainionjoki   (Simo )",86,46,6,40,29,88.7,29,0
"95270 Yli-Kärppä-Tainionjoki   (Simo )",45,79,6,73,76,90.1,73,3
"95300 Tervola Keskus   (Tervola )",143,884,137,747,970,86.3,949,21
"95310 Liedakkala   (Keminmaa )",60,245,34,211,201,107.2,201,0
"95315 Törmä   (Keminmaa )",98,157,32,125,104,105.3,104,0
"95325 Paakkola   (Tervola )",56,124,16,108,91,98.6,91,0
"95330 Tervola   (Tervola )",117,352,66,286,272,88.9,269,3
"95340 Loue   (Tervola )",62,196,38,158,156,95.9,156,0
"95350 Peura   (Tervola )",0,8,2,6,..,..,..,..
"95355 Koivu-Peura   (Tervola )",124,244,42,202,161,88.0,156,5
"95365 Maula   (Keminmaa )",73,183,13,170,144,104.6,144,0
"95370 Itäkoski   (Keminmaa )",67,136,15,121,99,106.2,99,0
"95375 Yli-Paakkola   (Tervola )",25,82,14,68,53,94.9,53,0
"95400 Tornio Keskus   (Tornio )",68,390,211,179,1827,60.4,140,1687
"95410 Kiviranta   (Tornio )",39,1056,117,939,1662,92.4,1193,469
"95420 Miukki-Palosaari-Luotomäki   (Tornio )",0,1263,323,940,2166,79.1,1199,967
"95430 Suensaari   (Tornio )",0,204,42,162,791,70.7,148,643
"95440 Kyläjoki   (Tornio )",133,466,77,389,364,118.0,364,0
"95450 Kirkonmäki   (Tornio )",35,1206,139,1067,1414,107.1,1384,30
"95460 Kantojärvi   (Tornio )",84,535,79,456,423,117.9,423,0
"95470 Pirkkiö-Röyttä   (Tornio )",194,507,75,432,405,105.5,405,0
"95490 Terästehtaanalue   (Tornio )",0,84,84,0,0,0.0,0,0
"95500 Vojakkala-Yli-Liakka   (Tornio )",150,611,84,527,506,113.1,503,3
"95520 Kukkola   (Tornio )",109,230,31,199,171,106.6,171,0
"95530 Karunki   (Tornio )",141,415,62,353,333,102.9,333,0
"95540 Korpikylä   (Tornio )",56,80,9,71,46,95.9,46,0
"95560 Aapajoki   (Tornio )",52,129,20,109,92,104.7,92,0
"95590 Arpela   (Tornio )",55,538,68,470,420,98.7,416,4
"95600 Ylitornio Keskus   (Ylitornio )",203,1020,196,824,1159,90.5,1040,119
"95610 Kainuunkylä   (Ylitornio )",29,162,15,147,127,101.7,127,0
"95615 Pekanpää   (Ylitornio )",47,103,23,80,59,100.5,59,0
"95620 Aavasaksa   (Ylitornio )",51,334,76,258,235,95.0,235,0
"95630 Kuivakangas   (Ylitornio )",35,94,13,81,77,99.5,69,8
"95635 Kaulinranta   (Ylitornio )",117,182,26,156,130,94.4,130,0
"95640 Juoksenki   (Pello )",137,219,36,183,141,88.8,141,0
"95645 Turtola   (Pello )",143,209,40,169,154,88.8,154,0
"95655 Etelä-Portimojärvi   (Ylitornio )",16,77,11,66,64,97.0,64,0
"95660 Kantomaanpää   (Ylitornio )",87,145,18,127,106,97.9,106,0
"95670 Pessalompolo   (Ylitornio )",279,120,22,98,73,93.5,73,0
"95675 Meltosjärvi   (Ylitornio )",60,125,24,101,97,84.3,97,0
"95680 Lohijärvi   (Ylitornio )",53,53,10,43,38,95.5,38,0
"95690 Mellakoski   (Ylitornio )",120,155,25,130,106,95.0,106,0
"95700 Pello Keskus   (Pello )",153,1232,231,1001,1206,94.8,1060,146
"95710 Naamijoki   (Pello )",34,39,4,35,26,99.9,26,0
"95720 Jarhoinen   (Pello )",18,31,4,27,20,102.0,20,0
"95750 Orajärvi   (Pello )",31,94,10,84,67,96.4,67,0
"95760 Konttajärvi   (Pello )",60,78,8,70,65,98.7,65,0
"95770 Lankojärvi   (Pello )",101,148,17,131,107,95.1,107,0
"95780 Sirkkakoski   (Pello )",176,83,17,66,60,92.8,60,0
"95790 Lampsijärvi   (Pello )",112,91,8,83,58,81.7,58,0
"95800 Sieppijärvi-Taapajärvi   (Kolari )",141,344,43,301,265,91.5,261,4
"95830 Vaattojärvi   (Kolari )",52,110,13,97,87,94.5,87,0
"95840 Venejärvenkylä   (Kolari )",18,53,6,47,37,80.0,37,0
"95850 Ruokojärvi   (Kolari )",30,28,4,24,18,66.3,18,0
"95860 Pasmajärvi   (Kolari )",13,47,6,41,23,92.6,23,0
"95900 Kolari Keskus   (Kolari )",629,1149,292,857,997,88.2,933,64
"95920 Saaripudas   (Kolari )",19,112,14,98,84,98.7,84,0
"95930 Äkäsjoensuu   (Kolari )",37,77,13,64,61,97.9,61,0
"95940 Tapojärvi   (Muonio )",54,41,3,38,31,90.7,31,0
"95950 Kihlanki-Tapojärvi   (Muonio )",50,39,7,32,19,105.4,19,0
"95970 Äkäslompolo   (Muonio )",1090,646,394,252,288,91.8,288,0
"95980 Ylläsjärvi   (Kolari )",434,199,93,106,121,99.8,118,3
"95990 Kurtakko   (Kolari )",36,55,7,48,38,91.2,38,0
"96100 Rovaniemi Keskus   (Rovaniemi )",52,1317,353,964,7247,57.7,1047,6200
"96190 Lapinrinne-Ahokangas   (Rovaniemi )",0,1239,127,1112,1822,92.1,1409,413
"96200 Sahanperä-Ratantaus   (Rovaniemi )",5,516,99,417,3530,61.1,410,3120
"96300 Niemelänkangas-Korvanniemi   (Rovaniemi )",3,970,198,772,3694,62.0,1000,2694
"96320 Teollisuuskylä   (Rovaniemi )",0,141,141,0,0,0.0,0,0
"96400 Pullinranta-Kiiruna   (Rovaniemi )",109,994,205,789,1788,82.9,1103,685
"96440 Ounasrinne   (Rovaniemi )",9,616,47,569,1851,75.7,705,1146
"96460 Pöykkölä   (Rovaniemi )",3,843,67,776,1131,98.2,1081,50
"96500 Korkalovaara   (Rovaniemi )",2,1077,80,997,3247,76.3,1281,1966
"96600 Koskenkylä   (Rovaniemi )",43,612,147,465,532,113.2,532,0
"96700 Niskanperä   (Rovaniemi )",45,418,139,279,290,116.4,290,0
"96800 Ylikylä-Patosaari   (Rovaniemi )",4,601,94,507,789,98.6,634,155
"96900 Saarenkylä   (Rovaniemi )",576,2828,650,2178,3105,98.9,2937,168
"96910 Syväsenvaara   (Rovaniemi )",1,960,149,811,1429,89.2,1150,279
"96930 Napapiiri Rovaniemi   (Rovaniemi )",0,192,177,15,29,75.0,29,0
"96960 Someroharju   (Rovaniemi )",0,22,10,12,82,72.7,82,0
"97110 Rautionsaari   (Rovaniemi )",50,194,47,147,196,100.0,182,14
"97130 Hirvas   (Rovaniemi )",17,391,90,301,390,98.1,364,26
"97140 Muurola   (Rovaniemi )",128,523,90,433,673,80.7,487,186
"97145 Totonvaara   (Rovaniemi )",0,2,2,0,0,0.0,0,0
"97160 Petäjäinen   (Rovaniemi )",6,59,15,44,83,84.3,57,26
"97170 Jaatila   (Rovaniemi )",47,114,15,99,94,98.2,94,0
"97220 Sinettä   (Rovaniemi )",157,490,149,341,388,96.1,382,6
"97240 Sonka   (Rovaniemi )",314,229,71,158,148,86.4,148,0
"97250 Raanujärvi   (Ylitornio )",312,152,18,134,113,87.2,113,0
"97280 Tapio   (Rovaniemi )",241,284,118,166,174,99.3,174,0
"97290 Marraskoski   (Rovaniemi )",119,122,55,67,63,82.9,63,0
"97310 Patokoski   (Rovaniemi )",92,128,33,95,89,84.8,89,0
"97320 Marrasjärvi   (Rovaniemi )",152,105,54,51,51,84.3,51,0
"97330 Rattosjärvi   (Pello )",74,56,3,53,37,97.4,37,0
"97335 Ruuhivaara   (Pello )",30,52,7,45,37,87.8,37,0
"97340 Meltaus-Jääskö-Perttaus   (Rovaniemi )",231,247,69,178,186,86.5,179,7
"97370 Unarin-Luusua   (Sodankylä )",94,53,13,40,27,92.9,27,0
"97380 Kukasranta   (Sodankylä )",20,19,1,18,15,75.9,15,0
"97390 Kierinki   (Sodankylä )",86,114,7,107,88,81.4,88,0
"97420 Lohiniva   (Kittilä )",204,331,36,295,246,89.4,246,0
"97430 Taapajärvi   (Kolari )",3,7,0,7,..,..,..,..
"97470 Alakylä-Sailehto   (Kittilä )",61,106,9,97,89,72.5,89,0
"97510 Vikajärvi   (Rovaniemi )",164,168,58,110,114,92.0,114,0
"97520 Nampa   (Rovaniemi )",37,36,10,26,25,94.3,25,0
"97530 Nampa-Yli-Nampa   (Rovaniemi )",87,78,20,58,55,92.0,55,0
"97540 Tiainen   (Rovaniemi )",170,101,37,64,59,92.9,59,0
"97580 Misi   (Rovaniemi )",122,83,24,59,57,75.5,57,0
"97590 Raajärvi   (Kemijärvi )",0,13,3,10,20,76.6,20,0
"97610 Oikarainen   (Rovaniemi )",248,320,87,233,228,101.7,223,5
"97615 Tennirova   (Rovaniemi )",19,30,7,23,25,86.7,19,6
"97620 Viiri-Tennirova   (Rovaniemi )",51,84,20,64,50,93.0,50,0
"97625 Vanttauskoski   (Rovaniemi )",239,283,105,178,180,82.9,180,0
"97630 Pekkala   (Rovaniemi )",58,89,22,67,60,83.1,60,0
"97635 Juuniemi   (Rovaniemi )",20,82,16,66,137,79.9,137,0
"97645 Juujärvi   (Kemijärvi )",67,108,12,96,76,89.6,76,0
"97650 Juotas   (Rovaniemi )",106,113,20,93,85,80.0,85,0
"97655 Autti   (Rovaniemi )",78,129,32,97,101,81.5,101,0
"97665 Pohjasperä   (Ranua )",252,140,22,118,99,95.3,99,0
"97670 Kivitaipale   (Rovaniemi )",161,156,44,112,120,91.6,120,0
"97675 Narkaus-Kämät   (Rovaniemi )",86,121,35,86,80,98.0,80,0
"97680 Saari-Kämä   (Rovaniemi )",77,45,6,39,30,96.8,30,0
"97685 Siika-Kämä   (Rovaniemi )",84,53,26,27,29,89.7,29,0
"97690 Sulaoja   (Rovaniemi )",8,57,4,53,56,91.2,56,0
"97700 Ranua Keskus   (Ranua )",797,1384,301,1083,1418,88.9,1390,28
"97715 Raiskio   (Ranua )",145,153,17,136,114,91.1,114,0
"97720 Yli-Simo-Raiskio   (Ranua )",36,73,11,62,57,90.2,53,4
"97760 Saariharju   (Ranua )",65,92,21,71,73,90.3,73,0
"97765 Kuha-Impiö-Itäranua   (Ranua )",131,54,10,44,42,100.4,42,0
"97770 Petäjäjärvi   (Ranua )",11,11,2,9,..,..,..,..
"97780 Kuukasjärvi-Petäjäjärvi   (Ranua )",41,57,11,46,38,106.9,38,0
"97785 Kelankylä   (Ranua )",48,55,6,49,36,97.5,36,0
"97810 Suorsa   (Posio )",33,16,5,11,..,..,..,..
"97815 Pernu-Suorsa   (Posio )",141,60,17,43,31,101.2,31,0
"97820 Perä-Posio   (Posio )",102,77,6,71,62,99.5,59,3
"97840 Lehtiniemi   (Posio )",196,72,7,65,54,101.0,54,0
"97850 Ristilä   (Posio )",221,80,11,69,51,83.6,51,0
"97870 Jumisko   (Posio )",188,49,5,44,32,77.6,32,0
"97880 Nolimo-Jumisko   (Posio )",14,35,6,29,21,102.2,21,0
"97890 Karjalaisenniemi   (Posio )",194,141,16,125,104,114.3,104,0
"97895 Mourujärvi   (Posio )",67,56,6,50,42,101.5,42,0
"97900 Posio Keskus   (Posio )",867,915,207,708,1008,87.4,913,95
"97920 Suonnankylä   (Posio )",37,52,9,43,43,98.0,43,0
"97925 Tolva   (Posio )",104,66,13,53,40,105.1,40,0
"97940 Lohiranta   (Posio )",88,54,6,48,42,104.6,42,0
"97950 Säikkä   (Posio )",15,11,2,9,..,..,..,..
"97960 Kuloharju-Säikkä   (Posio )",107,79,13,66,54,88.5,54,0
"97965 Kynsilä   (Posio )",48,61,2,59,52,96.2,52,0
"97970 Sirniö   (Posio )",36,49,6,43,36,99.8,36,0
"97980 Anetjärvi   (Posio )",88,89,10,79,69,107.2,69,0
"97999 Köngäs   (Kittilä )",34,4,4,0,0,0.0,0,0
"98100 Kemijärvi Keskus   (Kemijärvi )",602,935,175,760,1662,74.1,853,809
"98120 Särkikangas   (Kemijärvi )",2,706,142,564,1344,73.5,661,683
"98230 Luusua-Karsimus   (Kemijärvi )",144,154,26,128,142,90.6,142,0
"98310 Karvakko   (Kemijärvi )",25,259,21,238,232,99.1,231,1
"98350 Tapionniemi   (Kemijärvi )",94,108,11,97,92,89.4,92,0
"98360 Vuostimo   (Kemijärvi )",45,138,23,115,88,84.1,88,0
"98400 Isokylä-Ryti-Lehtola   (Kemijärvi )",209,365,34,331,312,104.7,312,0
"98420 Ryti-Lehtola   (Kemijärvi )",231,98,9,89,78,86.5,78,0
"98440 Kallaanvaara   (Kemijärvi )",9,304,28,276,471,86.7,323,148
"98450 Kostamo   (Kemijärvi )",116,203,14,189,170,88.1,170,0
"98500 Pelkosenniemi Keskus   (Pelkosenniemi )",94,302,59,243,305,78.9,297,8
"98510 Saunavaara   (Pelkosenniemi )",16,50,1,49,30,98.2,30,0
"98530 Pyhätunturi   (Pelkosenniemi )",652,291,169,122,162,82.0,162,0
"98550 Suvanto   (Pelkosenniemi )",51,29,11,18,16,87.9,16,0
"98560 Kairala-Luiro   (Pelkosenniemi )",18,74,3,71,53,102.0,53,0
"98570 Aapajärvi   (Pelkosenniemi )",49,42,7,35,26,72.8,26,0
"98580 Luiro   (Pelkosenniemi )",32,26,2,24,21,88.0,21,0
"98600 Kursu   (Salla )",95,225,31,194,174,83.4,174,0
"98620 Pahkakumpu   (Salla )",13,47,5,42,36,99.2,36,0
"98630 Ahvenselkä   (Pelkosenniemi )",27,67,10,57,39,92.6,39,0
"98660 Salmivaara   (Salla )",30,97,8,89,77,93.1,77,0
"98710 Joutsijärvi   (Kemijärvi )",39,92,19,73,60,92.4,60,0
"98720 Suomutunturi   (Kemijärvi )",322,173,86,87,79,77.8,79,0
"98760 Hirvasvaara-Paloperä   (Salla )",52,61,5,56,46,97.7,46,0
"98770 Aholanvaara   (Salla )",56,43,1,42,32,93.1,32,0
"98780 Maaninkavaara   (Posio )",48,50,5,45,37,95.8,37,0
"98790 Paloperä   (Salla )",118,62,19,43,23,91.3,23,0
"98800 Savukoski Keskus-Värriö   (Savukoski )",82,347,93,254,306,85.5,306,0
"98810 Lunkkaus   (Savukoski )",41,46,15,31,23,95.2,23,0
"98820 Värriö   (Savukoski )",42,36,2,34,26,98.6,26,0
"98830 Martti-Ruuvaoja   (Savukoski )",165,138,46,92,87,101.8,87,0
"98840 Ruuvaoja   (Savukoski )",14,9,1,8,..,..,..,..
"98850 Kuosku   (Savukoski )",18,85,6,79,61,104.6,61,0
"98900 Salla Keskus   (Salla )",311,1042,283,759,1248,80.2,998,250
"98920 Kelloselkä   (Salla )",30,127,18,109,83,101.0,83,0
"98930 Kotalankylä   (Salla )",38,85,11,74,64,86.7,64,0
"98950 Saija   (Salla )",90,128,15,113,88,90.5,88,0
"98960 Naruska   (Salla )",208,67,28,39,27,101.0,27,0
"98970 Onkamojärvi   (Salla )",89,61,6,55,45,105.8,45,0
"98980 Kallunki-Niemelä   (Salla )",123,57,6,51,27,90.4,27,0
"98995 Hautajärvi   (Salla )",145,206,26,180,156,90.8,156,0
"99100 Kittilä Keskus   (Kittilä )",122,1170,230,940,1464,83.3,1198,266
"99110 Kaukonen   (Kittilä )",80,228,27,201,167,91.1,167,0
"99120 Kallo   (Kittilä )",239,172,65,107,79,78.5,79,0
"99130 Sirkka-Rauhala   (Kittilä )",1644,923,468,455,715,81.9,561,154
"99135 Rauhala   (Kittilä )",53,14,3,11,10,87.2,10,0
"99140 Köngäs-Hanhivaara   (Kittilä )",98,138,37,101,100,112.9,99,1
"99150 Tepasto   (Kittilä )",120,74,19,55,49,91.6,49,0
"99160 Lompolo-Pulju   (Kittilä )",77,46,8,38,30,79.5,30,0
"99170 Pulju   (Kittilä )",77,18,2,16,14,91.2,14,0
"99180 Rautusjärvi   (Kittilä )",40,51,11,40,36,80.6,36,0
"99190 Hanhimaa   (Kittilä )",48,27,4,23,21,98.9,21,0
"99195 Pokka   (Kittilä )",52,18,8,10,..,..,..,..
"99230 Jeesiöjärvi   (Kittilä )",36,39,6,33,27,84.4,27,0
"99240 Kuivasalmi   (Kittilä )",17,35,11,24,15,96.5,15,0
"99250 Kiistala-Jeesiöjärvi   (Kittilä )",45,111,46,65,49,89.3,49,0
"99270 Hormakumpu   (Kittilä )",16,27,3,24,18,100.7,18,0
"99280 Tepsa   (Kittilä )",29,87,23,64,45,80.4,45,0
"99290 Kelontekemä   (Kittilä )",75,55,6,49,42,87.0,42,0
"99300 Muonio Keskus   (Muonio )",666,1193,380,813,877,99.0,859,18
"99310 Yli-Muonio   (Muonio )",119,129,20,109,78,109.4,78,0
"99320 Kätkäsuvanto   (Muonio )",58,114,24,90,63,100.5,63,0
"99330 Pallastunturi   (Muonio )",0,3,1,2,..,..,..,..
"99340 Raattama-Pallastunturi   (Kittilä )",260,138,54,84,67,103.0,67,0
"99360 Kangosjärvi   (Muonio )",120,85,13,72,54,94.3,54,0
"99400 Enontekiö Keskus   (Enontekiö )",209,455,148,307,390,87.5,374,16
"99410 Vuontisjärvi   (Enontekiö )",52,79,10,69,60,101.5,60,0
"99420 Peltovuoma   (Enontekiö )",169,107,12,95,78,97.2,78,0
"99430 Nunnanen   (Enontekiö )",41,61,6,55,45,96.9,45,0
"99440 Leppäjärvi   (Enontekiö )",136,142,48,94,67,96.5,67,0
"99450 Palojoensuu-Kuttanen   (Enontekiö )",72,112,28,84,72,86.6,69,3
"99460 Kuttanen   (Enontekiö )",39,38,2,36,29,82.0,29,0
"99470 Karesuvanto   (Enontekiö )",138,264,115,149,153,80.2,149,4
"99490 Kilpisjärvi   (Enontekiö )",81,175,97,78,126,75.3,126,0
"99510 Raudanjoki-Seipäjärvi   (Sodankylä )",39,60,7,53,38,105.8,38,0
"99520 Seipäjärvi   (Sodankylä )",22,32,5,27,18,86.4,18,0
"99530 Vuojärvi   (Sodankylä )",6,43,3,40,35,83.3,35,0
"99540 Torvinen   (Sodankylä )",22,98,16,82,62,104.5,62,0
"99550 Aska-Orakylä   (Sodankylä )",96,59,10,49,46,79.4,46,0
"99555 Luosto   (Sodankylä )",320,151,114,37,60,83.2,60,0
"99560 Orakylä   (Sodankylä )",103,148,9,139,130,100.0,130,0
"99600 Sodankylä Keskus   (Sodankylä )",242,2083,396,1687,3158,79.6,2529,629
"99610 Siurunmaa   (Sodankylä )",4,22,0,22,20,116.2,20,0
"99620 Kelujärvi   (Sodankylä )",80,138,6,132,123,94.5,123,0
"99640 Tanhua   (Savukoski )",157,103,36,67,67,87.9,67,0
"99645 Lokka   (Sodankylä )",78,71,22,49,57,84.5,57,0
"99650 Sattanen   (Sodankylä )",26,138,7,131,130,105.3,130,0
"99655 Sattasvaara   (Sodankylä )",104,96,14,82,67,81.6,67,0
"99660 Kersilö   (Sodankylä )",11,33,4,29,29,79.0,29,0
"99665 Moskuvaara   (Sodankylä )",31,38,5,33,23,86.2,23,0
"99670 Petkula   (Sodankylä )",53,85,54,31,21,99.7,21,0
"99690 Vuotso   (Sodankylä )",131,213,57,156,137,91.3,137,0
"99695 Tankavaara   (Sodankylä )",1,10,8,2,..,..,..,..
"99710 Vaalajärvi   (Sodankylä )",57,161,10,151,150,94.9,150,0
"99720 Riipi   (Sodankylä )",61,142,21,121,102,87.7,102,0
"99740 Syväjärvi   (Sodankylä )",47,106,13,93,97,88.7,97,0
"99750 Sassali   (Sodankylä )",19,33,2,31,23,93.3,23,0
"99760 Uimaniemi   (Sodankylä )",29,30,2,28,22,85.3,22,0
"99770 Jeesiö   (Sodankylä )",65,84,3,81,69,82.8,69,0
"99800 Ivalo   (Inari )",1075,2463,541,1922,2368,84.0,2205,163
"99830 Saariselkä   (Inari )",343,573,437,136,332,68.1,248,84
"99860 Nellim   (Inari )",282,164,42,122,92,77.6,92,0
"99870 Inari Keskus-Lemmenjoki   (Inari )",570,781,226,555,577,84.8,556,21
"99885 Lemmenjoki   (Inari )",26,53,29,24,20,102.8,20,0
"99910 Kaamanen-Partakko   (Inari )",337,225,114,111,98,79.5,98,0
"99930 Sevettijärvi-Näätämö   (Inari )",136,117,58,59,64,84.5,57,7
"99940 Näätämö   (Inari )",6,18,10,8,13,84.7,13,0
"99950 Karigasniemi   (Utsjoki )",162,265,92,173,178,92.9,173,5
"99980 Utsjoki Keskus   (Utsjoki )",468,598,229,369,403,85.6,392,11
"99990 Nuorgam   (Utsjoki )",82,193,85,108,109,93.0,109,0
